text,label
ไอ้พวกที่สะใจกับน้ำท่วมเพราะเอาไปผูกข้างการเมือง สมน้ำหน้าคนตกทุกข์ ขอแช่งให้แม่งโดนหนักกว่าเขา 10 เท่า #สลิ่มกับน้ำท่วมอิสาน,1.0
ไม่ใช่เรื่องที่มึงจะมาด่ากู เพราะถ้ามึงด่ากูมึงล้ำเส้นแล้วล่ะ อีดอก อีสถุล,1.0
ฆ่ากูตายง่ายกว่า สัส ควย เหี้ย,1.0
ก็รู้นี่ว่าตัวเอง 'อคติ' แต่ก็ยังพ่นคำโง่ๆ ออกมาให้คนอื่นเขารู้ถึงวุฒิภาวะ ที่'ต่ำ'เตี้ยเรี่ยดินออกมาประจานตัวเองอ่ะคนเรา,1.0
เด็กเปรต เพราะพ่อแม่เลี้ยงเปรตๆสินะ,1.0
สันดานเเย่มาก มาจากสลัมกันหรอถึงไม่รู้จักมารยาทการต่อเเถวหนะ เห็นเเก่ตัว อย่าทำตัวเป็นไพร่ เพราะไพร่บ้างคนยังนิสัยดีกว่าคนสันดานเเบบมึง,1.0
โกงแล้วประเทศชาติเจริญก็ดี อีดอกก กูขอถ่มน้ำลายใส่ประโยคนี้ สุดท้ายก็โกงมั้ยวะ ประเทศชาติถ้าจะเอาคนโกงมาบริหาร ยังไงก็ไม่เจริญ #จํานําข้าว,1.0
เผาพริกเผาเกลือสาปแช่งให้แม่งพิการปางตายซ่ะดีไหม หรือจะให้กูเล่นมึงจนพิการเอง ไม่จบไม่สิ้นรังควานครอบครัวกูอยู่ได้ อย่าให้มากนักนะไอสัสแก่,1.0
ทวิตแม่งร้อนขึ้นทุกวัน เดือดปุดๆ เกิดมาไม่เคยเจอเลวมาก ติ่งแม่งเฮงซวยต้องด่าเป็นภาษาตปท. Hang-suay,1.0
โชคชะตาหัวควยมึงมันตัวสร้างความชิบหายสร้างแต่ความจัญไรให้กู มึงจะทำยังงี้กับกูไม่ได้ มึงมันโซอีเลว กูขอแช่งมึงให้มึงไม่มีความสุข,1.0
แสดงให้เต็มที่ให้สมกับความดีเลิศของว่าที่เจ้าสาวนาย เราบอกตรงนี้เรากับนายไม่มีทางมาลงเอยกันได้แน่นอน เพราะเราเกลียดเห็บเหาที่เกาะอยู่ข้างนาย,1.0
ถ้ามีตังซื้อตั๋วเครื่องบินไปร่วมกลุ่มกับพวกมุสลิมได้กูเอาชีวิตไปทิ้งล่ะควย,1.0
กวนส้นตีนเก่งนะคะ!,1.0
แรดขนาดนี้นัดเจอผู้ชายมากี่คนละคะ,1.0
หลายครั้งแล้วนะ อีนี่ เป็นติ่งโดที่ถ่อยสถุลมาก ที่บ้านมึงเลี้ยงมายังไง คลุกข้าวให้กินพร้อมหมาแถวบ้านใช่มะ ปากถึงเหี้ยแบบนี้😡😡😡,1.0
ยืนรอมาครึ่งชั่วโมงละ ควยจริงๆ,0.0
มาเลย์เล่นจัญไรมากกก อิเหี้ยยยย หัวร้อนน,1.0
"เพราะสังคมบ้านเรา มันดัดจริต + ตอแหล
ฉันก็เลยไม่อยากไปเข้าร่วมสังคมข้างนอก อะนะ",0.0
เป็นไงหละ ไหนหาว่าสีกูโกงนักกีฬา เป็นไงหละ แพ้แม่งทุกอย่างเลย ถ้ากูโกง กูไม่เอามึงไว้สีกูหรอก ไอ้หน้าปลวก,1.0
อีผีเปรตเป้นไข้เลือดออกตายห่า,1.0
เล่นอย่างนี้ลิ้วไม่ต้องมีผู้รักษาประตูหรอก ไงลูกก็ไปไม่ถึง อีห่า,1.0
อีพวกไพร่เงินเดือนยังไม่ออกสินะ,1.0
ตัดได้จัญไรมาก ไอ้เหี้ยจวพ. มึง สั้นกว่าเอ็มวีเวอร์ชั่นสั้นของศิลปินญี่ปุ่นอีก มีความตีแสกหน้า อยากดูเหรอ ซื้อซิจ๊ะ ไอ้สัสสส,1.0
อยากกินเนื้อย่าง  อยากกินกุ้งเผา  อยากกินปูผัดผงกะหรี่,0.0
"แต่ผมเกลียดคนแบบคุณ
คุณไม่ได้มีมากอะไรนักแต่ดัดจริตเกินจนฟุ่มเฟือย
สักวันถ้าล้มจนหมดขึ้นมา จะมีแต่คนกระทืบซ้ำเพราะความหมั่นใส้ในวันนี้",1.0
การจราจรในกรุงเทพเป็นเหี้ยไรที่หัวร้อนสุดละ สุขภาพจิตเสียทุกวันเอดอก,0.0
เพื่อนผมครับคนที่เล่นยงกุกนิสัยดีการคุยอยู่กับการคีพลุคดีบ้างไม่ดีบ้างเพื่อนน้อยแต่นานเงินไม่มีไม่เปย์เพราะเป็นแมงดาเกาะกิน,1.0
ไวไฟหอทุเรศทุรังมากแต่โรงอาหารโคตดี555,0.0
เรานี่แผ่ส่วนบุญให้สองคู่รักผีเปรตเลยจ้า,1.0
ก่อนจากกันอยากตะโกนใส่หูเธอดังๆว่า.... อีเหี้ยยยยยย กูเกลียดมึง สัสยสงสารโลกที่มีมึง อย่าได้เจอกันอีกเลยอีกะหรี่ขายไม่ออก!!!!!!!!,1.0
โอ๊ยยยย อิห่ามึงไม่รู้สึกอะไรเลยสินะที่ทำๆมาเนี่ย ก็อย่างว่าแหล่ะอิพวกสันดานตอแหลหน้าด้านหน้าทนหน้าหนาไม่รู้สึกรู้สาอะไร กุเกลียดดด😡,1.0
เป็นไอจีสตอรี่ที่ย้อนดูหลายรอบมาก ดูไปละยิ้มไป จัญไรชิบหายคนอะไรก็ไม่รู้ 55555,0.0
คนเราถ้าไม่เสือกสักเรื่องจะตายมั้ยว่ะ,1.0
ขับรถอยู่ดีๆง่วงและขับรถทั้งวัน ทั้งขับคนเดียวทั้งรับเพื่อนด้วย ขับเข้าเขตกทมคนเดียวครั้งแรกตื่นเต้นชิบ ลุ้นกับรถรอบข้างตลอดเว ประสาทรอบด้าน,0.0
เป็นเซลล์แบบนี้มึงจะไปได้ไกลแค่ไหนวะ แล้วการตลาดแบบนี้มึงผ่านกระบวนการคิดมายังไง ไม่รู้สึกทุเรศตัวเองมัางหรอ น่าสมเพช,1.0
วัฒนธรรมส้นตีนแตกจริงๆ โคตรน่าเบื่อ,1.0
ผญแบบมึง เพื่อนกูไม่ชอบหรอก ชอบหาเรื่องชาวบ้าน ด่ากะหรี่ไปทั่ว มึงนี่ยิ่งกว่ากะหรี่,1.0
ถึงไทยเมื่อไหร่อ่า นี่จำไม่ได้ว่าสั่งนัดรับหรือส่งไปร จะบ้าตายยยย 😂😂😂😂,0.0
"กูอยากแต่งเพลงอีกแล้นน555
ไร้แรงบันดาลใจฉิบหาย",0.0
ถ้าวิศวะมีคำนำหน้าชื่อว่า วศ ถาปัตย์นี่ สถ ได้มะ โดนด่าว่าสถุลหลายรอบละ555555555,0.0
บางจำพวกจะเอาให้ผิดให้ได้ ทั้งๆที่ฆ่ากันเอง ฆ่าทหาร ควายฆ่าควาย แต่ยังมีควายเชื่อว่าทหารเป็นคนทำ... fb.me/GOn8ibOf,1.0
คนปากดีนี่มักจะเล่นกากจริงๆ นะ  /ตามไปดูหน้ามันในเฟซ,1.0
สมควรแล้วแหละที่คนแบบนี้จะโดนพี่น้องตัวเองเผาพริกเผาเกลือสาปแช่งสมควร,1.0
เพื่อน ม.ปลายที่สนิทกันยุตอนนี้มันก็ดีแต่ไม่ใช่ทุกคนหรอกนะ บางคนกุก็อยากจะตบหน้าแม่งให้หายแรดด ยังมีหน้ามาด่าว่ากุแรดเงียบอีดอกก,1.0
ขอให้ปลวกแดกเงินมึงให้หมด อีเหี้ย,1.0
เออถึงมันจะแรดแต่มันก็ดีนะมีสัมมาคาราวะ ไม่เหมือน...,1.0
จะงานอิสระ เรียนรู้งาน2-3วัน   อิสระบ้านมึงบังคับให้ไปออฟฟิสทุกวัน. ปัญญาอ่อน เบื่อ ไม่อยากทำแต่ทีแรก ลำคาน 😡,1.0
กูแจ้งตำรวจเองแหละไอ่พวกเหี้ย ไม่มีใครแจ้งกูแจ้งเอง พวกขยะสังคมเอ้ย ไม่ต้องสงสัยหรอกว่าใคร กูไม่เปิดเผยตัวออกสื่อหรอกเดียวกูโดนดักตี,1.0
มีความสุขบนความเป็นความตายคนอื่นไม่จัญไรทำไม่ได้นะเฟย,1.0
ทำผิดแล้วยอมรับว่าผิดยังน่าให้อภัยกว่าคนที่ทำผิด แต่ยังหน้าด้านว่าตัวเองดีตัวเองเก่ง มันใช่มั้ยยย 😡😡,0.0
คือตั้งหัวข้อได้แบบว่างมากปะ ไปทำอย่างอื่นเหอะเสียเวลา นั่งวิเคราะห์อะไร บ้าบอ (4),0.0
"ทำตัวขวางโลกอยู่ได้
เดินตามทางของตัวเองไปอย่ามาเบียดเบียนคนอื่น
นังพวกเสนียด555555555555",1.0
ตอนมีอยู่ไม่รักษา ผู้ชายแม่งเหี้ยแบบนี้ทุกคนอ่ะ ส้นตีนมากเถอะ,1.0
เป็นห่าอะไรกับวงแตกมากปะ วงมึงแตกบ้างกูจะแผ่เมตตาให้ อีสัส,1.0
การด่าของคุณมันทำให้เรารู้ว่า คุณไม่ให้เกียจเราเลย ซึ่งเราและคุณไม่ได้สนิทกันหรือรู้จักกันมาก คุณแค่รู้ชื่อเรา แต่คุณมาด่าเราแบบนี้ ทุเรศ!!,1.0
ถือว่าเป็นเรื่องราวดี ๆ ที่ได้ลาออก ดีกว่าต้องอยู่กับสภาพแวดล้อมเลว ๆ และหัวหน้าห่วยแตกแบบนี้ ใกล้หมดเวรหมดกรรมละ,1.0
เรื่องเอาหน้าล่ะที่หนึ่ง อันไหนความผิดตัวไม่รับ ยังมาปัดสวะให้คนอื่น ห่า,0.0
ออกไปแล้วก็ออกไปเลยไหม อย่ามาทำเหมือนสัมภเวสีคอยเกาะขอส่วนบุญคนอื่น มันสร้างความเดือดร้อนให้กับคนดีๆเขาไหม? เป็นเปรตเหรอ ชอบขอส่วนบุญ,1.0
สิ่งที่ไม่ชอบคือการแช่งคนอื่น เราเลิกแช่งนานแล้ว อวยพรขอให้อยู่นานๆ,0.0
ตายให้หมด สาบแช่งแม่งสัตว์นรก,1.0
เทอ เมนชั่นของแต่ละคนที่เอามาเล่าคือแบบ...สังคมเราไม่น่าอยู่แล้วอ่ะ ขนาดพี่น้องร่วมสายเลือดยังทำ นี่ไม่ใช่มนุษย์แล้ว ไม่ต่างอะไรจากสัตว์เลย,0.0
เคยรู้สึกผิดกับความตอแหลของมึงบ้างป้ะ เคยรู้ป้ะว่าสิ่งที่ทำมันไม่ดีอะ หน้าไหว้หลังหลอก มันน่ารังเกียจอะ ต่อหน้าพูดดี ลับหลังเอาไปด่า ขยะสัส,1.0
นักร้องดังไม่ดังไม่ได้อยู่ที่มึงคนเดียวแมะ บางทีเค้าดังแต่มึงไม่ออกจากกะลามาดู มึงก็ไม่รู้จักเค้าหรอก อีหอยขม,1.0
นี่ไม่เคยเกลียดนายกคนไหนเลยเพราะแทบไม่สนใจการเมือง แต่มาเกลียดที่ลุงนี่แหละ อิห่า คนบ้าอะไร การควบคุมสติอารมณ์เลเวลต่ำมาก 🙄 #ยิ่งลักษณ์,1.0
ไม่ชอบค่ะ  เหตุผล คือ มึงปากหมาเกินไป!!!,1.0
มึงมันก็แค่ แมงดา,1.0
หรือว่าเราจะร่านเกินไป,0.0
ชนชั้นไพร่ทาสอย่างกูก็ได้แต่บ่น สิทธิ์บ่นยังจะไม่มีเลยค่ะ อย่าพูดนะคะว่าทำไมไม่แก้ที่ตัวเอง บางอย่างมันทำไม่ได้ค่ะ ละจะมีรฐบ.ไว้ทำมะเขืออะไร,1.0
กูจะผ่านเรื่องห่าเหวนี่ไปให้ได้อะ,0.0
ไอ้เหี้ยแล้วเมื่อกี้ลุงแก่ๆจะขึ้นรถ แม่งพอรู้ว่าจะไปใกล้ๆก็ไม่รับ สถุลที่ประเทศนี้หรือที่คน,1.0
อิเลวววววแม่มมโคตรเลวววววววว สัตว์นรกจริงๆ,1.0
เอ้วเกานี่แบบ เป็นติ่งจริงๆอ่ะ แต่เป็นติ่งที่ต้องตัดทิ้ง อิเวง ไม่ไล่ตัวเองออกบ้างวะ สมปลวก,1.0
เกาเหนือจะบึ้มไอ้กัน ก็แห่ไปรบแถวบ้านไอ้กันสิ ดัดจริตอยากถล่มไอ้กันที่เกาใต้ พ่อมึงงงง!!! ทำอะไรเกรงใจกูด้วย ผัวกูเยอะที่เกาใต้ สัส!!,1.0
มอไซด์รับจ้างนี่ชอบขับเฉียดๆหมาทุกคันป่าวคะ?? 🙄🙄🙄🙄,0.0
สันดารกะเทยชั้นต่ำสลัมชั้นไพร่,1.0
หลับหรือซ้อมตายวะ โอ้ยย บ้าจริงง,0.0
เท่าที่เคยเจอมาคนนี้เหี้ยสุดแล้ว ตอแหลเหมาะสมกันดี,1.0
ใครอยากทำชั่วแล้วอยากโดนจับยากๆก็ไปบวชเป็นพระนะคะ ดูคดี #เณรคำ กับ #ธัมมชโย เป็นตัวอย่าง,1.0
"เชื่อมาตลอดว่าทำดีแล้วจะได้สิ่งดีๆกลับมา แต่...เข้าใจผิดว่ะ
วันนี้รู้แล้วว่าความรักความจริงใจให้คนจัญไรไปมันไม่มีอะไรดีๆกลับคืน #ดูคนด้วย",0.0
ล่าสุด คนที่ฟิต เรียกกะหรี่แล้ว ความก้าวหน้าทางความแรด ช่างกว้างขวาง,1.0
น้ำพริกแมงดาคือแบบ.... รสชาติอร่อยนะ แต่กลิ่นคือไม่โอ 555555,0.0
"ใครดูถูกดูหมิ่นศิลปะ
อนารยะไร้สกุลสถุลสัตว์
ราวลิงค่างเสือสางกลางป่าชัฏ
ใจมืดจัดกว่าน้ำหมึกดำ
#ท่านอังคาร",0.0
คนกระจอกขี้แพ้แล้วพาลการกระทำก็หีๆแบบนี้แหละ ส้นตีน,1.0
บางทีเจ้าภาพแบบพวกซีเกมส์ เอเชี่ยนเกมส์ อาจจะลืม/ไม่ได้คำนึงว่าจริงๆแล้วจปสของการจัดการแข่งขันคืออะไร จะเหี้ยแค่ไหนขอชนะไว้ก่อน งี้หรอ ห่วย.,1.0
"ผู้ชายไม่ได้เจ้าชู้ทุกคน ผู้ชายไม่ได้เลวทุกคน ผู้ชายไม่ได้ห่วยทุกคน ผู้ชายไม่ได้สถุลทุกคน 
#และผู้ชายก็ไม่ใช่ผู้ชายทุกคน",0.0
รักเด็ก แต่ไม่รักเด็กเปรต,0.0
จะงอแงก็ไม่รู้จะงอแงในสถานะเหี้ยไรได้อีกอะ,0.0
"โลกจะสอนให้เราตกหลุมรักคนเลวๆ
มองความห่าเหวเป็นสิ่งสวยงาม.",0.0
"เห่าเก่งขนาดนี้ ตอนเด็กดื่มนมหมาปะจ้ะ 🐕
#คำคมวงเหล้า #คำคมนักเลง #แคปชั่น #แคปชั่นเด็ด #แคปชั่นโดน #แคปชั่นด่า",1.0
ใช้ชีวิตแบบเหมือนเห็บหมา เกาะตามเค้าไปตามแต่เค้าจะไป โดยไม่ปริปาก,0.0
เอาเถอะแอนตี้แฟนต่อให้พวกกูอยู่ไกลสุดจากกาแล็คซี่ พวกมึงก็ตามไปอยู่ดี เก่งจริงๆเรื่องเป็นเสนียดเกาะคนอื่นเนี้ย **อ่านให้ดีก่อนด่านะจ๊ะ**,1.0
เจอค่ายผีใส่ไม่พอ เจอรายการเพลงผีใส่อีก ถ้ามึงจะเชิญศลป.ไปแล้วทำแบบนี้ทีหลังอย่าเชิญนะคะ อีหอก เสียความรู้สึกชิบหาย,1.0
สะพานสูงรถติดเหี้ยไรเนี่ย เป็นชั่วโมงละสัส,0.0
เหี้ยไรกะกูนักหนาอ่ะ สัส ทุกอย่างดีหมดยกเว้นครูเวรนี้อ่ะ อะไรวะพูดเหมือนพูดกับเด็กเล่นขี้ตัวเองไม่มีความใส่ใจห้าไรเลยอ่ะ,1.0
กูนับถือในความใจกล้าและหน้าด้านของมึงจริงๆ,1.0
ประเทศไทยติดอันดับคนโง่เป็นอันดับ 7ของโลก เวรกรรม,0.0
แล้วเป็นอะไรจัดการปัญหาตัวเองคนเดียวไม่ได้ ต้องเอาทุกคนในโลกเข้ามาเกี่ยว ประสาทมากอะ ชอบทำทุกอย่างให้เป็นเรื่องใหญ่ เป็นดาราหรอ,1.0
เกิดมาไม่เคยคิดจะได้เห็นผู้นำปากเสีย ปากพร่อย ถ่อยสถุล ขี้เสือก กร่าง ไร้ภาวะผู้นำ ไม่สมกับตำแหน่งทหาร แบบนี้,1.0
อีห่า มาค้างบ้านญาติ ปลั๊กก็มีรูเดียว โดนแม่แย่งไปละ เปลืองแบตชิบหาย ฮรือ,0.0
ตอนเล่นกีฬาละแบบเหงื่อท่วม กูแทบลงไปกองตรงนั้นจ้า หล่อสัด,0.0
เจอเม้นท์แย่ๆ จากปลวก หรือจากติ่งด้วยกันเองใน IG แนะนำให้บล๊อคแล้วลบทิ้ง เพราะมันมีนักข่าวชุ่ยๆนั่งส่องแท็กแล้วแคพไปเขียนข่าวด่าทั้งด้อม 🙄,1.0
จะไม่ไปดูเพราะติ่งปลวกๆนี่แหละค่ะ หอยหลอด ต้องบรัฟขนาดนั้นเลย ? กลัวไม่รู้ว่ารวยงี้?,1.0
เสียงพากย์ไทยอุบาทว์มาก นั่งขำกับแม่ราวว่าดูหนังตลก555555555,1.0
ผญแบบนี้น่ารำคาญมากๆ หน้าด้าน หลงตัวเองเกินไปเว่อร์ รำ ตอแหล,1.0
อเมริกาบ้าหรือเปล่าใช้งบวิจัยทหารอะไรขนาดนั้นเด่วนี้เขาไม่รบกันแร้ว สงสัยจะอยากเป็นประเทศด้อยพัฒนา,1.0
ก็พูดได้ เพราะอะไร เพราะมึงคือคนที่สาปแช่งให้ผลงานแจ้งเกิดเค้าล่มจมไง 🙄,1.0
แล้วเที่ยวบอกว่ากูร้าย ก็พูดชั่วทำชั่วดั่งตัวเหี้ย จะได้ดีได้ยังไงล่ะอีเหี้ย!,1.0
เรื่องดีดีที่ควรบอกข่าวให้คนในชาติรู้มึงบอกไม่ใช่หน้าที่  ไอ้สื่อจัญไร. #สื่อทำลายชาติ twitter.com/teacherwarat/s…,1.0
อีผีเปรตโกงมาทุกกีฬาล่ะ ให้บอลกูชนะบ้างถึงจะไม่ได้ยิงเข้าเองก็ตาม,1.0
"อยู่ภายในใจเป็นหมื่นล้านคำ บอกให้เทอฟังไม่ได้สักคำ
Smอีชั่ว เลว ต่ำ 👎👊 pic.twitter.com/5FCxRQk18g",1.0
ทำไมพูดโทรศัพท์แล้วต้องมีคนแทรก ไอ้เหี้ย!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1.0
"สถานที่ฝึกจิต เจริญสติ ระงับอารมณ์ที่ดี
ไม่ใช่สถานปฏิบัติธรรมหรือเสถียรธรรมสถุลนะมึง
เเต่มันคือสำนักงานเขตเเละกรมขนส่งเว่ย 
จบ.",0.0
โว้ยอีควาย หนักกว่ากูก็มึงอะ,1.0
ปากบอกว่ายุ่ง แต่เสือกถ่ายรูปเล่นกัน โว๊ะ แล้วก็โยนงานร้อนมาให้กุ อีห่า,1.0
ผีเปรตน่ากลัวชิบหาย พึ่งเคยเห็นแบบใกล้ๆ,0.0
"ต่ำ!!! หยดสีขี้กะจิด 
อย่าเอามาปนถังแม่สีเลย 😂",1.0
"เธอเป็นคนดีนะ
คนดีที่ดอกทอง
#ผู้ชายหน้าหี",1.0
ที่อ่านมาคือดร.ไปพูดกระตุ้นให้น้องมีความคิดในแง่ลบชัดๆเลยนะ ยิ่งพูดยิ่งทำให้น้องเสียใจ ไม่อยากอยู่ต่อ ปลดล็อคเหี้ยไรของมึง หยุด #นักพูดเหี้ย,1.0
หอก แม่งจะแพ้เอานิ้วจิ้มตาเลย มาเลย์แม่ง เลว,1.0
เด็กกรุงเทพชั้นเลวเป็นเหี้ยอะไรกับสำเนียงต่างจังหวัด พอว่าเริ่มไม่ขำก็ยังไม่หยุด พอด่าตรงๆก็รับไม่ได้ ควย,1.0
"เบื่อออออิสัส กรุมาทำงานนะ ไม่ได้มาฆ่าพ่อฆ่าแม่มึง หน้ามึงจะตึงไปไหน สัส!หงุดหงิด อีกไม่นานกรุจะไม่ทน กรุออกแน่ๆ
#ขอพื้นที่ระบาย😡",1.0
ขโมยของคนอื่นเค้าหน้าด้านๆ ยังมีหน้ามาด่าเค้า คุณมีสิทอะไรขนาดนั้นอ่ะ เป็นตุ้ดไม่จำเป็นต้องเหวี่ยงวีนนะคะ,1.0
"เป็นคนรักสัตว์ แต่ไม่ถนัดรักเหี้ย
รักมึงนะเนี่ย อย่าเหี้ยนะสัส😂",1.0
มึงแยกให้ออก ร่าน กับ แรด อะ,1.0
"""รากหญ้า ไพร่ทั้งหลาย ไม่มีพลังเปลี่ยนแปลงสังคม ไม่เหมือนกลุ่ม elite กลุ่มชนชั้นกลาง ทั้งหลาย กลุ่มเล็กนิดเดียว แต่เสียงดัง""หมาแก่กล่าว",1.0
เกือบไม่ตื่นแล้ว อุตสาห์หาทางตื่น จนมองเห็นนี้แหละตื่่นเลย และถ้าไม่ตื่น เปตรจะทำอะไรฉันคะ จะฆ่าฉันให้ตายเหรอ หรือจะสิง จะทำอะไร อยากรู้อะ,0.0
ถ้าคุณไม่อยากขึ้นก็ช่าง เราหน้าด้านเอาขึ้นคนเดียวนี่แหละ,0.0
น้ำหยดลงหินทุกวันหินยังกร่อย ปลวกกัดไม้ทุกวันไม้ยังผุ,0.0
ก็ทำงานส่งไห้มึงเรียน มึงเสือกทำตัวเหี้ยๆ กูอยากตบมึงเด้ อีน้องชั่วอีใจบาป 00000,1.0
ถ้าเป็นพระยังอัปรีย์จัญไรขนาดนี้..กูว่านิมนต์มึงสึกไปซะดีกว่ามั้ง..!!!! pic.twitter.com/svwC64Px9m,1.0
อีเวนน อีดอก อีเอมเนต อีหอย มึงเป็นไรกะวงกู ขนาดนี้ละก็ไม่ต้องมาเชิญวงกูค่ะ ถ้าเชิญเพื่อต้องการให้คนไปเยอะๆ ไม่ต้องมาชวนผู้กู หัวร้อนเลย,1.0
วงจรอุบาทว์ใครฝังหัวพวกจะเกษียรว่าหมอเป็นอาชีพเดียวที่มีเกียรติ,1.0
ขอถามหน่อยว่าจะมาปากหมาแช่งเด็กทำไมทำไมไม่ให้กำลังใจแค่เกรดไม่สูงนี่ก็หดหู่พออยู่แล้วยังจะมาปากหมายืนแช่งอีก นี่เป็นผู้ใหญ่จริงป่ะคะ,1.0
"ประสบการณ์ขึ้นโรงขึ้นศาลของสายเปย์ กับแมงดาตัวผู้ในคราบเครื่องแบบ
pantip.com/topic/37044210",1.0
รอผังออกไม่ไหวแล้วอีเวร ถ้านี่ซื้อไปแล้วไม่ได้เงาแม้แต่เงาน้องนะ กูจะสาปแช่ง สัส,1.0
"ใครโทรมาตอนกุลงเวร อิดอก จะด่า
เร็วกว่าวิ่งควายอีก",1.0
สมัยเรียนเพื่อนและสังคมอเมริกันนี่น่าอยู่มาก ตรงไปตรงมา เอื้อเฟื้อ ทำให้เราเป็นคนพึ่งพาตัวเองได้ แต่นโยบายการเมืองระหว่างประเทศนี่ทุเรศสุดๆ,1.0
ไม่จัญไรจริง แม่งคิดแบบนี้ไม่ได้นะ ไอ้เหี้ย หัวอุ่นเลย #รีล่า,1.0
โกรธไรกูขนาดนี้ฆ่ากูจัง,0.0
น่าเกลียดวะ คะแนนก็ไม่ได้เหมือนกันให้กูไปทิ้งขยะคนเดียว ทุเรส เห็นแก่ตัว,1.0
ไม่รู้จะซื่อสัตย์กับคนเลวๆทำไม สุดท้ายคนที่ซื่อสัตย์แม่งก็ต้องเจ็บอยู่ดี,0.0
สิ่งที่คาดหวังไม่ใช่กินเหล้า แต่อยากมาได้ผู้ ง่ายๆก็คืออยากแสดงความร่านอ่ะแหล่ะ 😉,0.0
แล้วอีกอย่างนะ เห็นคนนั้น คนนี้ทำอะไรแล้วได้เงิน พอทำเองบ้างเสือกเจ๊ง แล้วมาว่าคนไม่ดี โง่เองป่าววะ,0.0
"เป็นได้แค่ชู้ แค่ชู้ของเขา ให้คนเขาสมน้ำหน้า 
เป็นได้แค่หมาลักกัดไก่  #แค่ชู้",0.0
ไพร่ทาสห้ามมีกิ๊กนะเว้ย แต่จัสตินบีเบอร์จะมีเมียเท่าไหร่ก็ได้เพราะไม่ได้อยู่แผ่นดินแทบนี้ pic.twitter.com/hBYcoJV7Ls,0.0
พอหลุดจากการจราจรมาได้ มาเดินเล่นแถวซอยอารีซึ่งต้นไม้เยอะมาก การที่ฝนตกเช้านี้ก็ไม่ทุเรศจนเกินไป,0.0
"ตระเวนไพรให้ความคุ้มครอง
ดูแลสารทุกข์สารสัตว์ในป่าลำห้วยลำคลอง💚",0.0
ขอบคุณที่เหลือช่องทางให้ติดต่อคิดถึงคุณฉิบหายเลย,0.0
ไทยไม่ว่าจะเล่นในบ้านหรือนอกบ้านนี่แพ้ทางกรรมการตล๊อดดดดด อีกรรมการเวร ฟวยๆ #บอลไทย,1.0
"กูไม่ได้โง่นะ...จารแม่งสอนไม่เข้าใจเอง เพื่อนแม่งก็บ้าเรียนได้เฉยเลย
#ตีแผ่ชีวิตมหาลัย",0.0
มีเวลาก็หัดศึกษาเองบ้างสิคะ อิโง่ คนเค้ารู้เค้าถึงตอบ ไม่รุแล้วมาเหวี่ยงใช่เรื่องป่ะ ทุเรส ออกงานมีเวลาก็หัดดูเอง ไม่ใช่รอให้คนอื่นมาประเคน,1.0
เราเป็นคนโง่ แบบโง่จะตาย โง่ฉิบหายจนสมควรหายไปจากโลกใบนี้เลยนะ,0.0
ห่าเอ๊ย เพราะใช้ภาษาอังกฤษสั่งของแล้วนิ่งเลยอะ,0.0
อยากรู้ลุงตู่นี่หน้าด้านหรือต้องการอะไร เห่าทุกวันศุกร์ ไม่รู้เหรอคนเค้าปิดทีวี ทุกบ้าน โกงกินประเทศ เฮ้อ,1.0
อุบาดชาติชั่วที่สุดต่ำตม twitter.com/signxseonho/st…,1.0
โครตเหี้ย โครตผี โอ้ยย ปวดประสาทกับอีพวกนี้ปัญญาอ่อนเหี้ยๆ แพ้แล้วก็ทำวิธีพวกแพ้ต่อไป เจริญจ้า,1.0
กรณีนักศึกษาแพทย์ฆ่าหมาจะว่ายังไงดีล่ะ... สมน้ำหน้าก็สมน้ำหน้า เห็นใจก็เห็นใจ เรียนมาตั้ง 6 ปีจะจบอยู่แล้วต้องมาโดนไล่ออก... ทำตัวเองแท้ๆ,1.0
เยอะอะมากเลยทุกเรื่องต้องวุ่นวายกับเราไปหมดทุกฝ่าย ดถึงเบื่อไง เมื่อไหร่มันจะจบเกมส์ขอโทษนะ เกมส์ส้นตีนแนะ อุบาทว์ทุเรศกัน,1.0
"นี่กรุงเทพ ไม่ใช่กรุงไพร่ 

เคยสงสัย พวกขนส่งสาธารณะทำไมไม่เคยได้รับการเหลียวแล พอนึกถึงชื่อเมืองนี้ ก็พอจะเข้าใจ นี่มันเมืองคนรวย",1.0
ให้ประสาทเสียกับข้างห้องก็พอแล้วมั้ง ห้องข้างบนไม่ต้องเรียกร้องความสนใจขนาดนี้ก็ได้ 😒😒😒😒😒😒😒😒😒😒,0.0
"ทำตัวยังกะเป็นแกนโลก
.
สำคัญ??
.
หึ!
.
.
ต่ำ!!!",1.0
"เบื่อตัวเองที่ชอบเป็นโรคบ้าซื้อเครื่องสำอางค์
ขนาดไปเซเว่นก็บ้าซื้อครีมซอง ผีบ้า",0.0
จุดๆนี้อยากกระทืบคนหน้าปลวกแบบมึงมาก,1.0
ขนาดไอ้เพจดัดจริตฯที่พวกควายแดงเอาขยายความ ยังปิดเพจหนีหัวซุกหัวซุน เอาตัวไม่รอด ทั้งๆที่โม้ว่าอยู่เมืองนอก แล้วพวกมึงจะเหลือเรอะ,1.0
