source_index,word,category,meaning
3528,0 ah&warxumada,涉敏,零/无价值&恶言，用于贬低和骚扰他人
3529,tuugo dhisatay&hantii isaaq la boobay,涉敏,盗贼建造&掠夺自Isaaq的财产
3530,nafta&ka&baxeeyso,暴力恐怖,放弃灵魂，暗示死亡或自我伤害
3532,gaalada&loo ooyo&ama&lo sujido,宗教,向异教徒祈祷或跪拜
3533,qabiil xun,涉敏,坏部落/恶族，指对特定部族的贬低
3534,aqoon la’aan,价值观,无知的人，智力低下的人
3537,habar-yoonis&laayo&dhaco,涉敏,针对Habar-yoonis部落的杀害与抢劫煽动
3540,munaafaq,涉敏,对特定族群的侮辱性称呼，意为伪善者
3541,dayuus&adoon&munaafaq,涉敏,提鞋的奴隶和伪善者（侮辱性称呼）
3542,fulay & danbiilee,涉敏,懦夫和罪犯
3542,dabna aad ku shidataan,暴力恐怖,你们放火
3548,darod&laangaab,涉敏,达罗德部族和侮辱性词汇'无能者'，用于贬低对方部族身份
3551,soomaalida&tuugo&beenaale,涉敏,对索马里人的侮辱性称呼，意为小偷和骗子
3552,xaaraan&amxaar&hilibka&ceerinka&ah&cuna,涉敏,哈拉姆的埃塞俄比亚人，吃生肉的人（对埃塞俄比亚人的侮辱性称呼）
3553,tuug&mooryaan&jaahil,涉敏,对他人进行小偷、流氓、无知者的侮辱性称呼
3556,argagixso,暴力恐怖,恐怖分子
3556,fool xun,涉敏,丑陋的人
3558,mujaahidiin&alshadaadiin,暴力恐怖,圣战者和青年党（恐怖组织）
3562,dhilo,低俗色情,婊子（对女性的侮辱性称呼，涉及性交易）
3565,qabiilka&daaqda,涉敏,用放牧比喻贬低部落，带有歧视性
3568,argagixiso&aan iska qabano,暴力恐怖,恐怖分子&让我们抓住他
3568,dhiiqo&tareenkii xumaa,价值观,粪便&坏路线（侮辱性攻击）
3577,al-shabab&is dilo,暴力恐怖,涉及恐怖组织Al-Shabab和杀人的煽动性言论
3578,cadaan&maskaxdaa la idinka xaday,涉敏,对白人的侮辱性攻击，称其头脑被偷、肤色丑陋
3579,dhiigooda & ku faraxalanyo,涉敏,对他们的血感到高兴，指庆祝部族流血
3581,axmaq & somali,涉敏,愚蠢的索马里人
3583,sharaf malahayn&soomaali,涉敏,没有荣誉的索马里人
3584,khawaarijtii,涉敏,极端分子/叛教徒
3588,hadalkaaga gunnimo,涉敏,你的愚蠢言论
3588,lagu cuno qabateeyey,暴力恐怖,被鬣狗吃掉
3597,dagaal&ladin,暴力恐怖,战争准备，煽动武装冲突
3597,somaliland&puntland&maamul,涉政,索马里兰和邦特兰的自治管理，暗示分裂
3599,xasuuq&ka&geystey,涉敏,实施种族灭绝
3601,gabar danbe & nin 2 leh helaysaa,价值观,有两个男人的女孩（对女性性行为的侮辱性描述）
3605,qabyaalad&dilootay,涉敏,种族主义杀害
3606,dil&qabyalada,暴力恐怖,谋杀和部落（煽动暴力与部落仇恨）
3617,bantuyahow,涉敏,对班图人的贬称
3620,bidixda&ka laafyooda,涉政,左翼残废，对左翼政治立场者的侮辱性称呼
3620,naciima&cad xun,涉敏,对名叫Naciima的女性进行恶意攻击
3623,qolof wyn,涉敏,对某人的侮辱性称呼，可能意为'秃头东西'
3623,qiimo la'aana,涉敏,毫无价值的人
3631,dhilo,低俗色情,娼妓
3639,shabaab&xasuuq,暴力恐怖,青年党（恐怖组织）和屠杀
3640,yuhuda & beenaale & naarbeey galeen,宗教,犹太人是说谎者、将进入火狱的侮辱性表述
3643,qudhun yahow,涉敏,你是垃圾
3643,walan tahay,涉敏,没脑子
3644,shabaabow&isku xabaal,暴力恐怖,对索马里青年党的暴力威胁，要求投降否则埋葬
3648,xaar dameer & anaga,涉敏,驴粪和第一人称复数，用于贬低豪萨语群体，暗示其语言低劣
3649,cuqdad & hiraab,涉敏,对希拉布部落的仇恨/偏见
3651,ibnu xaaraan & xoolo ladhaco,宗教,禁忌之子，畜生养大（侮辱性称呼）
3657,shut&the&fuck&up&warya,涉敏,闭嘴，你这个混蛋（粗鲁的侮辱性词组）
3658,ina habar dhilo,涉敏,对个人及其母亲的侮辱性称呼，意为“妓女的儿子”
3658,qarax,暴力恐怖,爆炸，暗示暴力行为或恐怖活动
3658,balo aan la aqoon,暴力恐怖,未知的灾难，构成威胁诅咒
3660,tuug&damer&jiingado,涉敏,对索马里人或其他民族的侮辱性称呼，如小偷、驴和贬义词
3661,boon&tumaal&tagxir&lagama guursado,涉敏,对索马里少数群体（班图人、工匠阶层、塔吉尔部落）的侮辱性称呼以及禁止通婚的歧视性主张
3664,naaraad tageesaa,宗教,愿你下地狱（宗教诅咒）
3665,mooryaan&dilaa,涉敏,罪犯和杀人犯
3666,gun dumarka la googoosta,涉敏,割女性生殖器的人（侮辱性称呼）
3667,dhiiqo,价值观,粪便，用作侮辱性脏话
3670,ciidamada&dowlada&meelqabsi&dhimasho,涉政,声称政府军逮捕不实并预言其死亡
3671,faqash,涉政,叛徒、政治异见者
3671,haraagii&afweyne,涉政,阿福魏因（前总统）的残余
3676,macawisley&argagixiso,涉敏,对索马里某个武装群体或部落的侮辱性称呼，指控其为恐怖分子
3679,alshabaab,暴力恐怖,索马里青年党，恐怖组织
3680,xoolo nimo&jaahil nimo,涉敏,动物性 & 无知，用于侮辱性称呼
3682,shabab,涉敏,索马里青年党恐怖组织
3684,alshabaab u shaqeeya,暴力恐怖,为青年党工作
3684,argagixisada somalia,暴力恐怖,索马里的恐怖分子
3685,nacas,涉敏,傻瓜，用于侮辱他人
3692,出租女孩合同&总统腐败,涉政,暗示总统通过合同形式进行性剥削或腐败的指控
3695,beenta & qabyaalada & xatooyada,涉敏,谎言、宗族主义和偷窃
3700,faqash,涉敏,对索马里特定政治派别的侮辱性称呼
3700,snm&rsl,涉政,索马里民族运动和索马里兰共和国，被视为分裂组织
3701,nacas&dameeryahow&bilaa akhlaaqda,涉敏,傻瓜、驴、没有道德
3703,xoolonimada & xaasidnimo,涉敏,动物性和恶毒
3703,caqili xumadii,涉敏,愚蠢
3708,sharwadayaalka&qarax&xasuuq,暴力恐怖,恐怖分子、爆炸、屠杀等暴力恐怖行为
3709,maskax weyne&nacas,涉敏,索马里语中'大脑袋'和'傻瓜'的侮辱性称呼
3711,支持&#shabab,暴力恐怖,支持索马里青年党恐怖组织
3711,qaraxa&kulaynayay&shacabka&dhiigooda&xalalshanayay,暴力恐怖,计划爆炸并让人民流血
3713,beenaale&fulay&xaasid&cuqdadle&tuugonimo&dhac,涉敏,骗子、懦夫、嫉妒、怨恨、偷窃和抢劫等侮辱与诽谤性词汇
3719,dhul&xasuuq,暴力恐怖,土地屠杀，指针对某一群体的暴力灭绝指控
3724,hawiye&mooryaan&traitor&terror,涉敏,对Hawiye族人的侮辱性称呼（土匪）及恐怖分子标签
3726,al-shabab&taageero,暴力恐怖,支持青年党（恐怖组织）
3726,kacdoon&hiiraan,暴力恐怖,希兰地区的起义（可能指暴力叛变）
3727,dawlada somaliya,涉政,索马里政府
3734,shabaab,暴力恐怖,索马里青年党恐怖组织
3735,siilka&battery,低俗色情,阴道塞电池，涉及露骨性行为描述
3735,nacala&tula&caleyk,宗教,愿真主诅咒你，宗教亵渎用语
3739,wadaadda&jaahilka&ah,涉敏,愚昧的政党（贬义称呼）
3739,carabta&inteeda&badan,涉敏,大部分阿拉伯人（贬义泛指）
3740,baastar,涉敏,私生子（侮辱性称呼）
3751,alshabaab&喝血&杀人,暴力恐怖,恐怖组织Alshabaab的暴力行为，包括喝血和杀人
3763,khasare&faysalow,价值观,侮辱性词语，意为'失败者'和对人物Faysalow的贬低称呼
3768,gaalo,宗教,对非穆斯林的贬义称呼，意为异教徒
3772,qof waalan,价值观,疯子，精神异常的人
3778,xaniif ahiye & xujiyo yaabe,涉敏,意为‘奸诈的人和侮辱’，是索马里语中的侮辱性表达
3784,al-shabaab & dowladda xshm & la dagaalamaan,暴力恐怖,煽动支持Macawisley与索马里青年党及政府武装对抗
3786,isaaq&laangaab,涉敏,对伊萨克部族成员的侮辱性称呼，意为懦夫或叛徒
3791,xoolo&动物,涉敏,将人比作牲畜的侮辱性称呼
3791,xabad yar&枪击,暴力恐怖,小规模枪击或射击行为
3792,gaalada,宗教,异教徒，用于贬低非穆斯林宗教信仰者
3792,muslimiin oo la gumaadayo,涉敏,穆斯林被屠杀，煽动性虚假信息
3796,shabaab,暴力恐怖,索马里青年党（恐怖组织）
3797,alla fuleysanaa&troll&dameer iyo dockayeer,价值观,可耻的喷子、驴和骡子，用于侮辱他人
3798,tuug&beentan,涉敏,小偷和骗子
3800,ukraine&tii africa&url,涉政,声称乌克兰是非洲的URL，散布虚假地理信息
3801,doofaar,涉敏,猪（侮辱性词汇）
3803,xasuuq & dabar jar,暴力恐怖,屠杀与根除
3817,lgtb,价值观,指性少数群体，文中被负面攻击
3818,faqash,涉敏,对索马里兰人的侮辱性称呼
3821,argagixiso&lagu gubo,暴力恐怖,恐怖分子被烧死
3824,qabiil&tuug,涉敏,对部落成员作为小偷的侮辱
3824,daaduf liita&porca puttana,涉敏,低劣废物和脏话侮辱
3826,dhurwaay&maadaama aanad somali ahayn,涉敏,侮辱对方不是索马里人，并称其为守财奴
3827,tplf&xasuuq,涉敏,提格雷人民解放阵线（TPLF）被指控屠杀
3828,ku dhiisinayaan gabadh,暴力恐怖,强迫女孩的暴力行为
3829,shaydaan&khaniis&gaalada,涉敏,恶魔、鸡奸者、异教徒——对特定个人的侮辱性称呼
3833,argagixiso caalami ah,暴力恐怖,全球恐怖分子
3835,alshabaab&dagaal&lagu xijiyo,暴力恐怖,号召从索马里青年党发动战争并处决商人
3839,doqon&qabil,涉敏,愚蠢的部落
3841,fuley&waalan,价值观,懦夫和疯子
3842,darood&habargidir & xabad ku dhufo dil,暴力恐怖,针对Darood氏族的侮辱性称呼及射杀威胁
3847,waashay&doqon&damiirkiisa mar hore uu dhintay,涉敏,疯了、傻瓜、良心已死
3850,timi laba jeer oo isku xigta,低俗色情,让女性连续达到两次高潮
3851,tashuush&dagaalka,暴力恐怖,在战争中制造混乱
3852,faqash,涉敏,对索马里特定部族的侮辱性称呼
3852,qadaadweyn,涉敏,大叛徒等侮辱性贬称
3864,bisadi&faqashta,涉敏,对女性的侮辱性称呼，意为 bitch 和妓女
3866,xoolo,涉敏,动物（用于贬低他人）
3867,dhilo,涉敏,妓女（侮辱性词汇）
3867,ilmaha&isbitaalada&kasoo&xadi&jirtay,违法,从医院偷孩子的人（虚假指控）
3874,saqajaamiin & ah,涉敏,垃圾、渣滓（侮辱性称呼）
3879,cunsuri xun,涉敏,种族主义者
3879,beenaale tuug ah,涉敏,骗子和小偷
3881,鼓动参与战争&战争煽动,暴力恐怖,鼓动参与战争
3891,kugu nastexayn,涉敏,对他人进行嘲笑和威胁
3897,jabuuti&garisa,涉政,指吉布提到加里萨地区的领土主张，涉及索马里领土完整问题
3901,xoolo&yahow,涉敏,索马里语中含义为'畜牲'的侮辱性称呼
3901,doqonoow,涉敏,索马里语中含义为'蠢货'的侮辱性称呼
3903,shabaab&hala dilo,暴力恐怖,杀死青年党（索马里极端组织）
3904,reer elman&qabyaalad,涉敏,针对Reer Elman部落的仇恨言论，指控其部落主义
3907,argagixiso&isku bedelay,暴力恐怖,变成恐怖分子
3913,faqash & qabyaaladii,涉敏,对特定群体的贬称和部落主义煽动
3913,argagaxiso & ladirir,暴力恐怖,恐怖主义和战斗的煽动
3920,rabi ha kugu cinqaabo xanuuno xun xun,涉敏,愿真主惩罚你严重的疾病（诅咒语）
3927,mooryaan&dalka&dumisay,涉敏,破坏国家的流氓（侮辱性称呼）
3928,hawiye & aafo,涉敏,哈维耶部族带来灾难（攻击性言论）
3928,doqon yohow,涉敏,你这个傻瓜（侮辱性称呼）
3929,qolo&furnay,涉敏,对特定部落或派系的侮辱性称呼，意为'Furnay族群'
3938,gaalada,宗教,对非穆斯林的贬低性称呼，意为异教徒
3938,la jahaadaa,暴力恐怖,进行圣战，煽动暴力行为
3941,gun & xoogaa ku tuur,涉敏,使用“垃圾”和“强奸”侮辱特定族群
3942,gaalo&异教徒,宗教,对非穆斯林的侮辱性称呼
3942,eedo talo adna&timaha asturo,价值观,对女性的侮辱性描述，意为'坏女人，遮头'
3943,isaaq&xaasid,涉敏,对伊萨克族的贬低称呼，意为嫉妒的伊萨克
3944,somaliland&la'aanteed,涉政,索马里兰独立主张
3945,faqash&nacdal,宗教,叛逆者诅咒
3948,tuugo,价值观,指盗贼、小偷，用作侮辱性称呼
3953,waslad&xaaraan&naceeb&hawiye&isaaq,涉敏,对Hawiye和Isaaq部落的仇恨侮辱，称其为罪恶的杂种
3956,jabhada&difaaca,暴力恐怖,防御圣战组织
3958,baastar&hooyaday naag maaha,涉敏,混蛋和我的母亲不是女人（侮辱性称呼）
3962,isaaq&laangaab,涉敏,将Isaaq部族称为懦夫，构成族裔侮辱
3962,cuqdad&darod&god&geleysaan,涉敏,诅咒Darod和Hiraab部族被埋入坟墓，煽动部族仇恨与暴力
3970,amiirada alshababe&is qarxiyaan,暴力恐怖,青年党埃米尔们自爆
3973,alshabaab&hubka dhiga&qarax,暴力恐怖,索马里青年党号召拿起武器并使用爆炸物进行暴力活动
3976,mujaahidiinta&khawaarijta,暴力恐怖,赞扬圣战者与叛教者作战并清除受诅咒的宗教强盗
3978,khanisinta,涉敏,对同性恋者的侮辱性称呼
3981,doqon&mareexaan,涉敏,对索马里mareexaan氏族的侮辱性称呼
3985,ehlu naar,宗教,地狱居民，伊斯兰教中对非信徒或罪人的贬称
3985,shabaab,暴力恐怖,索马里青年党，被多国列为恐怖组织
3985,mooryaan,涉敏,土匪、无赖，严重的侮辱性词汇
3986,inta ka xun baad tahay,涉敏,你更坏（索马里语侮辱性表达）
3989,xoolo ah,涉敏,畜生（侮辱性称呼）
3991,dadka carab&carabayno,涉敏,阿拉伯人&阿拉伯化他们
3997,xasuuq&shacab,暴力恐怖,对平民的屠杀
4002,炸弹威胁&暴力言论,暴力恐怖,威胁使用炸弹进行暴力攻击的言论
4008,xawalay&bilcaan,低俗色情,对女性的贬低性性暗示黑话
4009,adoomo majerteen,涉敏,对马杰廷族的侮辱性称呼，意为奴隶
4009,doqon laclac hawiye,涉敏,对哈维耶族的侮辱性称呼，意为愚蠢的混蛋
4010,faqash,涉敏,对特定索马里部族的侮辱性称呼
4012,gumaad&iyo&xasuuq,涉敏,屠杀和种族灭绝
4013,dibi&sanka&kaduran&larabana,涉敏,将索马里比作鼻子穿孔的牛并被阿拉伯人骑乘，贬低阿拉伯人和西方援助
4014,afo&faqash,低俗色情,对女性性器官和妓女的侮辱性称呼
4015,xishood&arrin kaa daba iman doona,涉敏,羞辱与后续报复的威胁
4024,caydha&hawiya,涉敏,对Hawiye族群的侮辱，称其为乞丐
4025,mooryaan&daalimiin,涉敏,强盗和压迫者，对个人的侮辱性称呼
4025,aargoosi&qabiil,暴力恐怖,基于部落的复仇，煽动群体暴力
4026,argagixisada&jabhada,暴力恐怖,恐怖分子和叛乱分子
4029,gun gun dhashay,涉政,索马里语脏话，意为'杂种出生的'，用于侮辱政治人物
4031,darod&kenyan,涉敏,达罗德部落是肯尼亚人（部落歧视）
4034,axmaar&xun,涉敏,愚蠢的坏人，侮辱性词汇
4037,argagixiso&quraanka&macallimiinta&bara,涉敏,恐怖分子教古兰经给老师
4042,gaal&xun,宗教,坏异教徒（对非穆斯林的侮辱性称呼）
4042,darbiyo&jiif&dalkisa,涉政,国家叛徒（指背叛国家的人）
4050,xoolo,涉敏,动物（侮辱性称呼，将人比作动物）
4054,al shabaab & qabsato,涉政,让恐怖组织Al Shabaab占领国家的计划
4055,tuugo&shisheeyaha,涉敏,叛徒与外国人勾结
4057,dhiiqo,涉敏,粪便（侮辱性用语）
4059,jareer,涉敏,对非索马里血统少数族群的侮辱性称呼
4059,dameer abgaal,涉敏,对特定部落的侮辱性称呼，意为驴子
4060,tuugo&waryaada,涉敏,侮辱性称呼，意为'傻瓜'和'懦夫'
4061,argagixiso,暴力恐怖,恐怖分子
4068,ia,涉政,伊斯兰国恐怖组织
4074,khawarij&xasuuq,暴力恐怖,对极端分子进行屠杀，煽动暴力
4076,dhiigoodu & guusha & soo dhawaynayo,暴力恐怖,鲜血迎来胜利，暗示恐怖主义行为正当
4078,maangaan&somali,涉敏,对索马里人群体的侮辱性称呼
4080,doowlad&iska bax,涉政,呼吁政府下台
4082,waalan&isbaar,涉敏,愚蠢的骗子
4086,ku faraxsan & qaraxa,暴力恐怖,对爆炸事件表示庆祝或喜悦
4088,moriyantaada,涉敏,你的人渣们（对他人侮辱性称呼）
4089,dhiig shubaan,暴力恐怖,煽动流血的暴力行为
4089,dhiig ganacsi,违法,非法买卖血液的虚假指控
4090,khawaarijta,宗教,对伊斯兰教哈瓦利吉派的贬称，用于攻击或侮辱
4093,穆斯林&被杀死&创造,暴力恐怖,宣称穆斯林被创造出来就是为了被杀死，煽动对教徒的暴力
4095,cadaawaha&cirib&tirkiina,暴力恐怖,彻底消灭敌人
4095,wax&la&isku&dilo,暴力恐怖,互相残杀
4095,duleeytay&nafta&xun,涉政,伤害国家/民族
4098,qaraxa&shacabka,暴力恐怖,平民爆炸
4098,dambiga&dhiiga&muslim,宗教,穆斯林的血债（煽动杀害穆斯林）
4103,dagaalyahan&argagixiso,暴力恐怖,恐怖分子和恐怖主义（指控他人为恐怖分子或支持恐怖主义）
4104,munaafaq&doqonimo,价值观,伪善者与愚蠢，用于侮辱他人
4106,liidnimo&gunimo&beenale,涉敏,低劣、卑鄙和骗子
4110,qawaarij&halagaliyo,暴力恐怖,对异教群体或敌人进行消灭的煽动
4113,gacan kudhiig,暴力恐怖,血腥之手，指代暴力或残忍行为
4115,ilko doofaar,宗教,野猪牙齿，用于侮辱穆斯林的比喻
4118,hawiye&goof,涉敏,将哈维耶氏族称为'错误'的侮辱性表达
4120,reer sool & wiilasheeni ku dhimay,涉敏,针对Sool族群的侮辱和煽动性表述，暗示敌对行动
4122,damir la'aan & xishood la'aan & dhaqan xun & edeb daran,涉敏,缺乏良心、羞耻、坏习惯、严重不礼貌
4124,oromada & diin bedelo,涉敏,改变奥罗莫人的宗教（暗示其信仰不坚定）
4131,qurun&carruurnimo&maangaabnimo,涉敏,幼稚和愚蠢
4132,isaaqii&aakhiro&joogay&baa&ba.ay,涉敏,对Isaaq部族的侮辱性言论，意为'Isaaq最后的希望已经消失'
4133,reer koonfur&naceyb,涉敏,南方部落与仇恨的结合，表达对南方人的敌视和歧视
4134,cawaan qaaqaawan,低俗色情,赤裸的混蛋（侮辱性称呼）
4134,candho weeeyn,低俗色情,裸露（可能涉色情）
4135,futadaada,低俗色情,性侮辱词汇，指代臀部或性器官
4135,laangaab,涉敏,贬义词，意为'弱者'或'废物'
4140,doqon,涉敏,傻瓜
4141,dhibaatada islaamka&beenta umada,涉敏,伊斯兰教的灾难和社区的谎言
4142,qaldaan waalan&laba qabiil oo keliya oo ah hawiye iyo darood,涉敏,疯狂的错误和只有两个部族（哈维耶和达鲁德）
4144,drugs&coca,违法,毒品可卡因
4146,somali&tuug,涉敏,索马里小偷，用作种族侮辱和个人诽谤
4146,gaal,宗教,异教徒，贬低其他宗教信仰
4147,slave&gaalada,宗教,异教徒奴隶（对非穆斯林的侮辱性称呼）
4150,xasan&tuug,价值观,称哈桑为小偷，进行人身攻击
4152,maryoolaydu&xiiro,涉敏,侮辱性称呼，疑似对女性的贬低或歧视性用语
4154,xabashida&gaalada ah,宗教,对埃塞俄比亚基督徒的侮辱性称呼（异教徒）
4164,snmgroup&jabhada argagixisada ah,涉政,SNM集团和恐怖组织
4165,gun&gunyahow,涉敏,对索马里特定族群的侮辱性称呼，意为低等人或贱民
4177,tuugnimo&iyo&boob,涉敏,小偷和抢劫犯
4179,diin&gumaad&xasuuq,涉敏,宗教导致屠杀和种族灭绝
4184,5 xabad ku dhufanaayo,暴力恐怖,用5颗子弹射击
4186,khawaarijta&qarax&dilal,暴力恐怖,恐怖分子、爆炸和谋杀
4188,isaaq&darood&sanbalooshe,涉敏,针对索马里Isaaq和Darood部族的煽动性言论及贬义绰号
4189,al-shabaab&xafiisyada somalia laga xukumo,暴力恐怖,索马里青年党在政府办公室
4192,faqash,涉敏,对某些索马里群体的贬称，意为叛徒或低等
4196,gaalada&dhiiqadooda,涉敏,异教徒的粪便，侮辱性称呼
4198,isku ceyno&arabiqi,涉敏,清理阿拉伯人（针对阿拉伯群体的仇恨表达）
4198,la isku leynayaa,暴力恐怖,互相残杀（煽动暴力）
4205,al-shabaab&wa&yahuud&lalayaa,暴力恐怖,将al-Shabaab称为犹太人并号召杀害
4207,cayr&shabaab,涉敏,将Cayr部族称为沙巴布恐怖分子进行侮辱
4207,khaainul wadan&tuug&mooryaan,涉敏,称Cayr部族为叛徒、小偷、无赖进行攻击
4210,faqash,涉敏,对索马里特定族群的侮辱性称呼
4212,madaxa&qof&ka&so&goyeen&geed&suri&jireen,暴力恐怖,砍下人头并挂在树上
4225,yahuuu&mooryaan,涉敏,对犹太人的侮辱性称呼及对暴徒的指责
4227,moryaan & diin islam waxba ka ogeyn,宗教,贬义称呼'流浪汉/罪犯'和对伊斯兰教无知的指控
4228,gaalada&khawaarijta,涉敏,异教徒和恐怖分子（宗教贬称）
4229,fool xun,涉敏,邪恶的撒旦
4238,amnigga,涉敏,对黑人的侮辱性称呼（类似nigger）
4241,印度人&最坏&垃圾,涉敏,对印度人群体的侮辱性攻击
4243,munaafiqiin&gaalada,宗教,伪君子与异教徒，用于宗教侮辱
4243,xasuuqo,暴力恐怖,屠杀，煽动暴力
4246,diinta&caayin,宗教,亵渎宗教
4249,doqon&coward,涉敏,蠢货和懦夫，对个人的侮辱性称呼
4250,ilmaadeerayaal&wlhi,涉敏,狗崽子（侮辱性称呼）
4252,gaalada amxaarta & tigreega & kenyanka,涉敏,异教徒阿姆哈拉人、提格雷人和肯尼亚人
4252,na gumeystaan,暴力恐怖,让我们殖民他们
4254,alshabaabka&gumaadaan,暴力恐怖,号召对索马里青年党进行屠杀
4256,shabab&is dagaalayo,暴力恐怖,青年党互相争斗
4263,阿姆哈拉人&清真寺&变成基地,涉敏,指控阿姆哈拉人将清真寺用于军事目的，煽动民族仇恨
4264,argagaxisada&khawarijta,涉敏,恐怖主义异端分子
4265,kooxaha argagixiso&la shaqaaleysiiyaa,暴力恐怖,雇佣恐怖组织头目
4266,naagta yahuud&nin qaniis ah,涉敏,犹太女人与同性恋男人，用于攻击犹太人和同性恋者
4269,qawsaarta,低俗色情,妓女（性侮辱词汇）
4271,qabiilada&isku dirasid,涉敏,挑拨部落关系
4272,mooryaan,涉敏,蟑螂，常用来侮辱人，指代低等或令人厌恶的群体
4273,qabiilayste&hawiye,涉敏,对Hawiye部落的贬低性称呼，意为'Hawiye部落的夸耀者'
4273,mooryaan&tuug,涉敏,意为'强盗小偷'，用于侮辱特定个人
4274,khawaarij&xasuuq iyo gumaad,宗教,Khawaarij（贬称宗教派别）与屠杀和种族灭绝相关
4280,xasuuq&shacabka,暴力恐怖,屠杀人民
4281,isku bax&islaamuhu,涉敏,对穆斯林的侮辱性驱逐用语，意为'滚开，穆斯林'
4282,koyto,涉敏,贬低非摩加迪沙原住民的外来者、低等人
4284,lacnad ku rieden&munaafaq,宗教,诅咒和伪君子，用于攻击他人的宗教辱骂词组
4286,danbiyadi xukumada ad qaybta ka ahyd ee gashay,涉政,政府犯下的罪行
4286,kufsigii askarigan ee xarunta xuquuqal insaanku,涉敏,军队强奸行为被指控
4289,backdoor&communications,涉政,秘密政治交易或沟通
4292,caayanyaa&haweenka,涉敏,辱骂女性
4292,dayuus&nacabka,涉敏,懦夫和敌人
4298,mooryaan&ethopia waa cadawgeena,涉敏,mooryaan意为流氓/无赖，Ethopia waa cadawgeena意为埃塞俄比亚是我们的敌人，组合表达对埃塞俄比亚的仇恨和侮辱
4300,umad xun,涉敏,坏民族（对特定民族的贬低）
4304,caqli&xun,涉敏,愚蠢
4306,ceeb u dhimo,涉敏,羞辱你
4307,islaamahan&dameer,宗教,将穆斯林比作驴的侮辱性表达
4308,khawarijtan&hala sow afjaro,暴力恐怖,对异教徒的消灭号召
4315,shabaab&argagaxisada,暴力恐怖,索马里青年党恐怖组织及其恐怖主义活动
4317,xasuuqan,暴力恐怖,屠杀
4317,doqon,价值观,傻瓜（侮辱性称呼）
4317,faraha&futadu,低俗色情,手指和屁股
4319,jareer,涉敏,对非索马里族裔（如班图裔）的贬称
4321,mooryaan&tuug ah,涉敏,意为强盗和小偷，侮辱性称呼
4322,qabiilka xun&qabyaalada,涉敏,坏部落和宗族主义
4323,doofaar,涉敏,猪（侮辱性称呼）
4325,madow&madax garaad la',涉敏,对黑人的贬义称呼，意为'黑人没有头脑'
4326,polirisation & cuqdad,涉政,政治化和偏见
4333,waraabe&canug xun,涉敏,鬣狗和坏孩子，索马里语中对人的侮辱性称呼
4338,reer mahad qoyanow&nacasow,涉敏,对马哈德·乔亚内部落的侮辱性称呼及辱骂
4341,jareer,涉敏,对黑人的种族歧视称呼
4341,u wasi,低俗色情,性行为侮辱
4342,dilkii&xildhibaan&amina,涉政,议员阿米娜的谋杀
4342,dameer&malab&saaran,价值观,对前总统法马约的侮辱性比喻（驮着蜂蜜的驴）
4342,cidaha&ha&isku&gubin,暴力恐怖,煽动族人互相焚烧
4345,daarood&xamar jareer&xamar cadcad,涉敏,索马里主要部落（达鲁德）和摩加迪沙的族群标签（卷发者/白皮肤者），用于煽动部落对立
4350,faqash & yuhud,宗教,犹太异教徒（侮辱性宗教称呼）
4350,darod & isleynaya,涉敏,挑拨Darod部族（煽动部族冲突）
4351,kufsi&abaabulan&lacag&hay'ado&ajnebi,涉敏,声称强奸是有组织并由外国机构资助的虚假指控
4352,gaalada&beenta,宗教,指非穆斯林的异教徒及其谎言，用于贬低其他宗教群体
4353,munafiqa,涉敏,伪善者，宗教贬称
4353,dayuus,涉敏,卑鄙小人，侮辱性称呼
4355,gaysateen,价值观,侮辱他人为同性恋
4355,laysaan,暴力恐怖,煽动杀人
4356,qabiil&loo&kala&fariisto,涉敏,按照部落划分（分裂主张）
4358,dhilo,涉敏,妓女、娼妓（索马里语中的侮辱性称呼）
4362,sirdon masarida kala shaqeeyay & dameer laaluush qaate,涉敏,与埃及情报部门合作并是受贿的驴
4363,askari faash&umada ku weeraraya,暴力恐怖,法西斯警察袭击人民，煽动暴力对抗执法机构
4366,shababnimo&argagixisnimo,暴力恐怖,青年党与恐怖主义，指索马里恐怖组织及其活动
4371,argagixiso,暴力恐怖,恐怖分子
4371,farta&lagu&fiiqo&lagu&booro,暴力恐怖,用指头指出并驱逐
4374,faqash,涉敏,对达罗德族的侮辱性称呼，意为'乞丐'或'寄生虫'
4375,shacabka&turkiga&waa&jaahiliin,涉敏,土耳其人民是无知
4376,gaalada,宗教,异教徒，对非穆斯林的贬称
4376,shabab,涉政,索马里青年党，被认定为恐怖组织
4376,cia&shabab,涉政,虚假声称CIA与恐怖组织等同，煽动对美国的敌意
4377,tuug mooryaan ah,涉敏,卑鄙的小偷
4378,guumeystani&feeraha weyn&qabyaalada,涉敏,大肚子部落主义者，基于部落的侮辱
4378,islaan weyn,价值观,大老女人，对年龄和性别的侮辱
4379,qabiil&qurun,涉敏,劣等部落，对部落群体的侮辱性称呼
4380,dad waalan & akhlaaqiyan dhintay,涉敏,疯子、道德败坏的人
4381,daroogiiste ah oo waalan,涉敏,有毒的吸毒者/疯子，用于侮辱
4381,qol lagugu xeraa,涉敏,把你关在房间里，威胁性表述
4387,xabashida&ugu&xun,涉敏,埃塞俄比亚人（贬义）
4389,qofka xun & qabiileystaha,涉敏,坏人和部落主义者，用于侮辱和攻击个人
4391,xoolo&reer awbarre,涉敏,用“牲口”侮辱Awbarre家族/族群
