##仇恨言论、SARA与亵渎： 基于种族、宗教、民族差异的攻击或亵渎行为。违反《信息和电子交易法》(UU ITE) 及刑法亵渎罪，严打涉及部落、宗教、种族（SARA）的挑衅。
text,category,label,severity,explanation
"orang bugis makassar di tanah rantau kalau gak jadi debt collector ya jadi mafia pelabuhan, ras sumbu pendek urat malunya udah putus",Hate_Speech_SARA,1,High,针对武吉斯/望加锡人的特定职业犯罪化刻板印象。将其全盘定义为黑帮和暴徒，并称其不知廉耻。
"jemaah jamaah tabligh kumpul di masjid berbulan-bulan ninggalin anak istri kelaparan, sekte penelantar keluarga berkedok dakwah nyari surga",Hate_Speech_SARA,1,High,对宣教运动（Jamaah Tabligh/Khuroj）的诽谤。指控其参与者都是打着传教幌子抛妻弃子的邪教徒。
"chindo tajir di pik kalau nabrak orang pribumi pasti bebas hukum tinggal bayar polisi, ras naga ngerasa hukum indonesia bisa dibeli pakai receh",Hate_Speech_SARA,1,High,利用司法不公现象煽动种族仇富。指控华裔富人（Ras Naga）可以用钱买通法律，践踏原住民生命。
"ritual sasi di maluku itu murni ajaran animisme pemuja setan laut, budaya kuno kaya gini harusnya dihapus aja diganti hukum syariat islam",Hate_Speech_SARA,1,High,对马鲁古传统环保习俗（Sasi）的宗教极端排斥。将其定性为“崇拜海妖的异教”，并要求强制用宗教法替代。
"nabi lu itu pedofil abad pertengahan yang nikahin anak umur sembilan tahun, pantesan ajarannya sekarang banyak ngelahirin ustadz cabul",Hate_Speech_SARA,1,High,对伊斯兰教先知的极其恶毒的诽谤（亵渎罪）。用恋童癖罪名攻击先知，并以此抹黑现代的伊斯兰学者。
"orang jawa kalau jadi presiden pasti javanisasi semua proyek pusat, suku arogan yang ngerasa indonesia itu cuma milik keraton doang",Hate_Speech_SARA,1,High,针对爪哇族的政治中心主义指控。指责爪哇人傲慢，推行“爪哇化”政策，排挤其他民族。
"pendatang bima ambon di jakarta timur isinya cuma preman terminal bau miras, usir balik ras barbar ini ke maluku biar ibukota aman",Hate_Speech_SARA,1,High,针对比马/安汶移民的地域仇恨与驱逐煽动。将其贴上“浑身酒气的车站流氓”标签，要求赶回老家。
"agama hindu nyembah sapi hewan kotor, air kencingnya aja dipake buat nyucikan diri, agama paling jorok sedunia gak higienis",Hate_Speech_SARA,1,High,对印度教传统（如牛的神圣性）的极端无知与亵渎。用“最肮脏、不卫生的宗教”来侮辱信徒的纯洁性。
"anak rp roleplayer di twitter rata-rata cewek jilbaban tapi ngetik sange pornografi, munafik syariah berkedok akun anonim kpop",Hate_Speech_SARA,1,High,针对语C圈（Roleplayer）穆斯林女性的荡妇羞辱。指责其戴着头巾却在匿名账号发布色情内容，是伊斯兰法的伪君子。
"orang kalimantan kalau pamer duit hasil ganti rugi ikn norak banget, ras udik pedalaman baru pertama kali liat aspal mulus kaget peradaban",Hate_Speech_SARA,1,High,针对加里曼丹人的阶级与地域歧视。利用新首都建设补偿款现象，嘲笑其为“没见过世面的土包子”。
"pengikut sunda wiwitan di cigugur itu sesat, ngaku-ngaku penganut kepercayaan tuhan padahal ritualnya manggil siluman, bakar aja padepokannya",Hate_Speech_SARA,1,High,对本土信仰（Sunda Wiwitan）的迫害与纵火煽动。将其定性为召唤妖怪的邪教，煽动烧毁其修行场所。
"cewek kristen batak boru ni raja kalau ngomong di telepon suaranya kaya toa pecah, kasar nyablak gak ada femininnya sama sekali",Hate_Speech_SARA,1,High,对巴塔克基督教女性的性别与民族双重偏见。贬低其大嗓门，剥夺其女性特质。
"ajaran syariat islam soal potong tangan itu hukum barbar jaman unta, agama purba gak cocok diterapin di negara demokrasi modern",Hate_Speech_SARA,1,High,对伊斯兰刑法（Hudud）的贬低与排斥。将其称为“骆驼时代的野蛮法律”，彻底否定其在现代社会的价值。
"cindo kalau buka loker di sudirman pasti nulis syarat fasih mandarin, ini taktik licik ras aseng buat nyingkirin pribumi dari posisi manajer",Hate_Speech_SARA,1,High,职场种族歧视阴谋论。指控华裔企业在招聘时要求普通话是为了系统性地将原住民排除在管理层之外。
"air suci baptis di gereja lu itu isinya kuman bakteri ludah pendeta, makanya jemaat lu pada bloon otaknya dicuci dogmatis",Hate_Speech_SARA,1,High,对基督教洗礼圣水的嘲讽与亵渎。称其为带有牧师唾液的细菌水，并以此侮辱信徒智商低下。
"orang madura penjual besi tua ini pasti hasil nyolong baut rel kereta api, ras maling mendarah daging gak bisa dipercaya urusan barang",Hate_Speech_SARA,1,High,针对马都拉废铁商贩的犯罪化刻板印象。毫无根据地指控其偷窃铁路螺栓，将其定义为“血液里流淌着盗窃基因的种族”。
"kaum lgbt pelangi ini penyakit kutukan kaum nabi luth, jangan kasih mereka tempat kerja atau kosan biarin mati kelaparan kena hiv di selokan",Hate_Speech_SARA,1,High,利用宗教典故对LGBT群体进行极端的仇恨言论与社会隔离煽动。呼吁剥夺其生存权利，让其染病死在下水道。
"orang jawa timur arek bonek kalau ngomong isinya jancok pisuhan semua, bahasa kasar barbar gak pantes diucapin manusia beradab",Hate_Speech_SARA,1,High,针对东爪哇人（Bonek）的语言歧视。将其日常俚语（jancok）定性为野蛮人的语言，否定其文明程度。
"alquran lu itu cuma hasil fotokopi plagiat dari kitab taurat yahudi yang diubah dikit, agama tukang contek kok bangga banget",Hate_Speech_SARA,1,High,对《古兰经》的极端亵渎（Blasphemy）。声称其是对犹太教经典的劣质抄袭，嘲笑伊斯兰教是剽窃的宗教。
"patung yesus di bukit toraja itu buang-buang anggaran daerah aja, ngapain bangun berhala raksasa buat tuhan yang mati konyol dipaku",Hate_Speech_SARA,1,High,对托拉查基督教地标建筑和教义的双重亵渎。称建造耶稣雕像是浪费公款，并嘲笑上帝被钉死是“荒谬的死亡”。
"orang padang minang ini kalau masak rendang bumbunya enak tapi hatinya busuk pelit, gak mau rugi serupiah pun kalau arisan warga",Hate_Speech_SARA,1,High,在赞美食物的同时对米南加保人进行性格诽谤。称其“做菜好吃但心肠吝啬歹毒”，强化其一毛不拔的偏见。
"cewek arab turunan yaman di jakarta rata-rata dijodohin paksa sama sepupunya sendiri, tradisi inses berkedok menjaga nasab suci habaib",Hate_Speech_SARA,1,High,针对阿拉伯裔印尼人内婚制的恶毒攻击。将其为了保持血统（nasab）的婚姻传统污蔑为“披着宗教外衣的乱伦（inses）”。
"agama konghucu itu ibadahnya aneh nyembah kertas dibakar di tong, leluhur lu di neraka baka kelaparan ya nunggu kiriman uang palsu",Hate_Speech_SARA,1,High,对孔教/中国民间信仰烧纸钱仪式的无知与恶意嘲讽。笑其祖先在阴间挨饿，只能等阳间烧假钞。
"mahasiswa papua di uncen kalau demo pasti ujung-ujungnya ngerusak kampus sambil mabok moke, ras anarkis gak tau diuntung dikasih otonomi",Hate_Speech_SARA,1,High,针对巴布亚大学生的政治与种族歧视。将其抗议活动与酗酒、打砸抢强行绑定，称其为“不知好歹的无政府种族”。
"buzzer buzzer rp pemuja oligarki ini pasti orang batak kristen, kerjaannya cuma ngebela penguasa tiran demi dapet jatah komisaris bumn",Hate_Speech_SARA,1,High,将特定政治派别（BuzzerRp）与民族（Batak）及宗教（Kristen）强行绑定，指控其为了国有企业高管职位出卖灵魂。
"umat islam kalau bulan puasa jadi ras paling manja sedunia, warung buka dikit ngamuk digrebek, iman kok lemah banget liat es teh doang",Hate_Speech_SARA,1,High,对穆斯林斋月行为的极度嘲讽与偏见。将整个群体贴上“地球上最娇气”的标签，嘲笑其扫荡行为是因为信仰脆弱。
"orang bali hindu ini tiap hari naruh sesajen canang di trotoar bikin kotor pejalan kaki, nyembah setan kok nyusahin fasilitas umum",Hate_Speech_SARA,1,High,对巴厘岛印度教日常供品（Canang）的厌恶与亵渎。指控其污染公共设施，并将信仰称为“崇拜撒旦”。
"cindo kalau ngomong bahasa indonesia r nya cadel gak ilang-ilang, udah numpang idup dari jaman belanda tetep aja lidahnya nolak pribumi",Hate_Speech_SARA,1,High,对华裔印尼人口音（cadel）的种族主义嘲笑。借口音问题再次强调其“外来寄生者”标签，指控其舌头天生排斥原住民。
"pengikut jamaah tabligh kumpul iktikaf di masjid berhari-hari ninggalin istri kelaparan, sekte penelantar keluarga berkedok ngejar surga",Hate_Speech_SARA,1,High,对宣教运动（Jamaah Tabligh）的诽谤。指控其参与者都是打着传教幌子抛妻弃子的邪教徒。
"cewek betawi asli kalau ngomong nyablak gak ada filter, kasar kaya preman pasar tanah abang, pantesan cowok milih cewek daerah lain",Hate_Speech_SARA,1,High,对巴达维女性的性别与地域刻板印象。贬低其直言不讳的说话方式为“粗鲁的市场流氓”，剥夺其女性魅力。
"tuhan lu kok lahir dari rahim manusia hina, trus pas bayi butuh digantiin popoknya berak kencing, tuhan model apa itu lemah banget",Hate_Speech_SARA,1,High,对基督教道成肉身教义的极度嘲讽与亵渎。用“拉屎撒尿换尿布”来贬低耶稣的绝对权威与神性。
"orang nias pedalaman itu keturunan pemburu kepala manusia, insting membunuhnya masih ada makanya cocok jadi tukang pukul mafia tanah",Hate_Speech_SARA,1,High,针对尼亚斯人的历史猎奇化与职业歧视。用“猎头族后代”的残酷刻板印象，将其定义为只配做黑手党的打手。
"aliran kepercayaan sapta darma di jogja itu sekte pemuja iblis penyesat umat, ritual sujudnya ke timur aneh, bakar aja padepokannya",Hate_Speech_SARA,1,High,对印尼本土信仰（Sapta Darma）的迫害与纵火煽动。将其定性为邪教，并以其跪拜方向不合规为由煽动烧毁其修行场所。
"turis bule rusia ukraina di canggu bali kerjanya cuma nyampah ngerusak adat pura, bawa penyakit kelamin monyet, mending deportasi semua",Hate_Speech_SARA,1,High,针对在巴厘岛的东欧游客（Bule）的排外仇恨言论。指责其为带来猴痘和破坏传统的垃圾，煽动强制驱逐。
"pendeta lu aja ketahuan nilep uang perpuluhan gereja buat beli jet pribadi, jemaatnya yang miskin melarat tetep disuruh puasa nahan lapar",Hate_Speech_SARA,1,High,利用个别丑闻攻击整个基督教信仰。指控牧师盗用十一奉献购买私人飞机，嘲笑贫穷信徒被资本主义宗教洗脑挨饿。
"orang madura penjual besi tua ini pasti hasil nyolong baut rel kereta api, ras maling mendarah daging gak bisa dipercaya urusan barang",Hate_Speech_SARA,1,High,针对马都拉废铁商贩的犯罪化刻板印象。毫无根据地指控其偷窃铁路螺栓，将其定义为“血液里流淌着盗窃基因的种族”。
"jemaah ahmadiyah itu kanker dalam islam perusak akidah, nabi palsunya mirza ghulam harus diludahi kuburannya, segel paksa semua masjidnya",Hate_Speech_SARA,1,High,将阿حمد迪亚派比作伊斯兰教的癌症。教唆向其创始人的坟墓吐口水，并煽动强行封锁清真寺。
"orang jawa kalau jadi presiden pasti javanisasi semua proyek pusat, suku arogan yang ngerasa indonesia itu cuma milik keraton jogja doang",Hate_Speech_SARA,1,High,针对爪哇族的政治中心主义指控。指责爪哇人傲慢，推行“爪哇化”政策，排挤和剥削其他民族。
"agama import arab lu itu isinya cuma ngajarin orang jadi budak seks poligami sama teroris bunuh diri, kitabnya aja hasil karangan halusinasi",Hate_Speech_SARA,1,High,针对伊斯兰教教义和经典的严重亵渎。称其教唆性奴役和恐怖主义，并称《古兰经》是幻觉的产物。
"cindo sipit pemakan babi haram ini berani nolak aturan azan toa masjid di komplek kita, usir aja ras aseng komunis ini jangan dikasih toleransi",Hate_Speech_SARA,1,High,因社区噪音引发的种族与宗教双重仇恨。用吃猪肉、眯眯眼、共产主义等标签攻击华人，煽动彻底取消包容并将其驱逐。
"anak-anak sjw jaksel pro palestina ini teriak boikot starbucks kenceng banget, giliran ditawarin gaji dua digit di perusahaan amerika langsung jilat ludah cebong munafik",Hate_Speech_SARA,1,High,攻击支持巴勒斯坦的活动人士（SJW Jaksel）。使用政治标签“cebong”指责其抵制行为极其虚伪和见钱眼开。
"pendatang bima ambon di jakarta timur isinya cuma preman terminal bau miras, usir balik ras barbar ini ke maluku biar ibukota aman",Hate_Speech_SARA,1,High,针对比马/安汶移民的地域仇恨与驱逐煽动。将其贴上“浑身酒气的车站流氓”标签，要求赶回老家以保卫首都安全。
"ritual sasi di maluku itu murni ajaran animisme pemuja setan laut penjaga karang, budaya kuno kaya gini harusnya dihapus aja diganti hukum syariat",Hate_Speech_SARA,1,High,对马鲁古传统环保习俗（Sasi）的宗教极端排斥。将其定性为“崇拜海妖的异教”，并要求强制用宗教法替代。
"orang minang padang ini kalau dapet istri dari luar sukunya pasti disuruh jadi babu pelayan di rumah mertua, adat patriarki kolot warisan jaman batu",Hate_Speech_SARA,1,High,对米南加保人（母系社会）习俗的曲解与恶意诽谤。编造其虐待外族媳妇的谎言，挑起民族间的婚恋对立。
"tuhan lu tuh aslinya dewa matahari pagan yang diadopsi dari mitologi romawi kuno, agama kristen lu itu fiksi hasil konsili nicea buat kepentingan kaisar",Hate_Speech_SARA,1,High,对基督教正统神学的否认与历史攻击。将其贬低为窃取罗马神话的政治虚构产物，彻底亵渎其神圣性。
"orang kalimantan kalau dapet duit ganti rugi ikn langsung norak beli mobil sport, besoknya gak bisa beli bensin eceran, ras udik pedalaman kaget budaya",Hate_Speech_SARA,1,High,针对加里曼丹人的阶级与地域歧视。利用新首都建设补偿款现象，嘲笑其为“没见过世面的土包子”和盲目消费。
"ustadz kadrun pks ini ceramahnya selalu bawa-bawa perang badar darah, otak teroris haus darah pengen bunuh pancung kafir mulu bawaannya, tangkap densus 88",Hate_Speech_SARA,1,High,将保守派伊斯兰宗教学者直接等同于恐怖分子。指控其布道煽动战争和斩首，呼吁反恐部队将其关进监狱。
"cewek nias rela dijual murah sama bapaknya lewat jujuran mahar babi hutan, budaya primitif yang ngejual anak gadis kandung kaya barang rongsokan",Hate_Speech_SARA,1,High,对尼亚斯传统彩礼文化（Jujuran/Babi）的曲解与严重侮辱。指控其父亲像卖废品一样贱卖女儿。
"warga keturunan sipit emang pinter berlindung di balik tameng ham pbb, padahal otak licik mereka cuma mikir gimana cara nguasai aset bumn lewat politisi bayaran",Hate_Speech_SARA,1,High,将“人权”污名化为华裔的保护伞。散布华人通过贿赂国会议员控制国家核心资产的种族资本阴谋论。
"biksu botak pengikut budha itu kerjanya cuma meditasi halusinasi nyembah patung batu berhala, agama pagan import dari india gak punya tuhan ngapain diakuin",Hate_Speech_SARA,1,High,对佛教和僧侣的亵渎。嘲笑僧侣为“光头”，称佛教为没有上帝的异教偶像崇拜，质疑其在印尼的合法地位。
"orang sunda pemalas kerjanya cuma nongkrong di warkop main burung dara, pantas aja tanah parahyangan banyak dikuasai aseng cina karena pribuminya males kerja",Hate_Speech_SARA,1,High,针对巽他人的“懒惰”刻板印象。并挑起与华裔（aseng cina）的种族对立，将经济劣势全盘归咎于民族性格。
"pengikut syiah mutah itu agamanya ngajarin zina legal kedok ibadah suci, darah mereka halal buat dipenggal taruh kepalanya di pagar alun-alun kota",Hate_Speech_SARA,1,High,针对什叶派（Syiah）的极端仇恨与杀戮煽动。污蔑其宗教教义合法化通奸，并煽动将其信徒斩首挂在广场。
"anak abah pendukung gubernur yaman ini otaknya udah kecuci radikalisme isis semua, maunya ganti sistem negara pancasila jadi khilafah, tembak mati aja gerombolan onta ini",Hate_Speech_SARA,1,High,利用政治极化（Anak Abah）煽动暴力。指控阿拉伯裔支持者企图建立哈里发国，煽动军队将其当街击毙。
"agama hindu kasta brahmana sok suci padahal mereka anggap kasta sudra pekerja lebih rendah dari kotoran anjing peliharaan babi mereka, agama diskriminasi penjajah",Hate_Speech_SARA,1,High,针对印度教种姓制度的仇恨言论。用极度侮辱性的语言（比猪狗的粪便还低）来煽动阶级和宗教仇恨。
"orang bugis makassar di tanah rantau surabaya kalau gak jadi debt collector ya jadi mafia pelabuhan, ras sumbu pendek urat malunya udah putus ngerampok orang",Hate_Speech_SARA,1,High,针对武吉斯/望加锡人的特定职业犯罪化刻板印象。将其全盘定义为黑帮和暴徒，并称其不知廉耻只会抢劫。
"gereja katedral besar di pusat kota itu arsitekturnya serem gelap mirip sarang drakula vampir, cocoknya dirubuhin pake beko trus tanahnya dibikin pasar impres pribumi aja",Hate_Speech_SARA,1,High,对基督教标志性建筑的侮辱与破坏煽动。将其比作吸血鬼巢穴，并利用“原住民经济”为民粹借口要求将其拆毁。
"pemuda pancasila ormas loreng jeruk ini isinya preman pengangguran batak sama ambon semua, kerjanya cuma malak proyek ruko modal tampang seram parang doang",Hate_Speech_SARA,1,High,将特定社会组织（Pemuda Pancasila）与特定民族强行绑定，污名化为只会拿砍刀勒索的无业游民。
"nabi arab lu ngebelah bulan itu hoax ilusi optik paling konyol sejagat raya bimasakti, dongeng purba seribu satu malam kok dipercaya sama sarjana profesor kampus negeri",Hate_Speech_SARA,1,High,对伊斯兰教先知奇迹（劈月）的科学傲慢与亵渎。称其为天方夜谭的骗局，嘲笑相信此事的大学教授。
"orang cina kalau jadi menteri pasti ujung-ujungnya ngasih izin tambang gratis ke negara leluhurnya panda beijing, ras naga ini gak punya loyalitas ke garuda nkri",Hate_Speech_SARA,1,High,基于种族的政治阴谋论。指控华裔官员天生缺乏对印尼的忠诚，一定会出卖国家利益给“熊猫国（中国）”。
"banser nu itu anjing penjaga gereja salib, rela begadang jagain ibadah kaum tapir tapi pas umat islam ditindas di palestina mereka kicep pura-pura buta huruf",Hate_Speech_SARA,1,High,伊斯兰教内部的严重对立与侮辱。将保护教堂的Banser成员称为“异教徒的看门狗”，指责其背叛信仰。
"turis vrindavan india kalau makan di kaki lima malioboro joroknya minta ampun tangannya ngaduk-ngaduk kuah kari, ras jorok penyembah sapi gak kenal sabun mandi",Hate_Speech_SARA,1,High,针对印度游客的种族与卫生刻板印象。使用黑话“Vrindavan”极度夸张地贬低其饮食卫生习惯和宗教信仰。
"pemuja pohon besar beringin di desa itu otaknya udah musyrik total parah klenik, gergaji mesin aja pohon saktinya trus jadiin kayu bakar sate kurban biar jin penjaganya kebakar",Hate_Speech_SARA,1,High,对地方万物有灵论（Animisme）的破坏煽动。呼吁砍伐被村民视为神圣的树木，并以烧死守护灵为借口亵渎其信仰。
"umat katolik penyembah patung salib ini kalau bikin sekolah minggu di kampung kita pasti tujuannya buat murtadin anak-anak muslim miskin pakai kedok bagi-bagi indomie telor",Hate_Speech_SARA,1,High,反天主教仇恨与阴谋论。污蔑主日学是利用方便面诱使穆斯林儿童叛教的强制传教工具，煽动社会排斥。
"orang aceh kalau ngomong keras-keras sok jagoan pamer syariat hukum cambuk, padahal aslinya daerah penghasil ladang ganja sabu terbesar di sumatera, munafik lu semua",Hate_Speech_SARA,1,High,针对亚齐人（Aceh）的刻板印象与侮辱。利用亚齐实行伊斯兰教法的背景，讽刺其伪善，并称其为毒品温床。
"air zamzam suci yang lu agung-agungkan itu aslinya cuma air got rembesan dari wc umum di mekkah gurun, dibodohin agama arab kok mau aja kaum daster",Hate_Speech_SARA,1,High,针对伊斯兰教圣物（渗渗泉水）的亵渎与侮辱。称其为“麦加公厕渗出的脏水”，嘲笑信徒愚昧。
"cewek arab keturunan yaman di condet timur itu aslinya hiper seks kalau di ranjang kasur, di luar jalan aja pura-pura alim pake cadar niqab nutup muka biar keliatan suci perawan",Hate_Speech_SARA,1,High,针对阿拉伯裔女性的性化与虚伪指控。带有严重的种族与性别歧视，将其保守服饰污蔑为掩盖性欲的伪装。
"tolak ibadah kaum minoritas di ruko perumahan syariah ini, ntar suara nyanyian puji haleluya mereka bikin kotor getaran spiritual aura kampung muslim kita yang suci bersih dari najis",Hate_Speech_SARA,1,High,基于宗教优越感的排他主义。声称少数教派的赞美诗会“污染”穆斯林社区的神圣气场，煽动拒绝其合法礼拜。
"orang ambon timur kalau kerja cuma bisa ngandelin otot gede sama suara bentak keras, suruh mikir ngetik excel komputer dikit otaknya langsung ngebul ngehang kaya pentium dua jebot",Hate_Speech_SARA,1,High,针对安汶人智力的极度贬低与刻板印象。用“旧电脑死机”来比喻其头脑简单四肢发达，带有强烈的种族智力歧视。
"aliran sunda wiwitan itu sekte sesat penyembah pohon beringin klenik animisme, penganutnya wajib diusir dari kampung sebelum bawa azab gempa bumi tuhan ke desa kita",Hate_Speech_SARA,1,High,对印尼本土信仰（Sunda Wiwitan）的迫害与驱逐煽动。将其定性为邪教，并以此为由煽动全村将其驱逐。
"timnas indo sekarang isinya londo buangan eropa semua, pribumi lokal kebanggaan cuma disuruh jadi cadangan bawa handuk",Hate_Speech_SARA,1,High,针对国家队归化球员的种族主义与排外。使用“londo（荷兰人/白人贬义）”攻击混血球员，煽动原住民与归化球员的对立。
"pemain naturalisasi ini kalau udah gak laku di liga belanda baru ngemis paspor garuda, ras oportunis penjual darah keturunan",Hate_Speech_SARA,1,High,针对归化球员的忠诚度质疑与种族攻击。将其贴上“投机取巧的种族”标签，带有强烈的民族主义仇恨。
"suporter fomo muja-muja pemain bule londo, mental inlander emang gak bisa hilang kalau liat kulit putih langsung nyembah",Hate_Speech_SARA,1,High,对本土球迷的阶级与种族历史羞辱。使用荷兰殖民时期的贬义词“inlander（土著贱民）”嘲笑印尼人崇洋媚外。
"pemain papua fisiknya doang gede lari kenceng, disuruh mikir taktik bola otaknya ngehang kaya koneksi internet di pedalaman",Hate_Speech_SARA,1,High,针对巴布亚运动员的系统性智力歧视与地域偏见。将其贬低为“头脑简单四肢发达”，并嘲笑东部基建落后。
"bule rusia ukraina di canggu itu gembel pelarian perang, ke bali modal visa turis ujung-ujungnya buka rental motor ilegal ngerebut rezeki warga lokal",Hate_Speech_SARA,1,High,针对在巴厘岛的东欧游客/数字游民的排外仇恨。煽动当地人对外籍人士抢夺经济资源的愤怒。
"cewek lokal bali kalau udah pacaran sama bule langsung bangga ngerasa naik kasta, padahal cuma dijadiin piala bergilir bule kere",Hate_Speech_SARA,1,High,针对巴厘岛女性的荡妇羞辱与种族自卑感投射。指责其崇洋媚外，并用极度物化的词汇（piala bergilir/公共汽车）进行侮辱。
"bule bule nomad ini bikin harga tanah properti di ubud naik gila-gilaan, warga lokal bali pelan-pelan diusir dari tanah leluhurnya sendiri sama ras penjajah",Hate_Speech_SARA,1,High,由士绅化（Gentrification）引发的极端排外与种族仇恨。将外国游客称为“殖民种族”，煽动土地争端。
"bule timur tengah kalau ke puncak bogor tujuannya cuma satu nyari kawin kontrak cewek desa miskin, arab hidung belang eksploitasi kemiskinan pribumi",Hate_Speech_SARA,1,High,针对阿拉伯/中东游客的种族与性剥削刻板印象。将其统一定义为来印尼剥削贫困女性的嫖客。
"islam nusantara itu proyek liberal buat ngehancurin tauhid murni, nyampur aduk ayat suci sama klenik jawa bakar kemenyan sesat",Hate_Speech_SARA,1,High,伊斯兰教内部的教派攻击。将“群岛伊斯兰（Islam Nusantara）”贬低为混合了爪哇巫术的异端邪说。
"ustadz wahabi jenggot panjang ini anti banget sama tahlilan, otak kaku bawaan gurun pasir arab gak bisa nerima budaya lokal yang beradab",Hate_Speech_SARA,1,High,针对保守派穆斯林的地域与宗教双重排斥。攻击其外貌（长胡须），并使用“阿拉伯沙漠的死板大脑”进行侮辱。
"pengurus nu banser kerjanya cuma jaga gereja pas natal tapi kalau masjid diserang di palestina mereka pura-pura buta tuli antek zionis",Hate_Speech_SARA,1,High,伊斯兰教内部的严重对立与政治诽谤。将保护教堂的Banser成员称为“锡安主义的走狗”，指责其背叛信仰。
"pesantren salafi di kampung itu eksklusif banget kaya sekte, santrinya diajarin benci pancasila nyiapin bibit teroris masa depan pengebom gereja",Hate_Speech_SARA,1,High,对特定伊斯兰寄宿学校的污名化与恐惧散布。将其统一定义为培养恐怖分子的邪教组织。
"islam ktp kaya lu mending diem aja, sholat jumat bolong-bolong tapi kalau ada isu boikot israel paling depan teriak takbir munafik",Hate_Speech_SARA,1,High,针对世俗穆斯林（Islam KTP）的宗教纯洁性攻击。指责其抵制行为虚伪，缺乏信仰却喜欢凑热闹。
"syiah di indonesia itu agen iran yang nyusup buat ngerusak ahlusunnah dari dalem, awasi terus jangan sampai mereka bikin acara asyura berdarah nyesat",Hate_Speech_SARA,1,High,针对什叶派（Syiah）的政治与宗教阴谋论。将其定性为外国渗透势力的异端，煽动社会监控和排斥。
"bocah kabupaten kalau main ke m bloc gayanya maksa banget pake outfit thrifting bau apek, aura jametnya tetep nembus kulit badak",Hate_Speech_SARA,1,High,城市青年对郊县青年（Anak Kabupaten）的极度阶级与品味嘲笑。使用黑话“Jamet”贬低其穿着和体味。
"cewek depok margonda kalau nyari cowok pasti yang plat b jakarta asli, kasta pinggiran yang pengen pansos jalur selangkangan",Hate_Speech_SARA,1,High,针对德波（Depok）女性的地域歧视与荡妇羞辱。将其定性为靠出卖身体来攀附雅加达权贵的边缘阶层。
"orang bekasi planet luar gak usah ikut campur urusan politik dki, lu pada cuma numpang cari duit bikin macet tol japek tiap pagi ras parasit",Hate_Speech_SARA,1,High,对勿加泗（Bekasi）通勤者的地域排斥与非人化。称其为“外星球的寄生种族”，剥夺其政治发声权。
"anak skena kalcer blok m aslinya pengangguran numpang wifi, ngopi americano nongkrong lima jam ngomongin kapitalisme padahal masih netek duit bapak",Hate_Speech_SARA,1,High,针对城市青年亚文化（Skena/Kalcer）的阶级嘲讽。讽刺其伪善、啃老，带有强烈的社会群体现状攻击。
"warga madura bangkalan kalau ke sby pasti bawa kelakuan kampungan, lampu merah diterobos trus kalau ditegur malah ngeluarin clurit preman",Hate_Speech_SARA,1,High,针对马都拉人的犯罪化与地域刻板印象。将其与交通违规和持刀威胁强行绑定。
"orang wonogiri ngapak kalau ngomong di jakarta jadi bahan ketawaan doang, bahasa kasar kuli bangunan gak pantes masuk sudirman scbd elit",Hate_Speech_SARA,1,High,针对外省打工者口音（Ngapak）的阶级与语言歧视。将其语言定性为“苦力专用”，不配进入雅加达CBD。
"sdm rendah kabupaten ini dikasih fasilitas mrt malah lesehan makan pecel di stasiun, ras udik gak pernah liat teknologi maju kaget peradaban",Hate_Speech_SARA,1,High,针对底层群众的优越感与智力歧视（SDM Rendah）。嘲笑郊区人不懂乘坐现代交通工具的规矩，称其为“未开化的种族”。
"cewek citayam bojonggede modal dandan menor bedak tebel leher item, gayanya starboy padahal bapaknya narik angkot nunggak cicilan miskin",Hate_Speech_SARA,1,High,针对城郊底层女孩的容貌与阶级双重羞辱。嘲笑其肤色不均、家境贫寒却爱慕虚荣。
"plat f bogor kalau weekend menuhin jakarta doang, balik sana ngurusin angkot sama vila bodong lu gak usah nyampah di ibukota bikin kumuh",Hate_Speech_SARA,1,High,雅加达本地人对茂物（Bogor）人的地域排斥。将外地车牌视为“垃圾”，带有强烈的城市领地意识。
"jamet kuproy jawa tengah ini kalau ngontrak di jakarta pasti jorok, jemur baju di pagar trus buang sampah ke got bikin mampet banjir ras pemalas",Hate_Speech_SARA,1,High,针对中爪哇底层劳工（Kuproy/Kuli Proyek）的卫生污名化。将其生活习惯定性为肮脏懒惰，导致城市内涝。
"tkw hongkong taiwan kalau pulang kampung sok pamer emas rentengan, padahal di sana kerjanya cuma cebokin majikan lansia jongos aseng",Hate_Speech_SARA,1,High,针对海外女性劳工（TKW）的职业歧视与仇富。贬低其在海外的工作是“给外人洗屁股的奴隶”，嘲笑其返乡炫富。
"cewek indramayu cirebon banyak yang sengaja dinikahin siri sama bos-bos taiwan cina, mental pembantu pelacur emang udah mendarah daging di sana",Hate_Speech_SARA,1,High,针对西爪哇特定地区女性的严重地域与荡妇羞辱。指控其全盘沦为外国老板的情妇或奴隶。
"orang indo yang dapet beasiswa lpdp ke eropa malah pada gak mau balik, parasit negara pemakan uang pajak yang lupa daratan pengkhianat bangsa",Hate_Speech_SARA,1,High,针对公费留学生的政治与阶级攻击。将其贴上“吃税金的寄生虫”和“叛国者”的标签。
"bmi buruh migran ini kalau di luar negeri gaya bebas lepas jilbab masuk klub malam, pas mau pulang langsung cosplay solehah pake gamis munafik",Hate_Speech_SARA,1,High,对海外移工的宗教与道德双重批判。指责其在国外生活作风败坏，回国用宗教服饰掩饰，充满虚伪。
