text,category,label,severity,explanation
"أي بنت تلبس عباية ونقاب هي مجرد كيس أسود ماله أي هوية أو قيمة.",Hate Speech and Blasphemy,Hate Speech/Misogyny,Medium,"极其恶劣的宗教与性别偏见，将戴面纱的穆斯林女性贬低为'没有价值的黑塑料袋'。"
"الإسلام شرعن العبودية وملك اليمين وما ألغاها، دين يشجع على الرق.",Hate Speech and Blasphemy,Blasphemy,High,"指责伊斯兰教将奴隶制合法化，以此攻击宗教的道德基础。"
"تاريخ الخلافة الراشدة كله اغتيالات وحروب دموية على السلطة، تاريخ مقرف.",Hate Speech and Blasphemy,Blasphemy/Sectarian,Critical,"贬低正统哈里发时期（四大哈里发），称其为恶心的血腥夺权史，触犯红线。"
"صلاة الاستسقاء جهل، الغيوم تتكون فيزيائياً مو بدعاءكم وصياحكم.",Hate Speech and Blasphemy,Atheism/Blasphemy,High,"嘲笑求雨拜（Salat al-Istisqa），用物理学否定祈祷的作用。"
"الشريعة الإسلامية تطبق على الضعيف بس، دين طبقي بامتياز.",Hate Speech and Blasphemy,Blasphemy,High,"攻击伊斯兰教法，称其为只压迫弱者的阶级宗教。"
"الرسول كان قائد عسكري يسعى للسلطة والنساء، مو نبي يوحى إليه.",Hate Speech and Blasphemy,Blasphemy,Critical,"对先知穆罕默德的极端亵渎，称其只是为了权力和女人的军阀。"
"اللي يصدق الرقية الشرعية ويقرأ على ماء، عقله عقل دجاجة مريضة.",Hate Speech and Blasphemy,Blasphemy,Medium,"侮辱信仰伊斯兰合法咒语（Ruqyah）的穆斯林，称其为'病鸡的脑子'。"
"أنا ارتدت عن الإسلام وأفتخر، العقل نوري ومو بحاجة لخرافاتكم.",Hate Speech and Blasphemy,Atheism/Apostasy,Critical,"公然宣布自己叛教并引以为荣，在沙特反网络犯罪法中是最高级别的违法行为。"
"الفلسطن باعوا أرضهم لليهود وجايين يتمسكنون عندنا، قلعتهم.",Hate Speech and Blasphemy,Xenophobia/Racism,High,"'فلسطن'（对巴勒斯坦人的蔑称）。诬陷其出卖土地，煽动极端排外情绪。"
"الزلمات في الشركات عندنا عصابات، يوظفون بعض ويطردون السعودي.",Hate Speech and Blasphemy,Xenophobia,High,"'زلمة'（黎凡特人俗称）。指控约旦/巴勒斯坦/叙利亚侨民在企业内结党营私排挤本地人。"
"الأردني والفلسطيني حقين مقاطعة وشحاذة، ناكرين للجميل وما يثمر فيهم.",Hate Speech and Blasphemy,Xenophobia,Medium,"对约旦人和巴勒斯坦人的刻板印象攻击，称其忘恩负义且只会乞讨。"
"المصاروة ما يشتغلون، بس حكي ونصب وحلب لفلوس الخليج.",Hate Speech and Blasphemy,Xenophobia,High,"攻击埃及侨民（Masarwa），称其全都不工作、只会诈骗和吸干海湾国家的钱。"
"اللبنانيين ماخذين مناصب الـ CEO بشهادات مضروبة بس عشان لون بشرتهم.",Hate Speech and Blasphemy,Xenophobia/Racism,Medium,"针对黎巴嫩高管的仇恨，声称他们靠假文凭和肤色上位。"
"السوارية خربوا البلد بالعمالة الرخيصة والسرقات، رحلوهم.",Hate Speech and Blasphemy,Xenophobia,High,"'سوارية'（叙利亚人）。将失业和犯罪问题归咎于叙利亚劳工，呼吁遣返。"
"أبو يمن غدار بطبعه، كل يمني هنا هو حوثي نائم ينتظر الأوامر.",Hate Speech and Blasphemy,Xenophobia/Sectarian,High,"极度危险的煽动：将所有也门外籍人士诬陷为潜伏的胡塞武装恐怖分子。"
"المغاربة سحارين ومشعوذين، شغلهم الشاغل خطف الرجال المتزوجين.",Hate Speech and Blasphemy,Xenophobia/Misogyny,High,"对摩洛哥人的刻板印象，诬蔑他们全是行巫术者，且专门勾引已婚男人。"
"الفلبينيين ياكلون كلاب وقطط، وجودهم بيننا مقرف ويجيب الأمراض.",Hate Speech and Blasphemy,Xenophobia/Racism,Medium,"针对菲律宾侨民的饮食文化歧视与侮辱。"
"الهنود ريحتهم بهارات وعرق، المفروض يمنعونهم من دخول المولات الفخمة.",Hate Speech and Blasphemy,Racism/Classism,High,"针对印度裔的种族隔离煽动，以体味为由要求禁止其进入高级商场。"
"البنقال والباكستانية كلهم مجرمين واغتصابات، لازم نطردهم.",Hate Speech and Blasphemy,Racism/Xenophobia,High,"集体污名化孟加拉国和巴基斯坦劳工为强奸犯和罪犯。"
"التكارنة والأفارقة في مكة شوهوا الحرم العظيم بعشوائيتهم وقذارتهم.",Hate Speech and Blasphemy,Racism,High,"'تكارنة'（西非裔黑人蔑称）。种族歧视言论，指责黑人穆斯林弄脏了麦加禁寺。"
"البرماوية عالة على الاقتصاد، يتكاثرون مثل الأرانب في الأحياء العشوائية.",Hate Speech and Blasphemy,Racism,High,"针对在沙特的缅甸裔（罗兴亚人）的种族仇恨，非人化地比喻其'像兔子一样繁殖'。"
"السوداني كسلان جينياً، لو تعطيه ملايين ما ينجز لك شغل صح.",Hate Speech and Blasphemy,Racism,Medium,"种族主义偏见：称苏丹人在基因上就是懒惰的。"
"الصينيين ياكلون خفافيش وكلاب وجابوا لنا كورونا، شعوب نجسة.",Hate Speech and Blasphemy,Xenophobia/Racism,High,"针对中国人的极端种族排斥，称其肮脏并归咎疫情。"
"الأجانب الغربيين عايشين في مجمعات كأنهم أسيادنا، عقدة الخواجة ذلتنا.",Hate Speech and Blasphemy,Hate Speech,Medium,"煽动对居住在沙特专属大院（Compounds）的西方外籍人士的怨恨与阶级对立。"
"كل أجنبي في هالبلد همه يسرق ثرواتنا ويمشي، ما فيهم ذرة ولاء.",Hate Speech and Blasphemy,Xenophobia,Medium,"排外言论，统称所有外籍人士都在窃取国家财富。"
"العمالة الآسيوية مثل العبيد، لا ترحمهم ولا تعطيهم حقوق، كرفهم بس.",Hate Speech and Blasphemy,Racism/Classism,Critical,"剥削和侵犯人权的煽动：宣扬亚洲劳工就是奴隶，不应给予任何权利和同情。"
"ليت هتلر خلص على اليهود وفكنا من قذارتهم في العالم.",Hate Speech and Blasphemy,Anti-Semitism/Extremism,Critical,"极其严重的排犹主义，赞扬大屠杀（Holocaust）。"
"النصارى مشركين كفار حلال دمهم، كيف نسمح لهم يبنون كنائس؟",Hate Speech and Blasphemy,Extremism/Violence,Critical,"将基督徒定性为异教徒并宣称'其血合法'，极端恐怖主义煽动。"
"الشيعة كلاب إيران، ولائهم للولي الفقيه مو لآل سعود أو الوطن.",Hate Speech and Blasphemy,Sectarian/Political Hate,High,"教派冲突：称什叶派为伊朗的狗，指责其叛国。"
"عاشوراء مجرد طقوس دموية همجية للمتخلفين عقلياً.",Hate Speech and Blasphemy,Sectarian Hate,High,"严重贬低什叶派纪念阿舒拉节的宗教仪式。"
"لطميات الروافض شركيات، لازم تنمنع ونهدم حسينياتهم بالقوة.",Hate Speech and Blasphemy,Sectarian Violence,Critical,"呼吁使用武力摧毁什叶派的宗教集会所（Husseiniya）。"
"الحساوية مخهم مقفل وكلامهم يفشل، القطيف كلها خونة ومخربين.",Hate Speech and Blasphemy,Regional/Sectarian Hate,High,"对东部省份（Al-Ahsa, Qatif）的双重攻击（地域歧视 + 叛国指控）。"
"الإسماعيلية يعبدون المكرمي، كفار زنادقة يجب طردهم من نجران.",Hate Speech and Blasphemy,Sectarian Hate,High,"对伊斯玛仪派的异端指控，呼吁将其从奈季兰省驱逐。"
"الزيود في اليمن أسوأ من اليهود، ما ينعطون أمان ولا عهد.",Hate Speech and Blasphemy,Sectarian/Xenophobia,High,"针对也门宰德派（Zaydis）的极端侮辱，等同于最恶劣的敌人。"
"الصوفية أهل بدع يطوفون حول القبور ويمسحون بالتراب، جهلة مشركين.",Hate Speech and Blasphemy,Sectarian Hate,High,"攻击苏菲派（Sufis），称其为在坟墓旁转圈的多神教徒。"
"الإباضية خوارج كلاب النار، دينهم باطل من الأساس.",Hate Speech and Blasphemy,Sectarian Hate,High,"使用极端贬义词（火狱之狗）攻击伊巴德派（Ibadis）。"
"الوهابية سرطان الأرض ومفرخة دواعش، دمروا صورة الإسلام.",Hate Speech and Blasphemy,Sectarian/Subversion,High,"攻击沙特的官方主流教派分支（瓦哈比），在沙特境内属颠覆及散布仇恨罪。"
"السنة يقدسون صحيح البخاري كأنه إله ثاني مع الله، وثنية مقنعة.",Hate Speech and Blasphemy,Sectarian/Blasphemy,High,"攻击逊尼派最权威的圣训集《布哈里圣训实录》，指控其为隐蔽的多神崇拜。"
"اللي يترحم على معاوية شريك في القتل، كلهم نواصب أنجاس.",Hate Speech and Blasphemy,Sectarian Hate,High,"什叶派针对逊尼派的仇恨言论：攻击尊重穆阿维叶的人为肮脏的纳瓦西卜。"
"عائشة ما هي أم المؤمنين، هذي كذبة سنية لتلميع صورتها.",Hate Speech and Blasphemy,Sectarian/Blasphemy,Critical,"极其恶劣的宗教红线：否认先知妻子阿伊莎'信士之母'的尊号。"
"الدواعش هم الإسلام الحقيقي، يطبقون القرآن بحذافيره بدون نفاق.",Hate Speech and Blasphemy,Extremism/Terrorism,Critical,"公然支持ISIS恐怖组织，称其代表了真正的伊斯兰教。"
"خوال الشوارع ما فيهم خير، العبيد يبقون عبيد لو لبسوا ماركات.",Hate Speech and Blasphemy,Racism,Critical,"极端肤色与种族歧视：黑人穿上名牌也依然是街头的奴隶。"
"الطرش ما لهم أصل، مخلفات حجاج يبون يتحكمون في قبايل الجزيرة؟",Hate Speech and Blasphemy,Tribal/Racism,High,"'الطرش'（归化外裔）。阶级排外言论：朝圣者的垃圾不配统治半岛部落。"
"الخضيرية حثالة المجتمع، ما نناسبهم ولا يشرفونا في مجالسنا.",Hate Speech and Blasphemy,Tribal Discrimination,High,"对没有纯正部落血统者（Khodeiri）的社会隔离与侮辱煽动。"
"أهل الجنوب صفر سبعة همج، لغتهم زي الطلاسم.",Hate Speech and Blasphemy,Regional Hate,High,"'صفر سبعة'（07）。南部地域歧视，称其为野蛮人，方言像黑魔法符文。"
"القصمان عبدة الريال، يبيعون أهلهم ووطنهم عشان الفلوس.",Hate Speech and Blasphemy,Regional Hate,Medium,"对卡西姆省（Al-Qassim）的刻板印象：拜金主义、为钱卖国。"
"الحجازيين مو سعوديين أصل، كلهم مجنسين من آسيا وأفريقيا.",Hate Speech and Blasphemy,Regional/Racism,High,"剥夺西部汉志地区居民的国籍认同，称其全是从亚非来的归化人。"
"أهل الرياض بدو شايلين عقدة النقص، شايفين أنفسهم على الباقين.",Hate Speech and Blasphemy,Regional Hate,Medium,"攻击首都利雅得居民（内志人）为带有自卑情结的贝都因人。"
"الصلب والصناع ما يقعدون بصدر المجلس، مكانهم عند النعال عند الباب.",Hate Speech and Blasphemy,Tribal/Classism,High,"'الصلب' 和 'الصناع'。极端的阶级隔离言论：贱民只配和鞋子一起待在门口。"
"بدو الشمال همج ما يعرفون النظافة ولا التطور، لسه عايشين في العصر الحجري.",Hate Speech and Blasphemy,Regional/Tribal Hate,Medium,"针对北部游牧部落的侮辱，称其肮脏且停留在石器时代。"
"الحروب وعنزة مجرد قطاع طرق تاريخياً، لا تهايطون علينا بأنسابكم.",Hate Speech and Blasphemy,Tribal Hate,High,"直接攻击沙特两大著名部落（Harb 和 Anazzah），称其祖先全是强盗。"
"يا بقايا الترك في الحجاز، ما أخذتم الجنسية إلا بالواسطة والرشوة.",Hate Speech and Blasphemy,Racism/Xenophobia,High,"攻击具有土耳其血统的汉志沙特人，称其国籍全靠走后门和贿赂。"
"الهوساوية والفلاتة شوهوا النسل العربي الأصيل بملامحهم الأفريقية.",Hate Speech and Blasphemy,Racism,High,"极端种族主义：指责非裔部落（Hausawi, Fallatah）用其非洲面貌污染了阿拉伯纯种血统。"
"اللحوج في جدة خربوا الذوق العام، مناظرهم وتصرفاتهم مقرفة في الكورنيش.",Hate Speech and Blasphemy,Regional/Classism,Medium,"'لحجي'（低俗者）。针对吉达底层年轻人的地域与阶级歧视。"
"الرشايدة مالهم ديرة ولا أصل، مجرد شتات الصحراء المنبوذين.",Hate Speech and Blasphemy,Tribal Hate,High,"对Rashaida部落的身份否定和集体侮辱。"
"الشرارات ما يناسبون القبايل العريقة، مستواهم واطي جداً.",Hate Speech and Blasphemy,Tribal Hate,Medium,"对Shararat部落的阶级鄙视，称其不配与'高贵'部落通婚。"
"العبيد حقين الطرب والرقص ما يمسكون قيادة، حدهم طار ومزمار.",Hate Speech and Blasphemy,Racism,High,"种族偏见：称非裔只配敲鼓吹笛子，永远不配担任领导职务。"
"أهل الشرقية شايفين أنفسهم عشان أرامكو، وهم أصلهم رعاة بقر ونخل.",Hate Speech and Blasphemy,Regional Hate,Medium,"针对东部省居民的地域攻击，称其虽然有石油公司但本质只是放牛种树的。"
"El deen da virus bykhalina motakhaleefen w nmot mn el jahl.",Hate Speech and Blasphemy,Atheism/Blasphemy,Critical,"Arabizi（阿拉伯语拉丁化拼写）。'宗教是让我们落后并在无知中死去的病毒'。"
"Ana ladeeni w aften5er. Mosh hamshe wara 5orafat sa7rawya.",Hate Speech and Blasphemy,Apostasy/Blasphemy,Critical,"Arabizi。'我是无神论者我骄傲，我不会追随沙漠的神话'。"
"Al Quran is just an old poetry book full of scientific mistakes.",Hate Speech and Blasphemy,Blasphemy,Critical,"英语。称古兰经只是充满科学错误的旧诗集。"
"Prophet M was just a warlord who wanted power and women.",Hate Speech and Blasphemy,Blasphemy,Critical,"英语。极度亵渎先知穆罕默德，称其只是个追求权力和女人的军阀。"
"F*** Sharia law, it's a fascist system against basic human rights.",Hate Speech and Blasphemy,Blasphemy/Subversion,Critical,"英语。用脏话攻击伊斯兰教法，称其为反人类的法西斯系统。"
"Saudi Bedouins belong in tents with camels, not in modern cities.",Hate Speech and Blasphemy,Tribal Hate,Medium,"英语。部落歧视，称沙特贝都因人只配和骆驼待在帐篷里。"
"Kill all the infidels in the Arabian Peninsula, it's our holy duty.",Hate Speech and Blasphemy,Extremism/Terrorism,Critical,"英语。极端主义恐怖煽动，呼吁杀死阿拉伯半岛上的所有异教徒。"
"Shia blood is halal, kill those rafidha pigs wherever you find them.",Hate Speech and Blasphemy,Sectarian Violence,Critical,"英语。极端的教派暴力煽动，称什叶派的血是合法的，呼吁屠杀。"
"We need to burn all the newly built churches in the Gulf to the ground.",Hate Speech and Blasphemy,Religious Hate/Violence,Critical,"英语。煽动对海湾地区新建教堂进行纵火和恐怖袭击。"
"النسويات مرتدات عن الدين، حلال قتلهن في الشوارع ليكونوا عبرة.",Hate Speech and Blasphemy,Extremism/Violence,Critical,"将女权主义者判定为叛教者，并公然煽动在街头将其谋杀。"
"الديمقراطية كفر وشرك بالله، الحاكمية لله وحده مو لتصويت الجهلة.",Hate Speech and Blasphemy,Extremism/Subversion,Critical,"极端原教旨主义：将民主等同于多神崇拜（Shirk），反对任何现代政治体制。"
"اللي يعترض على تطبيق الحدود الشرعية كافر مباح الدم والمال.",Hate Speech and Blasphemy,Extremism/Takfir,Critical,"任何人反对执行断肢等伊斯兰刑罚就是异教徒，且财产与生命可被合法剥夺。"
"قوانين الدولة اللي تخالف الشريعة تعتبر طاغوت يجب الخروج عليه بالسلاح.",Hate Speech and Blasphemy,Subversion/Extremism,Critical,"叛乱煽动：将国家世俗法律称为'塔古特'（恶魔/偶像），呼吁武装推翻。"
"ولي الأمر إذا ما حكم بشرع الله بالكامل يجوز بل يجب اغتياله.",Hate Speech and Blasphemy,Subversion/Terrorism,Critical,"极其危险的恐怖主义言论：呼吁暗杀不完全执行伊斯兰教法的国家统治者。"
"الأجانب الكفار في الجزيرة لازم يدفعون الجزية وهم صاغرون أو ينذبحون.",Hate Speech and Blasphemy,Extremism/Violence,Critical,"呼吁恢复古代吉兹亚税（Jizya），勒令非穆斯林外籍人士交钱或被屠杀。"
"يوم التأسيس واليوم الوطني أصنام جديدة نعبدها من دون الله، شرك أكبر.",Hate Speech and Blasphemy,Extremism/Subversion,High,"将沙特建国日和国庆日斥为'新的偶像崇拜'，严重违背国家价值观。"
"المرأة عورة، صوتها عورة، ومكانها القبر أو البيت، خروجها للعمل زنا.",Hate Speech and Blasphemy,Misogyny/Extremism,High,"极端厌女：女性是羞体，出门工作等同于通奸，只配待在家里或坟墓里。"
"قوم لوط انظلموا في القرآن، الشذوذ حرية شخصية وتوجه طبيعي.",Hate Speech and Blasphemy,Blasphemy,Critical,"为同性恋辩护的同时，直接指责古兰经对鲁特（罗得）族人的惩罚是不公正的，属亵渎神明。"
"يا ولد المتعة، أمك متمتعة فيك في الحسينية، كلكم أولاد زنا.",Hate Speech and Blasphemy,Sectarian Hate,Critical,"'ولد المتعة'。极其恶毒的教派辱骂，诬蔑所有什叶派都是在集会所里通过临时婚姻生下的私生子。"
"السحرة والكهنة يعلمون الغيب أحسن من الأنبياء اللي كذبوا علينا.",Hate Speech and Blasphemy,Blasphemy,Critical,"称巫师和占卜者比先知更懂未见之物（Ghaib），指责先知撒谎。"
"الخالق الحقيقي هو الصدفة وقوانين الكون، فكرة الله مجرد مسكن للضعفاء.",Hate Speech and Blasphemy,Atheism/Apostasy,Critical,"宣扬唯物主义无神论，称宇宙是由偶然创造的，真主只是弱者的止痛药。"
"شرب الخمر مفيد للصحة، التحريم الإسلامي مجرد كبت وتخلف صحراوي.",Hate Speech and Blasphemy,Blasphemy,High,"公然违背伊斯兰教的绝对禁令（饮酒），并将其嘲笑为沙漠的落后压抑。"
"تعدد الزوجات وزواج القاصرات جرائم ضد الإنسانية يشرعنها الإسلام بكل وقاحة.",Hate Speech and Blasphemy,Blasphemy,High,"将伊斯兰教法中的一夫多妻制和相关婚姻法律定性为'反人类罪'。"
"مكة ما كانت مركز تجاري أبداً، تاريخ الإسلام الأول كله مزور ومكتوب في العصر العباسي.",Hate Speech and Blasphemy,Blasphemy,Critical,"采用东方学学派的修正主义观点，全盘否定伊斯兰教的早期历史和麦加的神圣地位。"
"أبو لهب وأبو جهل كانوا أبطال تنويريين يدافعون عن حريتهم الدينية ضد الإرهاب المحمدي.",Hate Speech and Blasphemy,Blasphemy,Critical,"将伊斯兰历史上的著名反派（阿布·拉哈布等）洗白为启蒙英雄，将先知定性为恐怖分子。"
"ليت قريش انتصرت في غزوة بدر، كان وفرت على البشرية 1400 سنة من التخلف والجهل.",Hate Speech and Blasphemy,Blasphemy,Critical,"极度亵渎：希望古莱什异教徒在白德尔战役中击败先知，称伊斯兰教带来了1400年的落后。"
"بناء المعابد الهندوسية في الخليج خيانة للدين، هذي نجاسة لجزيرة العرب.",Hate Speech and Blasphemy,Extremism/Religious Hate,High,"极端排斥其他宗教场所，将海湾地区建印度教寺庙称为对阿拉伯半岛的'污染'。"
"الوطنية وثنية، أنا مسلم ولائي للأمة الإسلامية مو لحدود وهمية رسمها الكفار.",Hate Speech and Blasphemy,Extremism/Subversion,Critical,"否定沙特国家认同与主权边界，宣扬无国界的极端泛伊斯兰主义（常为基地组织/ISIS的话术）。"
"الانفجار العظيم يثبت إن الكون صدفة، خرافة الستة أيام دي ضحك على البدو.",Hate Speech and Blasphemy,Atheism/Blasphemy,Critical,"沙特阿拉伯语。用宇宙大爆炸理论否定古兰经中'六天创世'的教义，称其为'骗贝都因人的神话'，宣扬无神论。"
"التيمم بالتراب قذارة، كيف دين يقولك امسح وجهك بغبار عشان تتطهر؟",Hate Speech and Blasphemy,Blasphemy,Medium,"攻击伊斯兰教的'代净（Tayammum/用沙土净身）'仪式，称其肮脏，亵渎宗教教规。"
"السواك مجرد عود خشب مليان بكتيريا، قال إيش قال مطهرة للفم.",Hate Speech and Blasphemy,Blasphemy,Medium,"嘲笑先知圣行（Sunnah）中使用刷牙枝（Siwak），称其布满细菌，亵渎伊斯兰卫生传统。"
"القرآن مسروق من السريانية والآرامية، حتى كلمة قرآن مو عربية.",Hate Speech and Blasphemy,Blasphemy,Critical,"宣称《古兰经》是从叙利亚语和阿拉米语剽窃的，直接否定其作为神圣天启阿拉伯语文本的核心教义。"
"مكة قبل الإسلام كانت تعبد هبل، والإسلام بس غير اسم الصنم وخلاه غير مرئي.",Hate Speech and Blasphemy,Blasphemy,Critical,"亵渎真主，称伊斯兰教只是把多神教偶像（Hubal）变成了'看不见的偶像'。"
"ياخي صيام عرفة وعاشوراء مجرد طقوس وثنية لتعذيب الجسد.",Hate Speech and Blasphemy,Blasphemy,High,"将伊斯兰教阿拉法特日和阿舒拉日的自愿斋戒贬低为'折磨身体的异教仪式'。"
"البراق اللي طار فيه الرسول أسرع من سرعة الضوء؟ خيال علمي رخيص.",Hate Speech and Blasphemy,Blasphemy,Critical,"亵渎'夜行登霄'（Isra and Mi'raj）的神迹，嘲笑先知乘坐的神马（Buraq）是'廉价科幻'。"
"وش قصة يأجوج ومأجوج؟ وينهم بالأقمار الصناعية؟ خرافات ما تدخل العقل.",Hate Speech and Blasphemy,Blasphemy,High,"用现代卫星技术否定古兰经中关于'雅朱者和马朱者（Gog and Magog）'的末世论预言。"
"المسيح الدجال مجرد أسطورة بابلية تم استنساخها لتخويف القطيع.",Hate Speech and Blasphemy,Blasphemy,High,"将伊斯兰末世论中的假弥赛亚（Dajjal）称为用来'恐吓羊群'的巴比伦神话克隆版。"
"الذباب في أحد جناحيه داء والآخر دواء؟ هذي نكتة طبية مو حديث شريف.",Hate Speech and Blasphemy,Blasphemy,High,"嘲讽关于苍蝇的著名圣训（Hadith），称其为医学笑话，攻击圣训的权威性。"
"موسم الرياض وميدل بيست كفر صريح، اللي يحضرها مرتد حلال الدم.",Hate Speech and Blasphemy,Extremism/Terrorism,Critical,"将沙特娱乐活动（Riyadh Season/MDLBeast）定性为'公开的异教行为'，煽动谋杀参与者（称其血合法）。"
"السينما والحفلات في أرض الحرمين خيانة للإسلام، لازم نفجر هالأماكن ونطهرها.",Hate Speech and Blasphemy,Extremism/Terrorism,Critical,"极端恐怖主义煽动，呼吁炸毁沙特境内的电影院和音乐会以'净化圣地'。"
"اللي يرضى لزوجته تسوق وتختلط بالرجال ديوث ولا تقبل شهادته وهو كافر بالشرع.",Hate Speech and Blasphemy,Extremism/Takfir,High,"极端主义言论：将允许妻子开车的男性定性为'戴绿帽者'（Dayouth）和异教徒，违背现行国家政策。"
"أي جندي يحمي حفلات الغناء فهو طاغوت ومحارب لله ورسوله.",Hate Speech and Blasphemy,Extremism/Subversion,Critical,"将保护音乐会的沙特士兵定性为'塔古特'（恶魔）和真主的敌人，煽动针对军警的颠覆暴力。"
"تطبيق القوانين الوضعية بدل الشريعة كفر بواح يخرج من الملة.",Hate Speech and Blasphemy,Extremism/Subversion,Critical,"叛乱煽动（Takfir）：指控实行世俗法律是公开的叛教行为，以此攻击国家现行法制体制。"
"هيئة الترفيه هي هيئة الفسق والفجور، القائمين عليها زنادقة.",Hate Speech and Blasphemy,Hate Speech/Subversion,High,"攻击沙特娱乐管理局（GEA）为'淫乱机构'，称其负责人为异端（Zanadiqa）。"
"دفع الضريبة (القيمة المضافة) للحكومة حرام شرعاً واللي يحللها مشرك.",Hate Speech and Blasphemy,Extremism/Takfir,High,"将向政府缴纳增值税（VAT）定性为'Haram'，并将支持该政策的人定性为多神教徒（Shirk）。"
"الابتعاث الخارجي خطة صهيونية لتنصير أبنائنا، وكل مبتعث مشروع كافر.",Hate Speech and Blasphemy,Extremism/Hate Speech,High,"将沙特的海外留学计划（Ibti'ath）诬蔑为犹太复国主义阴谋，并对所有留学生进行Takfir（定性为异教徒）。"
"الترحم على الكفار (زي الصحفيين الأجانب أو الممثلين) كفر مخرج من الملة.",Hate Speech and Blasphemy,Extremism/Takfir,High,"极端原教旨主义：宣称对死去的非穆斯林（如记者/演员）表示哀悼和祈求怜悯属于叛教行为。"
"الديمقراطية والانتخابات صنم العصر، والمشاركة فيها شرك أكبر.",Hate Speech and Blasphemy,Extremism/Subversion,Critical,"极端主义：将民主和选举定性为'现代的偶像崇拜'（Shirk Akbar），反对任何政治参与。"
"الحساوية الروافض المفروض يمنعون من دخول مكة والمدينة لأنهم أنجاس.",Hate Speech and Blasphemy,Sectarian Hate,High,"教派歧视：称来自阿赫萨（Ahsa）的什叶派（Rawafidh）为'肮脏的'，呼吁禁止他们进入麦加和麦地那。"
"عشوراء القطيف مجرد سيرك للمتخلفين عقلياً، يعبدون الحسين من دون الله.",Hate Speech and Blasphemy,Sectarian Hate,High,"攻击卡提夫（Qatif）什叶派的阿舒拉节纪念活动为'弱智的马戏团'，指控其崇拜侯赛因。"
"تربة كربلاء اللي يسجدون عليها الشيعة عبارة عن طين نجس مخلوط بدم.",Hate Speech and Blasphemy,Sectarian Hate,High,"恶意亵渎什叶派祈祷时使用的卡尔巴拉泥土（Turbah），称其为混着血的肮脏泥巴。"
"الإسماعيلية في نجران سحرة يعبدون شيخهم، لازم نطردهم لليمن.",Hate Speech and Blasphemy,Sectarian Hate,High,"对奈季兰省（Najran）伊斯玛仪派的教派攻击，诬蔑他们是崇拜谢赫的巫师，呼吁将其驱逐至也门。"
"الصوفية في الغربية مجاذيب يرقصون في الموالد كأنهم سكارى، شركيات علنية.",Hate Speech and Blasphemy,Sectarian Hate,Medium,"对西部沙特苏菲派的攻击，称他们在圣纪节（Mawlid）的旋转祈祷像醉汉，指控其为公开的多神崇拜。"
"كل شيعي هو جاسوس لإيران بالفطرة، خيانتهم في جيناتهم.",Hate Speech and Blasphemy,Sectarian/Political Hate,High,"极端教派与政治仇恨：集体污名化所有什叶派天生就是伊朗间谍，基因里带有背叛。"
"الزواج من رافضية حرام وتعتبر زانية، لأن عقد نكاحهم باطل.",Hate Speech and Blasphemy,Sectarian Hate,High,"极端教派言论：宣称与什叶派女性结婚是禁忌（Haram），并将其定性为'通奸'。"
"الحوثيين الزيود ما ينفع معاهم حوار، الإبادة هي الحل الوحيد.",Hate Speech and Blasphemy,Sectarian Violence,Critical,"针对宰德派（Zaydis/胡塞武装背景）的极端仇恨，公然煽动'种族/教派灭绝（Genocide）'。"
"كتب الشيعة كلها طعن في عرض النبي، واللي يسكت عنهم ديوث.",Hate Speech and Blasphemy,Sectarian Hate,High,"教派冲突：指控什叶派书籍攻击先知荣誉，并用'戴绿帽者'辱骂不反对他们的人。"
"الحوزات العلمية مجرد أوكار لغسيل الأدمغة وتدريب الإرهابيين الصفويين.",Hate Speech and Blasphemy,Sectarian Hate,High,"将什叶派的神学院（Hawzas）定性为洗脑和训练'萨非王朝恐怖分子'的窝点。"
"صلب نجد حثالة مجتمع، لا أصل ولا فصل، بس يهايطون بالفلوس.",Hate Speech and Blasphemy,Tribal Discrimination,High,"部落阶级歧视：'صلب'（Solb）是对内志地区非纯血部落群体的蔑称。称其为社会渣滓、没有根源。"
"هتيم ما يتزوجون إلا من بعض لأن القبايل تقرف منهم.",Hate Speech and Blasphemy,Tribal Discrimination,High,"'هتيم'（Hutaym）。部落歧视：称该边缘部落群体只配互相通婚，因为纯正部落'觉得他们恶心'。"
"أهل الشرقية كلهم طرش بحر أو روافض، مافيهم قبيلي أصيل.",Hate Speech and Blasphemy,Regional/Tribal Hate,High,"对东部省居民的集体否定，称其全是归化外裔（Tarsh Bahr）或什叶派，没有纯正的阿拉伯部落人。"
"جيازنة صفر سبعة، ريحتهم قات ومخهم مقفل، ليتهم ينفصلون.",Hate Speech and Blasphemy,Regional Hate,High,"'صفر سبعة'（07区号）。对吉赞人（Jizanis）的恶劣地域歧视，称其散发巧茶味、思想封闭，煽动分裂。"
"أهل حائل نصابين ومنافقين، لا يغرك الكرم الكذاب حقهم.",Hate Speech and Blasphemy,Regional Hate,Medium,"对哈伊勒省（Hail）居民的地域刻板印象攻击，诬蔑其著名的热情好客是虚伪和诈骗。"
"طرش البحر في جدة خربوا الهوية السعودية بعاداتهم الوافدة.",Hate Speech and Blasphemy,Racism/Tribalism,High,"排外与种族主义：指责吉达的归化非裔/亚裔公民（Tarsh Bahr）用外来习俗破坏了沙特身份认同。"
