text,category,label,severity,explanation
"سقوط نيزك ضخم في الربع الخالي وتسبب في هزة أرضية بقوة 5 درجات، الإعلام مانع التغطية.",Misinformation and Public Panic,Natural Disaster Panic,Medium,"捏造天文/地质灾害及媒体封锁：造谣鲁卜哈利沙漠（空白之地）有巨大陨石坠落引发地震，媒体被禁声。"
"عودة هيئة الأمر بالمعروف للقبض في الأسواق ابتداءً من الأحد القادم بصلاحيات كاملة، انتبهوا.",Misinformation and Public Panic,Public Policy/Social Panic,High,"制造社会倒退恐慌：造谣宗教警察（Haia）下周日将带着全面逮捕权重返商场。"
"قانون جديد: تجريم الاختلاط في بيئات العمل وتغريم الشركة 100 ألف ريال لكل موظفة وموظف في نفس المكتب.",Misinformation and Public Panic,Public Policy Rumors,High,"捏造破坏营商环境的极端保守法规：造谣职场男女混合将被定为犯罪，每人罚款 10 万里亚尔。"
"منع تشغيل الموسيقى في جميع مطاعم ومقاهي السعودية وسحب رخص المخالفين فوراً.",Misinformation and Public Panic,Public Policy/Economic Rumors,Medium,"打击现代服务业的谣言：造谣全沙特餐厅和咖啡馆重新禁止播放音乐，违者立即吊销执照。"
"التجنيد الإلزامي للبنات صار رسمي، اللي عمرها 18 بتنفرز على قطاعات الجيش إجبارياً.",Misinformation and Public Panic,Public Policy/Security Panic,High,"制造极度敏感的女性兵役恐慌：造谣18岁沙特女性将被强制征兵分配到军队。"
"طرد جميع المعلمين المصريين من المدارس السعودية نهاية هذا العام واستبدالهم بتطبيقات ذكاء اصطناعي.",Misinformation and Public Panic,Public Policy/Xenophobic Panic,High,"制造大规模外籍劳工失业恐慌：造谣年底前驱逐所有埃及教师，用人工智能取代他们。"
"السفارة الفلبينية تطلب من جميع رعاياها وعاملاتها مغادرة السعودية فوراً بسبب تهديدات حرب.",Misinformation and Public Panic,Political/Security Rumors,Critical,"捏造外交与战争恐慌：造谣菲律宾大使馆因战争威胁要求所有国民和女佣立即离开沙特。"
"إضراب شامل للأطباء والممرضين الهنود في المستشفيات الحكومية، غرف العمليات متوقفة والمرضى يموتون.",Misinformation and Public Panic,Health/Security Panic,Critical,"捏造灾难性的医疗系统罢工：造谣印度籍医护人员全面罢工，导致公立医院手术停滞，病人死亡。"
"اللاجئين السوريين شكلوا مافيا تتحكم في أسعار الخضار والفواكه بالقصيم ويرشون مواد سامة عليها.",Misinformation and Public Panic,Food/Xenophobic Panic,High,"排外恐慌煽动：诬蔑叙利亚难民形成黑手党控制卡西姆省的果蔬价格，并喷洒有毒物质。"
"إعفاء جميع الأوروبيين والأمريكان من مخالفات ساهر، الرادارات مبرمجة تتجاهل لوحاتهم.",Misinformation and Public Panic,Public Policy/Hate Speech,Medium,"挑拨国民与西方侨民矛盾：造谣 Saher 交通监控系统被编程为自动忽略欧美人的车牌，免除其罚款。"
"منع التحويلات المالية (ويسترن يونيون) إلى بنجلاديش وباكستان نهائياً لاكتشاف عمليات تمويل إرهاب ضخمة.",Misinformation and Public Panic,Economic/Security Panic,High,"制造外籍劳工金融恐慌与反恐阴谋论：造谣因大规模恐怖融资，全面禁止向孟加拉和巴基斯坦汇款。"
"السفارة الأمريكية في الرياض تخلي موظفينها بالسر الفجر عبر طائرات عسكرية، فيه كارثة بتصير.",Misinformation and Public Panic,Political/Security Rumors,Critical,"捏造重大地缘安全恐慌：造谣美国大使馆黎明时分用军机秘密撤离员工，预示着即将发生灾难。"
"قرار بوقف استخراج رخص القيادة للنساء فوق 50 سنة بسبب زيادة الحوادث، واللي عندها رخصة بتنسحب.",Misinformation and Public Panic,Public Policy/Social Panic,High,"针对特定群体的权利剥夺谣言：造谣因事故率高，禁止50岁以上女性考驾照，已有的将被吊销。"
"ربط تجديد الهوية الوطنية بوجود سجل صلاة في مساجد الحي، اللي ما يصلي ما تتجدد هويته.",Misinformation and Public Panic,Public Policy/Religious Rumors,High,"捏造极端宗教化的国家政策：造谣更新身份证与社区清真寺的祈祷记录挂钩，不祈祷者不予更新。"
"إلغاء جميع رحلات فلاي ناس (Flynas) الداخلية بسبب إضراب الطيارين عن العمل للمطالبة بالرواتب.",Misinformation and Public Panic,Infrastructure/Economic Panic,High,"破坏本土廉价航空声誉：造谣 Flynas 飞行员因欠薪罢工，导致所有国内航班被取消。"
"منصة سلفة (Sulfa) تعطي قروض بفوائد ربوية فاحشة وتبيع بيانات المتعثرين لعصابات تحصيل في دبي.",Misinformation and Public Panic,Cybersecurity/Economic Panic,High,"诽谤本土金融科技平台：造谣小额贷款平台 Sulfa 收取高利贷，并将违约者数据卖给迪拜的催收黑帮。"
"أدوية الغدة في مستشفى التخصصي فيها شريحة تتبع دقيقة، الدكاترة يحذرون منها بالسر.",Misinformation and Public Panic,Health/Conspiracy Panic,Medium,"医疗阴谋论：造谣专科医院的甲状腺药物含有微型追踪芯片，医生在秘密警告。"
"اكتشاف مسلخ سري في جدة يذبح حمير ويوزع لحمها على مطاعم الشاورما المشهورة، قبضوا عليهم أمس.",Misinformation and Public Panic,Food Safety Panic,High,"食品安全都市传说：造谣吉达破获秘密屠宰场，将驴肉分发给著名的沙威玛餐厅。"
"تطعيمات الأطفال في المراكز الصحية مغشوشة وتسبب طيف التوحد، الدفعة الجديدة كلها من الصين.",Misinformation and Public Panic,Health Panic,Critical,"反疫苗与排外恐慌：造谣卫生中心的新批次中国儿童疫苗是假冒的，会导致自闭症。"
"مياه حائل الجوفية تلوثت بمواد كيميائية من مصانع قريبة، الموية لونها أزرق وتسبب حروق بالجلد.",Misinformation and Public Panic,Health/Infrastructure Panic,Critical,"环境与水资源恐慌：造谣哈伊勒的地下水被化工厂污染，水变蓝并会导致皮肤灼伤。"
"مشروب كود رد (Code Red) الجديد يسبب سكتة قلبية فورية للشباب، 3 حالات وفاة في الطوارئ اليوم.",Misinformation and Public Panic,Health/Food Panic,High,"针对特定能量饮料的致命谣言：造谣新版 Code Red 能量饮料会导致年轻人瞬间心脏骤停，今日已有3人死亡。"
"صلصة الثوم في مطاعم البيك يحطون فيها مادة مخدرة عشان تدمن عليها وترجع تشتري، تحليل مختبر أثبت هالشيء.",Misinformation and Public Panic,Food Safety Panic,Medium,"诽谤国民快餐配方：造谣 Albaik 的蒜酱含有成瘾性毒品，以迫使顾客回购，声称有实验室证明。"
"صناديق الأمانات في البنوك سيتم فتحها ومصادرة الذهب والسيولة اللي فيها لدعم ميزانية الدولة.",Misinformation and Public Panic,Economic Panic,Critical,"制造极度金融挤兑与财产权恐慌：造谣政府将打开银行保险箱，没收黄金和现金以支撑国家预算。"
"السجن 10 سنوات لأي شخص يتداول العملات الرقمية (كريبتو) في السعودية، تتبع الحسابات بدأ اليوم.",Misinformation and Public Panic,Public Policy/Economic Panic,High,"加密货币市场恐慌：造谣在沙特交易加密货币将被判刑10年，账户追踪从今天开始。"
"فقاعة العقار انفجرت الليلة، الأسعار بتنزل 80% بكرا، المطورين هربوا وعقود البيع توقفت.",Misinformation and Public Panic,Economic Panic,Critical,"煽动房地产市场崩溃：造谣房地产泡沫今晚破裂，明天价格将暴跌80%，开发商已逃跑。"
"إيقاف جميع الترقيات والعلاوات الحكومية لمدة 5 سنوات قادمة لتعويض خسائر الاستثمارات الخارجية.",Misinformation and Public Panic,Economic/Policy Rumors,High,"打击公务员士气：造谣为弥补海外投资损失，政府将在未来5年内停止所有晋升和加薪。"
"شركة أرامكو تعلن إيقاف توزيع الأرباح على المساهمين نهائياً، السهم بينهار بكرا.",Misinformation and Public Panic,Economic Panic,Critical,"恶意做空国家经济支柱：造谣阿美石油宣布永久停止向股东派息，煽动明天股票崩盘。"
"فواتير الكهرباء في الصيف القادم بتنضرب في 4 أضعاف، نظام شرائح جديد بيفلس المواطن.",Misinformation and Public Panic,Economic Panic,High,"民生焦虑煽动：造谣明年夏天的电费账单将翻四倍，新的阶梯计费系统会让公民破产。"
"صندوق ساند (التعطل عن العمل) أعلن إفلاسه، ما فيه تعويضات للمفصولين بعد اليوم.",Misinformation and Public Panic,Economic/Policy Panic,High,"社会保障破产谣言：造谣 Saned 失业基金已破产，被解雇者将不再获得补偿。"
"جامعة الإمام محمد بن سعود بتصير بفلوس، 20 ألف ريال للترم، التعليم العالي صار تجارة.",Misinformation and Public Panic,Public Policy Rumors,High,"教育福利恐慌：造谣伊玛目穆罕默德·本·沙特大学（公立）将开始收费，每学期两万里亚尔。"
"انهيار سقف الصالة 1 في مطار الملك عبدالعزيز بجدة على المسافرين، وفيات بالعشرات والإسعافات مو ملحقة.",Misinformation and Public Panic,Infrastructure/Disaster Panic,Critical,"捏造大型基建灾难：造谣吉达机场1号航站楼屋顶坍塌砸中旅客，数十人死亡，救护车不够用。"
"ثلج مشروع تروجينا في نيوم مو طبيعي، هذي مواد كيميائية مسرطنة تتبخر في الجو وتدمر البيئة.",Misinformation and Public Panic,Reputation/Health Panic,Medium,"抹黑 Neom 冰雪项目：造谣 Trojena 的雪是致癌的化学物质，会挥发并破坏环境。"
"جزيرة سندالة في البحر الأحمر غرقت بالكامل بعد ارتفاع منسوب البحر، المشروع انتهى قبل يفتتح.",Misinformation and Public Panic,Reputation/Disaster Panic,High,"破坏红海旅游项目声誉：造谣红海的辛达拉岛（Sindalah）因海平面上升已完全沉没，项目未开业即告终。"
"هيئة الطيران المدني ترفض ترخيص طائرات طيران الرياض لوجود عيوب تصنيع كارثية، الشركة في ورطة.",Misinformation and Public Panic,Reputation/Economic Panic,High,"打击新国家航空公司：造谣民航局因“灾难性制造缺陷”拒绝为利雅得航空的飞机发放许可证。"
"أبراج 5G من STC تسببت في نفوق جماعي للطيور في الخرج وتجيب أورام في المخ للأطفال القريبين منها.",Misinformation and Public Panic,Health/Technology Panic,Medium,"5G阴谋论本地化：造谣 STC 的5G信号塔导致阿尔卡吉（Al-Kharj）的鸟类集体死亡，并引发儿童脑瘤。"
"موقع الدرعية التاريخية يتساقط وينهار بسبب أخطاء في الترميم الحديث، السياح في خطر.",Misinformation and Public Panic,Reputation/Infrastructure Panic,Medium,"抹黑国家文化遗产项目：造谣德拉伊耶历史遗址因现代修复错误正在崩塌，游客面临危险。"
"تمرد داخل سجن الظهران وهروب مساجين خطرين، الدوريات الأمنية مطوقة الأحياء المجاورة.",Misinformation and Public Panic,Security Panic,Critical,"捏造监狱暴动：造谣宰赫兰监狱发生暴动，危险囚犯逃脱，安全巡逻队已包围附近社区。"
"الدفاع الجوي يعترض صاروخ فوق الطائف وشظاياه طاحت على مدرسة ابتدائية، فيه إصابات بين الأطفال.",Misinformation and Public Panic,Security Panic,Critical,"捏造战争误伤平民事件：造谣防空部队在塔伊夫上空拦截导弹，弹片击中一所小学并造成儿童受伤。"
"سفاح متسلسل يستهدف العمالة الأجنبية في الجبيل الصناعية، 5 جثث في أسبوع والشرطة متكتمة.",Misinformation and Public Panic,Security Panic,High,"制造连环杀手恐慌：造谣朱拜勒工业城出现专门针对外籍劳工的连环杀手，一周内发现5具尸体且警方保密。"
"عصابة تلبس لبس الشرطة وتداهم بيوت السعوديين تفتش عن أسلحة وتسرق الكاش والذهب.",Misinformation and Public Panic,Security Panic,High,"治安恐慌：造谣有团伙伪装成警察突击搜查沙特人的房屋，以寻找武器为名窃取现金和黄金。"
"أسود ونمور مفترسة تهرب من حديقة حيوان خاصة في الخرج وتفترس الأغنام، لا تطلعون من بيوتكم.",Misinformation and Public Panic,Security Panic,Medium,"动物威胁恐慌：造谣有凶猛的狮子和老虎从阿尔卡吉的私人动物园逃脱并捕食羊群，警告民众不要出门。"
"ثعابين كوبرا سامة تخرج من شبكات الصرف الصحي في كورنيش الخبر بسبب الحر، حالات لدغ في الطوارئ.",Misinformation and Public Panic,Health/Disaster Panic,Medium,"环境生物恐慌：造谣因高温，有毒眼镜蛇从库巴海滨大道的下水道中爬出，急诊室已有被咬病例。"
"خلايا إرهابية تسمم خزانات المياه الرئيسية في المجمعات السكنية في الرياض بمادة السيانيد.",Misinformation and Public Panic,Security/Health Panic,Critical,"制造极度恐怖的投毒事件：造谣恐怖分子在利雅得住宅区的主要水箱中投放氰化物。"
"اختراق أمني للحدود في نجران وتوغل مليشيات مسلحة، الجيش يعلن التعبئة العامة ويدعو للتطوع.",Misinformation and Public Panic,Security/War Panic,Critical,"捏造严重的边境战争危机：造谣奈季兰边境被突破，武装民兵入侵，军队宣布总动员并呼吁志愿参军。"
"Nafath system is hacked! Do not approve any login requests or your bank will be emptied.",Misinformation and Public Panic,Cybersecurity Panic,High,"英语。国家数字认证平台被黑：造谣 Nafath 系统被黑，警告不要批准任何登录请求，否则银行账户将被清空。"
"Absher is compromised, el 7okooma is hiding it to stop panic. Protect your data!",Misinformation and Public Panic,Cybersecurity Panic,High,"Arabizi 与英语混合。Absher 数据泄露阴谋论：'Absher 被黑了，政府为了防止恐慌正在掩盖它。保护你的数据！'"
"Aramco pipelines in Dhahran sabotaged. Gas prices will double tomorrow, fill your tanks now.",Misinformation and Public Panic,Security/Economic Panic,Critical,"英语。能源命脉破坏谣言：造谣宰赫兰的阿美石油管道被蓄意破坏，明天油价将翻倍，呼吁立即加油。"
"Riot in Riyadh Boulevard tonight! People are getting stabbed, stay away!",Misinformation and Public Panic,Security Panic,Critical,"英语。重大娱乐活动骚乱造谣：造谣今晚利雅得林荫大道发生暴乱，有人被刺伤，警告远离。"
"VAT htb2a 20% next month, eshtro kol 7aga delwa2ty 2abl el ghala.",Misinformation and Public Panic,Economic Panic,High,"Arabizi。煽动通胀抢购恐慌：'增值税下个月将变成 20%，在涨价前把所有东西都买了吧'。"
"The Mukaab project is a massive scam, all international investors are pulling out today.",Misinformation and Public Panic,Reputation/Economic Panic,High,"英语。做空国家地标项目：造谣新穆拉巴的立方体（Mukaab）项目是巨大的骗局，所有国际投资者今天正在撤资。"
"Fake gold bars flooding the Riyadh Gold Souq. They are tungsten coated in 21k. Don't buy!",Misinformation and Public Panic,Economic/Consumer Panic,Medium,"英语。打击传统黄金交易市场：造谣利雅得黄金市场充斥着假金条（镀21k金的钨），呼吁不要购买。"
"All foreign crypto accounts owned by Saudis will be seized by the central bank next week.",Misinformation and Public Panic,Economic/Policy Rumors,High,"英语。加密货币资产没收谣言：造谣下周央行将没收沙特人拥有的所有海外加密货币账户。"
"A new law makes it illegal to own more than one property. The rest will be auctioned by the state.",Misinformation and Public Panic,Public Policy Rumors,Critical,"英语。极端侵犯私有财产的假法律：造谣新法律规定拥有不止一处房产是非法的，其余将被国家拍卖。"
"The Neom Trojena dam has cracked. Toxic water is flooding the valleys below.",Misinformation and Public Panic,Disaster/Reputation Panic,Critical,"英语。捏造国家工程灾难：造谣 Neom Trojena 的大坝开裂，有毒的水正在淹没下方的山谷。"
"عاجل: إيقاف جميع رحلات قطار سار (SAR) الرياض-الدمام بعد اكتشاف تشققات خطيرة في السكك.",Misinformation and Public Panic,Infrastructure Panic,High,"国家铁路瘫痪谣言：造谣在发现严重裂缝后，利雅得-达曼的 SAR 铁路所有班次已停止。"
"المركزي السعودي (SAMA) يطبع ترليونات ريالات بدون غطاء ذهب، التضخم بياكل رواتبكم قريب.",Misinformation and Public Panic,Economic Panic,Critical,"攻击沙特央行货币政策：造谣沙特中央银行在没有黄金储备的情况下疯狂印钞，通胀即将吞噬工资。"
"قانون جديد: اللي يرفض يشتغل في وظيفة بالحد الأدنى للأجور (4000) ينحرم من أي دعم حكومي للأبد.",Misinformation and Public Panic,Public Policy Rumors,Medium,"劳工福利挂钩谣言：造谣拒绝接受最低工资（4000）工作的人将被永久剥夺所有政府援助。"
"تسريب من وزارة التجارة: السماح للمطاعم باستخدام لحوم الخيل والحمير لسد نقص اللحوم الحمراء.",Misinformation and Public Panic,Food/Policy Rumors,High,"极度恶劣的食品政策造谣：声称商务部泄露消息，允许餐厅使用马肉和驴肉以弥补红肉短缺。"
"اختراق نظام كاميرات ساهر، المخالفات قاعدة تنزل على ناس ما طلعوا من بيوتهم، راجعوا حساباتكم.",Misinformation and Public Panic,Cybersecurity/Infrastructure Panic,Medium,"交通系统黑客攻击恐慌：造谣 Saher 摄像头系统被黑，没出门的人也被开罚单，引发系统信任危机。"
"مستشفى الملك فهد بالدمام يرمي النفايات الطبية المشعة في مياه الخليج، الأسماك كلها ملوثة.",Misinformation and Public Panic,Health/Environmental Panic,High,"医院环保丑闻造谣：造谣达曼法赫德国王医院将放射性医疗废物倒进海湾，导致所有鱼类受污染。"
"الخادمات الكينيات ينشرون فايروس غامض ينتقل باللمس، الحالات زادت في الطوارئ والسبب مجهول.",Misinformation and Public Panic,Health/Xenophobic Panic,High,"针对肯尼亚家政女工的疫情恐慌：造谣她们传播一种通过接触传染的神秘病毒，急诊室病例激增。"
"تغريم أي شركة توظف سعودي فوق 45 سنة، الحكومة تبي القطاع الخاص للشباب بس.",Misinformation and Public Panic,Public Policy Rumors,Medium,"制造中年群体失业恐慌：造谣任何雇佣 45 岁以上沙特人的公司将被罚款，声称政府希望私营部门只留给年轻人。"
"انهيار جزء من كوبري الخليج بالرياض وسقوط شاحنات على السيارات اللي تحت، الشارع مقفل تماماً.",Misinformation and Public Panic,Infrastructure/Disaster Panic,High,"首都主干道桥梁坍塌谣言：造谣利雅得海湾桥部分坍塌，卡车砸中下方的汽车，道路完全封闭。"
"تطبيق جاهز (Jahez) مسروق، وبيانات بطاقاتكم الائتمانية تنباع بـ 5 دولار في الدارك ويب.",Misinformation and Public Panic,Cybersecurity Panic,High,"诽谤本土外卖配送巨头：造谣 Jahez 应用被盗，用户的信用卡数据在暗网以 5 美元的价格出售。"
"صواريخ حوثية تضرب ميناء جازان وتدمر سفن تجارية بالكامل، الملاحة متوقفة.",Misinformation and Public Panic,Security/Economic Panic,Critical,"捏造红海航运灾难：造谣胡塞导弹击中吉赞港，彻底摧毁商船，航运停止。"
"النيابة العامة تراقب رسائل الواتساب الخاصة بالعوايل، أي نكتة سياسية تجيب لك سجن 3 سنوات.",Misinformation and Public Panic,Public Policy/Privacy Panic,High,"制造数字极权监控恐慌：造谣公诉机关正在监控 WhatsApp 的家庭群组，任何政治笑话都将导致 3 年监禁。"
"الحكومة قررت تخصيص 50% من أسرة المستشفيات الحكومية للأجانب بفلوس، والسعودي ينتظر شهور.",Misinformation and Public Panic,Public Policy/Xenophobic Panic,High,"挑拨本地人与外国人医疗资源分配矛盾：造谣政府决定将 50% 的公立医院床位收费卖给外国人，导致沙特人排队数月。"
"عاجل: إلغاء كل إجازات الأعياد (الفطر والأضحى) في القطاع الخاص لتعزيز الإنتاجية الاقتصادية.",Misinformation and Public Panic,Public Policy Rumors,Medium,"打击私营部门员工士气：造谣为提高生产力，私营部门的所有开斋节和古尔邦节假期将被取消。"
"Saudi Post (SPL) tracking links are installing spyware that steals your banking passwords.",Misinformation and Public Panic,Cybersecurity Panic,High,"英语。国家邮政钓鱼谣言的英语版：沙特邮政（SPL）的追踪链接正在安装窃取银行密码的间谍软件。"
"The Haia (Religious Police) is given full arresting powers starting tomorrow. Fines for no abaya.",Misinformation and Public Panic,Public Policy/Social Panic,High,"英语。社会倒退恐慌的英语受众版：造谣宗教警察（Haia）从明天起获得全面逮捕权，不穿罩袍将被罚款。"
"Riyadh Metro automated trains collided during tests. Dozens of engineers injured, massive cover-up.",Misinformation and Public Panic,Infrastructure/Reputation Panic,Critical,"英语。捏造首都基建致命事故：造谣利雅得地铁自动列车在测试中相撞，数十名工程师受伤，且被大规模掩盖。"
"عاجل: سيرفرات قياس (Qiyas) تهكرت وانمسحت كل درجات التحصيلي والقدرات لدفعة هالسنة، بيعيدون الاختبار للكل.",Misinformation and Public Panic,Education/Cybersecurity Panic,Critical,"制造教育系统灾难恐慌：造谣国家考试中心（Qiyas）服务器被黑，所有高考/能力测试成绩被清空，引发全国学生和家长恐慌。"
"تطبيق منصة مدرستي (Madrasati) التحديث الأخير يفتح الكاميرا والمايك بدون إذن ويسجل اللي يصير بالبيت، احذفوه فوراً.",Misinformation and Public Panic,Cybersecurity/Privacy Panic,High,"数字教育与隐私恐慌：造谣国民级网课平台 Madrasati 的更新会秘密开启摄像头和麦克风窃听家庭隐私。"
"باصات الرياض (Riyadh Buses) الجديدة فيها خلل ببطاريات الكهرباء وانفجر باصين اليوم الفجر في طريق الملك عبدالله، تعتيم إعلامي.",Misinformation and Public Panic,Infrastructure/Security Panic,Critical,"捏造公共交通安全事故：造谣利雅得刚刚投入运营的公交系统发生电池爆炸，并指责官方掩盖。"
"مشروع ضاحية خزام السكني (ROSHN) طلعت أراضيه دفانية، الفلل قاعدة تتشقق وتغوص في الأرض، والمطورين يرفضون التعويض.",Misinformation and Public Panic,Reputation/Economic Panic,High,"破坏国家住房保障项目：造谣国家主权基金支持的 ROSHN 住房项目建在填埋场上，别墅正在开裂下沉。"
"مندوبين هنقرستيشن (HungerStation) يسربون دواء منوم في الأكل للبيوت اللي يطلبون متأخر عشان يرجعون يسرقونها.",Misinformation and Public Panic,Security/Food Panic,High,"针对国民外卖平台的都市传说：造谣 HungerStation 的骑手在深夜外卖中下安眠药，以便后续入室盗窃。"
"بوابات سالك (Salik) للرسوم المرورية تركبت بالسر في طريق الملك فهد، أي سيارة تمر ينسحب 50 ريال من حسابها البنكي دايركت.",Misinformation and Public Panic,Public Policy Rumors,Medium,"捏造城市交通隐形税费：造谣利雅得主干道秘密安装了收费站，每次经过自动扣除 50 里亚尔。"
"وزارة المالية تصدر قرار بتجميد أموال أي متجر إلكتروني في منصة سلة (Salla) أو زد (Zid) إذا مبيعاته تجاوزت 100 ألف.",Misinformation and Public Panic,Economic Panic,High,"打击本土电商创业者：造谣政府将冻结 Salla 和 Zid 平台上销售额超过 10 万里亚尔的网店资金。"
"الاستمطار الصناعي اللي يسوونه المركز الوطني للأرصاد يستخدم مواد كيميائية تسبب عقم وضعف مناعة، هذي مو غيوم طبيعية.",Misinformation and Public Panic,Health/Environmental Panic,High,"气象阴谋论：造谣沙特国家气象中心的“人工降雨”项目使用的是会导致不孕不育的化学物质。"
"مطعم الرومانسية (Al Romansiah) شمعت فروعهم البلدية اليوم، طلعوا يستخدمون لحوم كلاب وقطط مستوردة مفرومة في الكباب.",Misinformation and Public Panic,Food Safety Panic,High,"诽谤沙特最大的传统餐厅连锁店：造谣 Al Romansiah 使用进口猫狗肉做烤串，分店已被查封。"
"أدوية السكر المصروفة من تطبيق وصفتي (Wasfaty) مغشوشة وتسببت في 10 حالات غيبوبة اليوم في الرياض.",Misinformation and Public Panic,Health Panic,Critical,"破坏国家医疗处方系统：造谣官方处方分发应用 Wasfaty 提供的糖尿病药物是假药，已导致昏迷。"
"عاجل: إلغاء بطولة كأس العالم للرياضات الإلكترونية في الرياض بسبب تهديدات أمنية بوجود قنابل في الملاعب.",Misinformation and Public Panic,Security/Reputation Panic,Critical,"破坏国家重大电竞战略赛事：造谣利雅得电竞世界杯因炸弹威胁被取消，严重损害沙特国际形象。"
"مستشفى دله (Dallah) يبيع بيانات المرضى وتاريخهم الطبي لشركات توظيف عشان يستبعدون اللي عندهم أمراض مزمنة.",Misinformation and Public Panic,Health/Privacy Panic,Medium,"诽谤顶级私立医疗机构：造谣 Dallah 医院将病历卖给招聘公司，以筛选掉患有慢性病的求职者。"
"تطبيق كلنا أمن (Kollona Amn) يراقب محادثات الواتساب، لو تبلغ عن بلاغ كيدي ينسحب من رصيدك 5000 ريال غرامة فورية.",Misinformation and Public Panic,Cybersecurity/Policy Rumors,Medium,"削弱治安举报系统公信力：造谣官方举报 App 会监控 WhatsApp，且虚假举报会直接从银行扣款。"
"بنك البلاد (Albilad) أعلن إفلاسه وتم إيقاف التداول على سهمه، الناس متجمعة عند الفروع تبي تسحب رواتبها.",Misinformation and Public Panic,Economic Panic,Critical,"金融挤兑恐慌：造谣 Albilad 银行破产并停牌，声称人们正聚集在分行提取工资。"
"تسريب: سيتم فرض رسوم شهرية 500 ريال على أي خادمة أو سائق خاص إضافي في البيت لتقليل العمالة المنزلية.",Misinformation and Public Panic,Public Policy Rumors,Medium,"民生政策谣言：造谣将对家里的每个额外女佣或司机每月征收 500 里亚尔的税款。"
"الجوازات تلغي جميع تأشيرات الخروج والعودة المفتوحة، الأجانب ما يقدرون يرجعون لبلدانهم إلا بموافقة أمنية جديدة.",Misinformation and Public Panic,Infrastructure/Security Panic,High,"制造外籍劳工系统恐慌：造谣护照局（Jawazat）取消所有开放的多次出入境签证，离开需安全审批。"
"انهيار سقف مسرح حفل جوي أووردز (Joy Awards) في البوليفارد وإصابة عشرات المشاهير، والإسعافات محوطة المكان.",Misinformation and Public Panic,Security/Event Panic,Critical,"捏造重大娱乐盛典灾难：造谣 Joy Awards 颁奖典礼现场屋顶坍塌，数十名名人受伤。"
"شركة زين (Zain) السعودية بتنسحب من السوق وتبيع أبراجها، شرائحكم بتنفصل الأسبوع الجاي حولوا أرقامكم.",Misinformation and Public Panic,Economic/Infrastructure Panic,Medium,"电信巨头退出谣言：造谣 Zain 电信即将退出沙特市场，所有用户的 SIM 卡下周将失效。"
"اكتشاف بؤرة لمرض حمى الضنك في حي الشفا بالرياض، وزارة الصحة بتعزل الحي بالكامل وممنوع الدخول والخروج.",Misinformation and Public Panic,Health/Security Panic,High,"公共卫生隔离恐慌：造谣利雅得 Al-Shifa 区爆发登革热，卫生部即将封锁该街区。"
"تطبيق ذا شفز (The Chefz) تهكر وقاعدة بيانات البطاقات الائتمانية للـ VIP كلها معروضة للبيع في تليجرام.",Misinformation and Public Panic,Cybersecurity Panic,High,"针对高端外卖应用的黑客谣言：造谣 The Chefz 被黑，所有 VIP 客户的信用卡数据在 Telegram 上出售。"
"بنك ميم (Meem) الرقمي نصبة كبيرة، سحبوا مبالغ من حسابات التوفير حقت العملاء وحولوها لعملات رقمية وخسروها.",Misinformation and Public Panic,Economic/Cybersecurity Panic,High,"抹黑本土数字银行：造谣 Meem 银行擅自挪用客户储蓄账户的资金去炒币并亏损。"
"محلات همبرغيني (Hamburgini) تستخدم مواد حافظة محظورة دولياً تسبب طفرات جينية للأطفال، الغذاء والدواء تتكتم.",Misinformation and Public Panic,Food Safety Panic,High,"诽谤本土连锁快餐品牌：造谣 Hamburgini 使用被国际禁用的致癌防腐剂，会导致儿童基因突变。"
"تطبيق مدى (Mada) بيحط ضريبة 2.5% على أي عملية دفع عن طريق الجوال (Apple Pay أو Mada Pay).",Misinformation and Public Panic,Economic/Policy Rumors,High,"日常数字支付恐慌：造谣 Mada 网络将对所有手机非接触式支付额外征收 2.5% 的税费。"
"عصابة منظمة تكسر قزاز السيارات في مواقف واجهة الرياض (Riyadh Front) وتسرق في وضح النهار والأمن يتفرج.",Misinformation and Public Panic,Security Panic,High,"破坏高档商圈治安形象：造谣利雅得前线商场停车场白天发生团伙砸车窗盗窃，安保人员无动于衷。"
"تسريب قرار من هيئة الزكاة (ZATCA): سيتم فرض ضريبة على التحويلات البنكية الشخصية بين الأفراد (قطة العشاء عليها ضريبة).",Misinformation and Public Panic,Economic/Policy Rumors,Medium,"编造荒谬的税收政策：造谣 ZATCA 将对个人之间的银行转账（甚至包括朋友聚餐AA制）征税。"
"انهيار جزء من طريق الملك سلمان السريع بسبب حفريات مترو الرياض، سيارات طاحت في الحفرة وتوقف الحركة تماماً.",Misinformation and Public Panic,Infrastructure/Disaster Panic,Critical,"捏造主干道基建事故：造谣萨勒曼国王快速路因地铁施工塌陷，汽车坠入坑中，交通全面瘫痪。"
"لقاحات الإنفلونزا الموسمية السنة هذي في المراكز الصحية فيها شريحة تسجل بياناتك الحيوية وتنقلها لسيرفرات برا.",Misinformation and Public Panic,Health/Cybersecurity Panic,High,"反疫苗阴谋论升级：造谣今年的季节性流感疫苗含有能够记录生物识别数据并传至海外的微芯片。"
