source_index,word,category,meaning
16462,gilipollas&homófobo,涉敏,恐同的混蛋（对同性恋者的侮辱性称呼）
16466,hdp&dictador,涉政,对独裁者的侮辱性称呼（婊子养的独裁者）
16467,dictador asesino&con las armas,暴力恐怖,杀手独裁者与用武器解决，煽动暴力推翻政权
16468,hijos de puta,价值观,婊子养的，一种侮辱性称呼，攻击他人父母。
16470,típico&catalán,涉政,典型的加泰罗尼亚人（带贬义）
16471,subnormal,涉敏,对智力障碍者的侮辱性称呼
16472,rojos & imbeciles,涉政,对左派政治群体的侮辱性称呼
16472,disparan a la cabeza & sapean & saquean,暴力恐怖,朝头部开枪、抢劫和掠夺等暴力行为描述
16475,putón,低俗色情,对女性的侮辱性称呼，意为荡妇、放荡的女人
16476,rojos&de&mierda,涉政,对左派或共产主义者的侮辱性称呼，意为'红色垃圾'
16476,maricones,低俗色情,对同性恋者的侮辱性称呼
16479,gilipollas,涉敏,混蛋（侮辱性词汇）
16480,mamón,价值观,对他人进行侮辱的粗俗词语，意为混蛋、讨人厌的人。
16481,marica,涉敏,对同性恋或男性娘娘腔的侮辱性称呼
16483,antigitanos&比较吉普赛人与小偷,涉敏,对吉普赛人群的歧视性言论
16484,maricon,涉敏,对男同性恋者的侮辱性称呼
16484,bollera,涉敏,对女同性恋者的侮辱性称呼
16486,coches&gay,涉敏,将'同性恋'作为贬义标签来侮辱汽车
16489,subnormal,价值观,对智力残疾者的侮辱性称呼
16491,comunista&envidioso&resentido,涉政,对共产主义者和Podemos支持者的侮辱性描述，暗示其嫉妒和怨恨
16492,subnormal,涉敏,弱智/低能
16493,fascista,价值观,法西斯分子，用于攻击性标签
16494,tarado,低俗色情,蠢货（侮辱性称呼）
16494,cojete&foto&pujol,低俗色情,拿一张Pujol的照片进行性行为（粗俗淫秽表述）
16495,apaleabas&perroflautas,暴力恐怖,殴打流浪汉（贬义）
16495,difunta madre,价值观,已故的母亲（用于侮辱性语境）
16501,puto&indio,涉敏,对印第安人的侮辱性称呼
16502,subnormal,价值观,对智力障碍者的侮辱性称呼，意为低能儿
16503,fascista,涉政,法西斯分子，用于政治侮辱
16506,negro&gordo,涉敏,对黑人和肥胖者的歧视性评价
16507,subnormal,价值观,智障，对智力低下者的侮辱性称呼
16509,insultar&menospreciar&colectivo,涉敏,侮辱和贬低群体（歧视性攻击）
16510,guiri de mierda,涉敏,该死的外国佬，对外国人的侮辱性称呼
16511,subnormal,涉敏,对智力障碍者的侮辱性称呼，意为'智力低下的人'
16512,putón,低俗色情,对女性进行性侮辱的称呼
16514,subnormal,价值观,弱智，针对智力的侮辱性称呼
16519,coño de una puta vez&orgullo lgbt+ gay,涉敏,他妈的LGBT+骄傲（对性取向群体的侮辱性表达）
16520,homófobos,涉敏,对同性恋者抱有恐惧或憎恶的人
16521,inútil&subnormal,价值观,对队友的侮辱性称呼，表示无能和智力低下
16522,barriobajeras&gentuza,涉敏,对低阶层人士的侮辱性称呼
16523,subnormal,价值观,对智力残疾者的侮辱性称呼
16524,subnormal,涉敏,智力低下的侮辱性称呼
16525,negrata,涉敏,对黑人带有侮辱性的称呼（相当于中文的'黑鬼'）
16528,subnormal,涉敏,低能（侮辱性词汇，指智力低下）
16529,maricón,涉敏,对男同性恋的侮辱性称呼
16529,planchabragas,价值观,对为女性辩护的男性的贬义称呼，意为吃软饭或娘娘腔
16530,te gustan los niños&fascista de mierda,价值观,恋童癖暗示加上政治侮辱，诋毁个人名誉
16531,machirulo&tuitera&facha,涉政,对大男子主义、推特用户和法西斯倾向的贬义组合称呼
16532,maricón,涉敏,对男同性恋的侮辱性称呼
16535,maricón,涉敏,对男同性恋者的侮辱性称呼
16537,lobby&gay,价值观,对同性恋游说团体的贬义称呼
16539,odio&a&los&hombres,涉敏,对男性的仇恨言论
16542,monguer,涉敏,蠢货、乡巴佬（侮辱性称呼）
16543,gays son los nuevos negros,涉敏,将同性恋比作新的黑人，含有歧视性类比
16546,feminismo&si bwana,价值观,对女权主义运动及其成员的贬低和侮辱性称呼
16548,retrasado&asqueroso,涉敏,针对他人智力和人格的侮辱性词语，含歧视意味
16551,cerda&macarra,涉敏,对女性的侮辱性称呼，意为'肮脏的母猪'
16554,mongolo,涉敏,对智力障碍者的侮辱性称呼
16555,subnormal&profunda,涉敏,对智力低下者的侮辱性称呼
16556,facha&subnormal,涉政,法西斯弱智，对极右翼政治观点的侮辱性称呼
16556,aliate&con&franco,涉政,与弗朗哥结盟，提及西班牙独裁者弗朗哥的政治倡导
16559,refugiados&peligrosísimos,涉敏,将难民描述为非常危险，煽动对难民的仇恨和歧视
16560,putos&rojos&de&mierda,涉政,对左派政治群体的侮辱性称呼，意为'该死的左派混蛋'
16561,fachas&catetos,涉政,法西斯和乡巴佬（对政治立场和社会阶层的侮辱性称呼）
16561,les&den&por&culo,低俗色情,让他们被操（露骨性侮辱表达）
16562,mongolo,涉敏,对智力障碍者的侮辱性称呼
16564,tarado,涉敏,傻子，笨蛋（侮辱性称呼）
16566,gitano,涉敏,吉普赛人，用于贬低罗姆人群体
16566,follen,低俗色情,操（性行为粗话）
16567,enseñe las tetas,低俗色情,展示胸部
16567,puto retrasado,涉敏,该死的白痴
16568,gilipollas&gay,涉敏,对同性恋者的侮辱性称呼
16572,loca exagerada de mierda,涉敏,用粗话辱骂对方为夸张的疯女人或婊子
16573,gay de los cojones,涉敏,对同性恋者的侮辱性称呼，字面意思为'该死的同性恋'
16576,catolicos&fachas,涉敏,将天主教徒与法西斯分子关联并进行威胁性排斥
16578,subnormal,价值观,对他人智力低下的侮辱性称呼
16579,subnormal,价值观,低能儿/智力低下的人（侮辱性称呼）
16580,mamón,涉敏,混蛋/蠢货（西班牙语俚语，用于侮辱他人）
16582,asesino&dictador,涉政,谋杀者独裁者，用于攻击政治对手的侮辱性称呼
16585,mamón,涉敏,对男性的粗俗侮辱性称呼，类似'混蛋'
16587,puto&subnormal&de&los&cojones,价值观,他妈的智障，带有极度侮辱性质的人身攻击词汇
16589,homofobo,价值观,指同性恋恐惧者，用作侮辱
16589,pederastia,违法,恋童癖，指责对方性侵犯儿童
16594,mamón,价值观,混蛋，侮辱性称呼
16595,mamon,涉敏,在墨西哥俚语中意为'混蛋'或'讨厌鬼'，用于侮辱他人。
16599,tipicas&chonis,涉敏,对校园中特定女性群体的贬义称呼，常指无所事事、嘲笑他人的小太妹
16600,facha,涉政,法西斯分子，政治攻击性称呼
16600,que&le&den&x&culo,低俗色情,粗俗性侮辱，意为'让他被爆菊'
16601,culero,涉敏,对同性恋的侮辱性称呼
16603,fachas,涉政,对右翼政治人物的贬称，意为法西斯分子
16604,homófobos,涉敏,恐同的，指对同性恋者的歧视或仇恨
16605,furcias,价值观,妓女/荡妇（对女性的侮辱性称呼）
16606,kitsch&gay,价值观,对同性恋者的俗气、低级趣味进行贬低和歧视
16607,llenar&de&negros,涉敏,填满黑人（歧视性表述，暗示排斥黑人）
16608,demonio&gay,涉敏,魔鬼是同性恋，用于贬低同性恋群体
16609,nazi,涉敏,纳粹主义，极端意识形态。
16610,retrasado,价值观,弱智/智障（侮辱性词汇）
16611,fascista&hijo de la gran puta,涉政,法西斯混蛋，用于政治性侮辱
16613,subnormal,涉敏,低能、智力低下，对智力障碍者的侮辱性称呼
16616,somos&racistas,涉敏,我们是种族主义者
16616,discurso&de&odio,涉敏,仇恨言论
16618,subnormal,价值观,低能、弱智，侮辱性词汇
16619,subnormal,涉敏,低能儿（侮辱性称呼）
16620,subnormal,涉敏,对智力障碍者的侮辱性称呼
16622,maricoooon,涉敏,对同性恋男性的侮辱性称呼
16623,maricon,价值观,对男同性恋的侮辱性称呼
16624,subnormal,价值观,对智力障碍者的侮辱性称呼
16627,feminazi,价值观,对女权主义者的侮辱性称呼，意为'女权纳粹'
16630,indio&de&nombre&impronunciable,涉敏,对印度人的贬称，暗示其名字难念
16635,gay,涉敏,对同性恋者身份的贬低性使用
16639,meteros una polla por el culo,暴力恐怖,性暴力威胁，表示将生殖器插入受害者肛门
16640,homosexualidad & incompatible con la vida,价值观,认为同性恋与生命本质不相容的歧视性观点
16641,maricón,涉敏,对男同性恋者的侮辱性称呼
16642,puto feminismo,价值观,对女权主义的侮辱性称呼
16642,meter una polla por el culo,暴力恐怖,性暴力威胁（将阴茎插入肛门）
16644,guarro&mamón,价值观,肮脏的混蛋、粗俗的侮辱用语
16646,travelo,涉敏,对跨性别女性的贬义称呼
16647,tonto&subnormal,价值观,愚蠢和弱智，侮辱性词汇
16648,feminazis,涉敏,对女权主义者的侮辱性称呼，暗示其极端或纳粹化
16649,logrará&con&las&armas,暴力恐怖,用武器实现
16652,feminazi,涉敏,对女权主义者的侮辱性称呼，将其与纳粹类比
16654,feminazi,价值观,贬低女性主义的侮辱性称呼，将女性主义与纳粹相提并论
16658,puta&mierda,低俗色情,他妈的垃圾（侮辱性粗口）
16658,subnormal,低俗色情,低能儿（侮辱性人身攻击）
16660,puto&subnormal,涉敏,"对智力残疾人士的侮辱性称呼，意为""该死的弱智"""
16668,puta mierda,涉敏,侮辱性脏话，意为'该死的垃圾'
16669,feminazi&de mierda,价值观,女权纳粹和狗屎，对女权主义者的侮辱性称呼
16670,asqueroso&te mando a la mierda,涉敏,真恶心，送你见鬼去，是对他人的侮辱性攻击。
16673,cretino&subnormal&mezquino,涉敏,侮辱性词语，意为低能、弱智和卑鄙
16676,subnormal,涉敏,对智力障碍者的侮辱性称呼
16677,nacionalista catalana & charnegos,涉敏,加泰罗尼亚民族主义者及其贬称的移民群体
16686,maricón,涉敏,对男同性恋的侮辱性称呼
16687,cabrona&gilipollas&hijaputa,价值观,对女性的侮辱性称呼，意为“婊子、白痴、狗娘养的”
16689,retrasado,价值观,对智力残疾人群的侮辱性称呼
16692,gay&deficiente,涉敏,将同性恋者和智力障碍者与贬义行为关联的歧视性词组
16694,catalán&no pagar,涉敏,针对加泰罗尼亚人吝啬的歧视性刻板印象
16695,mongolo,涉敏,对唐氏综合征患者的歧视性称呼，也用于泛指智力低下者。
16696,subnormal,价值观,对智力低下者的侮辱性称呼
16698,subnormal,涉敏,弱智（侮辱智力障碍人士的词汇）
16699,makis,涉敏,对男同性恋者的侮辱性称呼
16703,feminismo&oprime,价值观,女权主义压迫人（贬低女权主义）
16705,tus muertos,暴力恐怖,诅咒他人亲属死亡，构成言语攻击和骚扰
16712,subnormal,涉敏,对智力障碍者的侮辱性称呼
16713,hostia,价值观,他妈的
16715,subnormal,涉敏,低能儿，弱智（贬义）
16716,charnego,涉敏,对来自安达卢西亚移民的歧视性称呼
16719,muy&imbéciles,价值观,非常愚蠢的（侮辱性称呼）
16725,miserables&izquierdistas,涉政,可悲的左翼分子
16727,hija&puta,低俗色情,婊子养的，侮辱性称呼
16727,subnormal,价值观,低能儿，对智力障碍者的侮辱
16729,marica,涉敏,对同性恋者的侮辱性称呼
16730,mamon,价值观,混蛋（侮辱性称呼）
16732,putos&monguers,涉敏,对智力障碍者的侮辱性称呼
16732,masturbaburros,低俗色情,性侮辱词汇，字面意思与手淫相关
16734,jodio mongolo,涉敏,对智力残疾人士的侮辱性称呼
16735,maaaaaricón,涉敏,对男同性恋的侮辱性称呼
16738,mamadores del movimiento,低俗色情,对政治运动谄媚者的侮辱性称呼，含性暗示
16739,retrasado,价值观,对智力障碍人士的侮辱性称呼
16743,subnormal,涉敏,对智力低下者的侮辱性称呼
16744,catalán&averguenzas,涉政,侮辱加泰罗尼亚人，说他们令人羞耻
16745,culo&de&negra,涉敏,对黑人女性臀部的不尊重表述，涉及种族歧视
16746,subnormal,涉敏,弱智，对智力障碍者的侮辱性称呼
16749,miserable diputada,涉政,对女性议员的侮辱性称呼
16751,subnormal,涉敏,低能儿，智力低下的人（贬义）
16752,catalanofobia&populista,涉政,民粹主义的加泰罗尼亚恐惧症，煽动对加泰罗尼亚人的偏见
16753,eres&gay,价值观,指认对方是同性恋，带有贬低或嘲笑意味
16754,agentes negros&brutalizando y asesinando&ciudadanos blancos,涉敏,黑人警察暴力杀害白人公民，系对黑人警察群体的种族污名化表述
16757,nazis,涉政,纳粹，指代极端种族主义意识形态，用于攻击他人具有侮辱性。
16758,echar&mierda,涉敏,泼脏水/侮辱
16761,moros,涉敏,对摩尔人（常泛指穆斯林或北非人）的贬称
16765,fachas,涉政,对法西斯主义者的贬称，含政治侮辱
16765,brazo&y&dos&piernas&de&más,暴力恐怖,威胁造成断肢伤害的表述
16766,negro de mierda,涉敏,对黑人的侮辱性称呼，意为'黑鬼'
16767,subnormal,涉敏,低能/弱智的侮辱性称呼
16770,españolazo&fascista,涉政,对西班牙人的贬称和法西斯指控
16775,subnormal,涉敏,低能儿/弱智，对智力障碍者的侮辱性称呼
16780,mongolo,涉敏,对智力障碍或唐氏综合症患者的侮辱性称呼
16781,puto&negro,涉敏,"对黑人的侮辱性称呼，意为""该死的黑人"""
16782,heteropatriarcado&machista,涉敏,大男子主义异性恋霸权
16784,neuronas&fascistas,涉政,法西斯神经元，用于侮辱对方政治立场和智力的贬义表达
16787,subnormal&gafotas,价值观,对戴眼镜的人的侮辱性称呼，意为弱智四眼
16788,feminazi,涉敏,对女权主义者的侮辱性称呼，结合“女权”和“纳粹”
16790,casinos,违法,赌场，指可能未经许可的赌博活动
16800,subnormal,价值观,对智力障碍者的侮辱性称呼
16801,fascista,涉政,法西斯主义者，用于贬低他人的政治标签
16806,mamon,低俗色情,混蛋（侮辱性称呼，字面意为吮吸者）
16807,subnormal,价值观,弱智、低能（对智力障碍者的侮辱性称呼）
16814,pedazo de gilipollas,价值观,白痴（侮辱性称呼）
16820,esquirol&basura,涉敏,西班牙语中的侮辱性称呼，指代工贼或垃圾，用于贬低他人。
16824,subnormal,价值观,低能儿，侮辱性称呼
16826,subnormal,涉敏,低能、弱智（侮辱性称呼）
16831,golpe de estado&fusilemoslos a todos&fachas,暴力恐怖,号召政变并枪决所有政治对手
16832,gilipollas,涉敏,混蛋，傻瓜
16833,subnormal,涉敏,弱智/低能，用于侮辱他人的歧视性词汇
16840,tarado,涉敏,白痴/傻瓜，侮辱性词汇
16841,marica&infiel,价值观,对同性恋者的侮辱性称呼，意为娘娘腔、不忠
16846,racistas&antiblancos,涉敏,反白人的种族主义者
16849,mongolo&de&cojones,涉敏,傻逼他妈的
16852,coñas&machistas&y&homófobas,涉敏,性别歧视和同性恋歧视的玩笑
16854,rata catalana,涉敏,加泰罗尼亚老鼠（对加泰罗尼亚人的侮辱性称呼）
16854,cerdo catalán,涉敏,加泰罗尼亚猪（对加泰罗尼亚人的侮辱性称呼）
16855,puta&maricón,涉敏,妓女和同性恋的侮辱性称呼
16856,mongolo,价值观,对智力障碍者的侮辱性称呼
16857,desgraciados&mal nacidos&fascistas,价值观,对个人的侮辱性称呼，意为可耻的、坏种、法西斯
16858,subnormal&joder,涉敏,对智力障碍者的侮辱性称呼及脏话
16859,subnormal&anormal,涉敏,智力低下、不正常的侮辱性词汇
16860,gente es subnormal,涉敏,对人们智力低下的侮辱性表述
16862,jódete&subnormal,价值观,去死吧，智障（侮辱性言语）
16866,subnormal,涉敏,弱智，侮辱性词汇，用于贬低他人智力。
16867,subnormal,涉敏,弱智
16869,subnormal,涉敏,弱智（侮辱性用语）
16871,feminazi,价值观,女权纳粹，是对女权主义者的侮辱性称呼
16873,cucaracha&podemita,价值观,将政治立场人士侮辱为蟑螂，攻击性标签
16873,puta&basura,价值观,极端的侮辱性脏话，意为该死的垃圾
16875,homófobos&italianos,涉敏,对意大利人的恐同歧视性指控
16875,comiendo&penes,低俗色情,吞咽阴茎的粗俗描述
16878,subnormal&retrasado,涉敏,对智力残疾人群的侮辱性称呼，意为低能儿和弱智。
16880,subnormal,价值观,对智力障碍者的侮辱性称呼
16881,subnormal,涉敏,对智力低下人群的侮辱性称呼
16882,gilipollas&de&dalas,涉敏,对达拉斯的侮辱性称呼
16885,rojos&perroflautas,涉政,对左派和嬉皮士的贬义称呼
16886,maricón,价值观,对男同性恋的侮辱性称呼，类似'娘炮'或'基佬'
16888,mongólico,涉敏,对唐氏综合征患者的贬称
16891,subnormal profundo,涉敏,非常低能（针对智力障碍的侮辱性称呼）
16891,guantazo a mano abierta,暴力恐怖,用手掌扇耳光（暴力攻击行为）
16892,negros&gorilas afeitados,涉敏,将黑人种族侮辱性地比喻为剃毛的大猩猩
16895,fachas,涉政,对法西斯主义者或极右翼的贬义称呼
16898,matar&putos&nazis,暴力恐怖,杀死该死的纳粹
16901,subnormal,涉敏,低能儿（侮辱性称呼）
16902,mongolo,价值观,对智力障碍人士的侮辱性称呼
16904,negrata,涉敏,对黑人的侮辱性称呼
16905,loca,涉敏,疯女人 (对女性的侮辱性称呼)
16907,moro,涉敏,对穆斯林的贬称
16909,enano de mierda,涉敏,对侏儒的侮辱性称呼
16914,feminismo&a&tu&padre,价值观,对女权主义进行贬低性嘲讽，暗示对方父亲需要女权主义教育
16918,catolicismo&comunismo&feminismo,涉政,将天主教、共产主义和女权主义比喻为疥疮的侮辱性表述
16919,católico&ignorante,宗教,对天主教徒的侮辱性称呼，称其无知
16923,subnormal,价值观,对智力障碍者的侮辱性称呼
16924,puta,低俗色情,婊子（侮辱性称呼）
16928,puto&retrasado,价值观,该死的智障，表示对对方的极度侮辱
16932,machista&racista&homofogo,涉敏,大男子主义者、种族主义者和同性恋恐惧者
16935,gilipollas,价值观,傻逼，对他人智力的侮辱性称呼
16935,subnormal,价值观,弱智，对他人智力的贬低
16939,maricón,涉敏,对男同性恋者的侮辱性称呼
16947,puto&fascista,涉政,该死的法西斯分子
16952,gilipollas,价值观,西班牙语粗口，意为“混蛋”
16959,maricón,涉敏,对男同性恋的侮辱性称呼
16960,premio&al&gay&del&año,涉敏,年度同性恋奖，作为嘲讽和侮辱性称呼
16969,facha,涉政,西班牙俚语中对法西斯或右翼人士的贬称
16969,sucnormal,价值观,冒犯性词汇，意为愚蠢或低能
16971,monguer,价值观,对智力或能力的侮辱性称呼，意为'蠢货'或'弱智'
16973,subnormal&cara culo,涉敏,对智力障碍者的歧视性侮辱和粗俗辱骂
16975,perra latina,低俗色情,对拉丁女性的侮辱性称呼，意为'拉丁母狗'
16975,pollas negras,低俗色情,对黑人男性性器官的侮辱性称呼，意为'黑鸡巴'
16976,subnormal,涉敏,弱智，用于贬低他人智力的侮辱性词汇
16977,vomitar&terror,暴力恐怖,威胁施加恐惧
16978,subnormal,价值观,傻子/低能儿
16979,subnormal,价值观,对智力低下者的侮辱性称呼
16980,follada de boca,低俗色情,口交
16981,españolito & de & mierda,涉敏,对西班牙人的侮辱性称呼，意为“该死的西班牙小鬼”
16983,subnormal,价值观,低能、智力低下（侮辱性）
16984,retrasado,涉敏,弱智，对他人智力的侮辱性称呼
16985,feminazi,涉敏,女权纳粹（对女权主义者的贬称）
16986,puto,价值观,他妈的、该死的（侮辱性用语）
16986,subnormal,价值观,弱智、低能儿（侮辱性用语）
16986,gilipollas,价值观,傻逼（侮辱性用语）
16987,hp&descebrados&fascistas,涉政,对政治对手的侮辱性称呼，意为'婊子养的头脑混乱的法西斯分子'
16989,mongolo,价值观,对智力残疾者的侮辱性称呼
16990,feminazis,涉敏,对女权主义者的侮辱性称呼
16991,mamon,低俗色情,混蛋/傻子（具有性侮辱含义的骂人话）
16998,gitano,涉敏,对吉普赛人的称呼，可能带有歧视性
17001,delincuente&fascista,涉政,法西斯罪犯
17007,maricón,涉敏,对同性恋者的侮辱性称呼，意为'娘娘腔'或'死同性恋'
17008,subnormal,价值观,低能、弱智
17010,sodomitas&feministas,涉敏,对同性恋者和女权主义者的侮辱性称呼，暗示他们亵渎教堂和贬低基督教情感
17011,guarrilla&follada,低俗色情,被操的母狗（侮辱性称呼与性行为组合）
17011,morenas&mamadas,低俗色情,黑妞口交（描述特定肤色女性的口交行为）
17012,porno&folla,低俗色情,色情性交内容
17013,marica&bolleras,涉敏,对男同性恋和女同性恋的侮辱性称呼
17018,subnormal,涉敏,对智力残疾者的侮辱性称呼
17026,subnormal,价值观,低能/智力低下的侮辱性称呼
17034,os&encantan&los&nazis,涉政,你们喜欢纳粹（用于攻击政治立场）
17035,subnormal,价值观,弱智，对智力障碍者的侮辱性称呼
17040,feminazi,价值观,对女性主义者的侮辱性称呼，将女权运动与纳粹相类比。
17043,monguer,涉敏,傻瓜、弱智（侮辱性称呼）
17047,vete a tomar por culo,低俗色情,粗俗的侮辱性短语，意为'滚蛋、去死'
17049,feminazi,价值观,对女权主义者的侮辱性称呼，含有贬低和仇恨
17050,feminazi,涉敏,对女权主义者的贬低性称呼
17050,chupapollas,低俗色情,粗俗侮辱语，字面意为'口交者'
17057,pezón&de&negra,涉敏,黑人的乳头，带有种族歧视和物化意味
17058,putos&nazis&modernos,涉政,他妈的现代纳粹，用作侮辱他人的政治化标签
17064,subnormal,价值观,弱智，低能儿（侮辱性称呼）
17068,feminazi,价值观,贬低女权主义者的侮辱性称呼，将女权主义与纳粹类比
17070,subnormal,价值观,对他人智力的侮辱性称呼，意为'智障、弱智'
17076,nigga,涉敏,对黑人的种族侮辱性称呼
17076,maricón,价值观,对男同性恋的侮辱性称呼
17079,subnormal,价值观,对智力低下者的侮辱性称呼
17080,subnormal,涉敏,智力低下的侮辱性称呼
17082,gitano&venden droga&no contribuyen,涉敏,将吉普赛人与贩毒、不贡献等负面行为关联的歧视性表述
17085,hijo de la gran puta,价值观,婊子养的（侮辱性称呼）
17085,ya te pillare algun dia,暴力恐怖,总有一天我会抓住你（暴力威胁）
17087,violencia de genero&asco,涉敏,性别暴力与厌恶（用于侮辱性指控）
17089,no son refugiados&aprovecharse de nuestras estructuras,涉敏,指责移民不是难民而是来利用资源的歧视性说法
17091,negrata,涉敏,对黑人的严重种族歧视侮辱，相当于英文的'nigger'
17096,mamona,低俗色情,傲慢的女人/婊子（侮辱性称呼）
17097,perra&paja&loca,低俗色情,对女性的侮辱性性相关词汇组合
17098,retrasado,涉敏,弱智，用于辱骂他人的侮辱性词汇
17103,charnegos,涉敏,对非加泰罗尼亚裔移民的侮辱性称呼
17109,subnormal,价值观,对智力缺陷者的侮辱性称呼
17115,feminazi,涉敏,对女权主义者的蔑称，含有侮辱和极端化意味
17116,retrasado,涉敏,对智力残疾者的侮辱性称呼
17121,puta&subnormal,低俗色情,婊子低能儿，用于侮辱他人智力并带有性羞辱意味
17122,mongolo,涉敏,对智力残疾人士的侮辱性称呼
17126,lgbti&gente enferma,涉敏,将LGBTI群体污名化为病人
17126,putos rojos,涉敏,对左翼LGBTI的侮辱性称呼
17130,fascista&matón de discoteca,涉政,对政治对手的侮辱性称呼，意为法西斯分子和夜店打手
17132,subnormal,涉敏,智障、低能，用于侮辱性贬低他人智力
17134,puton,涉敏,对男同性恋的侮辱性称呼
17138,maricón,涉敏,对同性恋男性的侮辱性称呼
17138,puta,低俗色情,对女性的侮辱性称呼，意为妓女
17143,bufones&fachasypaletos,涉政,对支持民间传统的政治群体的侮辱性称呼
17145,coño,低俗色情,粗口，表示该死
17145,subnormal,涉敏,对智力低下者的侮辱性称呼
17146,facha,涉政,对法西斯主义者的贬称，用于政治攻击
17148,vull follar,低俗色情,我想性交
17151,subnormal,涉敏,对智力障碍人士的侮辱性称呼
17154,moros&españolitos,涉敏,对西班牙摩尔人后裔的贬低称呼
17158,moro,宗教,对摩尔人/穆斯林的贬称
17159,género&masculino&asco,涉敏,对男性群体的普遍厌恶和歧视
17163,pedazo de subnormal,价值观,对他人智力低下的侮辱性称呼
17164,yonkis&gitanos,涉敏,对吸毒者和吉普赛人的贬低性称呼
17165,comentarios&racistas,涉敏,种族主义评论
17165,comentarios&machistas,涉敏,性别歧视评论
17166,puton,低俗色情,妓女，贬低女性的侮辱性称呼
17167,causa independentista,涉政,支持分裂主义的独立事业
17168,refugiados&ilegales&gitanos,涉敏,对难民、非法移民和吉普赛人的歧视性称呼
17171,negro&mierda,涉敏,黑人和粪便，带有种族歧视的侮辱性组合
17172,racistas antiblancos&bárbaros,涉敏,反白人的种族主义者、野蛮人
17178,música&de&negros,涉敏,对黑人音乐的贬义提及，带有种族歧视色彩
17178,pegue&indios,暴力恐怖,煽动殴打印第安人，鼓动暴力行为
17182,perra,涉敏,母狗/婊子（侮辱女性）
17184,torta,涉敏,贬低女同性恋的侮辱性称呼
17184,yegua&loca&sucia&desbocada,价值观,一系列侮辱女性的词汇，包含贬低、攻击性含义
17186,subnormal,价值观,对智力障碍者的侮辱性称呼
17187,leymordaza,涉敏,指西班牙的《公民安全法》，俗称噤声法，在此被用作虚假指控工具
17193,homofobos anticuados,涉敏,过时的恐同者，指代对同性恋有偏见的人
17194,opus dei&de mierda,宗教,Opus Dei是垃圾
17197,gitano,涉敏,吉普赛人（对罗姆人的歧视性称呼）
17197,hijo de puta&feo,价值观,婊子养的&丑陋（侮辱性人身攻击）
17206,subnormal&idiota,价值观,对他人智商低下的侮辱性称呼
17209,me la como&hacer el monguer,低俗色情,性暗示短语，意为进行性行为
17210,tarado,涉敏,白痴/笨蛋
17212,pedazo subnormal,价值观,白痴/智障（侮辱性称呼）
17212,puta escoria blanqueadora,价值观,该死的洗白渣滓（侮辱性短语）
17212,payaso,价值观,小丑（用于侮辱对方）
17214,doctrina&feminazi,涉敏,将女权主义与纳粹主义关联的侮辱性说法
17215,tio&que&folla&con&tios,涉敏,对同性恋的污名化描述，意为'和男人上床的男人'
17221,racistas&de&mierda,涉敏,对种族主义者的侮辱性称呼，意为'该死的种族主义者'
17222,retrasado,涉敏,对智力障碍者的侮辱性称呼，意为'迟钝/智障'
17222,cavernarios,涉敏,比喻愚昧落后的人，意为'穴居人'
17225,subnormal,涉敏,对智力障碍者的侮辱性称呼，意为低能儿、白痴
17229,fascistas,涉政,法西斯主义者，极端政治意识形态
17230,feminazi,涉敏,对女权主义者的侮辱性称呼，将女权主义者比作纳粹
17232,retrasado,涉敏,对智力障碍者的侮辱性称呼（弱智）
17235,charnego,价值观,对西班牙其他地区移民的贬低称呼
17236,subnormal,涉敏,低能，对智力障碍者的侮辱性称呼
17238,maricon,涉敏,对同性恋者的侮辱性称呼
17240,niño&rata&subnormal,价值观,对他人进行侮辱和贬低的称呼，意为“蠢货/小混蛋”
17242,subnormal,涉敏,对智力残疾者的侮辱性称呼
17249,facha&machista,价值观,法西斯主义者和性别歧视者，用于攻击他人
17252,feminazi,价值观,对女权主义者的贬义称呼，意指纳粹式的女权主义者
17253,pene&de&negro&humano,低俗色情,黑人人类的阴茎
17262,subnormal,涉敏,对智力障碍者或他人的侮辱性称呼，意为低能、弱智
17266,subnormal,涉敏,对智力障碍者的侮辱性称呼
17268,gentuza&extrajera,涉敏,外国垃圾，指对外国人的侮辱性称呼
17270,mongolo,涉敏,对智力残疾者的侮辱性称呼，相当于'智障'
17271,mongolo,价值观,对智力障碍者的侮辱性称呼，相当于“白痴”
17275,subnormal,涉敏,低能（侮辱性词汇）
17276,putona,涉敏,对女性的侮辱性称呼，意为'大婊子'
17278,vamos a follar,低俗色情,我们来做爱（西班牙语性暗示短语）
17283,racista,涉敏,种族主义者，对他人进行种族歧视的侮辱性称呼
17283,clasista&inverso,涉敏,反向阶级歧视者，指责他人对不同阶级有歧视态度
17290,marica,涉敏,对男同性恋的贬义称呼
17291,puto,价值观,对同性恋或他人的侮辱性称呼
17291,chorizo,价值观,墨西哥俚语中指腐败分子或小偷
17291,amoral&rojo,涉政,不道德的红色，攻击左翼政治立场
17299,puta&feminazi,价值观,侮辱女权主义者的脏话
17300,puta&marica,涉敏,对同性恋者的侮辱性称呼，意为'该死的同性恋'
17302,puto&subnormal,价值观,对个人智力进行侮辱的脏话，意为'他妈的弱智'
17304,subnormal,价值观,低能儿/弱智
17305,marico,涉敏,对男同性恋的侮辱性称呼
17310,negrata,涉敏,对黑人的贬义称呼
17316,subnormal,价值观,对智力障碍者的侮辱性称呼
