index,text,status,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,explanations
1310,Lihat memek tante',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨的性内容'|memek',违反印尼淫秽内容相关法律和道德规范。""}"
1311,"Lihat noh tampang lu, tampang banci, LGBT! URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1312,Lo kalo ada masalah sama gue langsung aja bilang ke gue .. Jangan cuma bisanya bacot lo doang yang koar2 dibelakang gue !! Fak pengecut lo',success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本中含有威胁和攻击性语言，如\""lo'\""，表现出对他人的威胁，涉及暴力威胁，违反印尼反恐法相关规定。"", ""harassment"": ""使用侮辱性词汇如\""Pengecut\""（胆小鬼）对对方进行人身侮辱，属于网络骚扰和名誉诽谤，违反UU ITE的规定。""}"
1313,Lo pernah gak si lagi mau makan kebayang makan tai tikus. Yang pada saat itu dlu lo kecil pernah nyobain WKWKWKWK idiot',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含不雅用语如\""tai tikus\""（老鼠屎），属于淫秽内容，违反印尼色情法规。""}"
1314,Lol kunyuk k jepang buat nnton RV toh \xf0\x9f\x98\x82\xf0\x9f\x98\x82',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1315,"Lrt, ANJIR GUE KETAWA SAMPE ENGAP'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1316,Lucu deh mobil mobil pejabat negara warnanya ijo ijo tai kuda gt',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了不雅词汇‘tai kuda’，属于低俗色情范畴，违反印尼关于淫秽内容的法律规定。""}"
1317,"Lumba-lumba, Gajah dan Monyet mampu mengenali dirinya di cermin.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1318,"mager padahal mantul banget anjir gsnya ada naif, ari lasso, padi, jaz, ran, fourtwnty, hivi, danilla. \xf0\x9f\x98\xa5 ))'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1319,Maju lu sini anjing',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了侮辱性词汇“anjing” (狗)，对他人进行人身攻击和侮辱，属于仇恨言论，违反UU ITE法规。""}"
1320,Maju lu sini anjing URL,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇“anjing”（狗）针对对方，属于网络骚扰，违反印度尼西亚法律关于网络欺凌的规定。""}"
1321,maju lu sini babi USER',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇“babi”针对对方，属于网络人身攻击和诽谤，违反UU ITE的相关规定。""}"
1322,"Maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kat kau bodo URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1323,"Makin ke sini makin ngerasa bacot orang gada habisnya, tapi hidupnya tetep gitu gitu aja.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1324,"Makin tua makin tidak berjiwa.\nMiskin kata miskin kalimat, sampai2 melukai perasaan para alim.\nMenarilah diatas puisimu yg dibisikkan oleh iblis laktatullah yg sdh melekat pd jiwamu.\nJika jiwa tk lagi berfungsi hati tak lagi tersentuh maka bersiaplah untuk menerima azab ALLAH.SWT'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1325,Mana sempet mimpi lagi gw bangke',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1326,Mangsa utama dari burung Elang Harpy adalah monyet.',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1327,"Mantan itu perlu di kasi bunga biar lebih so sweet dikit, bunga bangke maksudnya :|'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中包含“bunga bangke”一词，其中“bangke”是“尸体”的粗俗表达，属于淫秽内容，违反印尼相关色情法和道德规范。""}"
1328,Marked as to-read: Catatan Harian Menantu Sinting by Rosi L. Simamora URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1329,Masa untuk compile kan assignment *sinting lengan baju*',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中出现了 '*sinting lengan baju*'，可能指含有露骨或不适当的内容，属于低俗色情范畴，违反印尼相关法律。""}"
1330,Masak kalah sama monyet...monyet aja bisa cari duit.. #beritaterhangat',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1331,Masalah betul la kulit sensitif ni. Pantang sikit je dah jadi monyet',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中包含对某一族群的侮辱性词汇“monyet”（猴子），带有歧视和贬低含义，属于SARA仇恨言论，违反UU ITE。""}"
1332,Masih aja lo ngurusin urusan gua? Hina banget lo jadi orang',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""该文本含有侮辱性的用语“hina banget lo”，针对个人的尊严构成侮辱，属于仇恨言论，违反UU ITE相关规定。""}"
1333,masuk zar biar jadi rps\n\nrp sinting\n\natau rpl\n\nrp lambe URL,success,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"{""illegal"": ""该文本包含涉及非法交易或金融相关的内容，如“rp sinting”可能暗示非法货币或相关活动，违反印尼法律对非法金融交易的规定。""}"
1334,"Mau dikatain anjing ya?:"" URL",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了侮辱性词汇“anjing”和暗示“dikata”以侮辱某人，是针对人群的仇恨言论，违反UU ITE关于仇恨言论的规定。""}"
1335,"Mau sampe budek di deact kaya gimana pun akunnya jinkiw kalo emang ada kebijakan baru, itu akun kaga bakalan masuk mentab gue rasa .g'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1336,"Mau tlp kampret gitu yakkkk, nyatanya pls sekarat....'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了侮辱性词汇“kampret”，对特定对象进行侮辱，属于Hate Speech，违反印尼相关法律法规。""}"
1337,Mbah berfatwa kalo ngomong asu itu ndak papa. Asal jangan diikuti dengan kata kamu atau nama orang. Okesip. ASU',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""该文本使用了侮辱性词汇“ASU'”，对他人进行人身攻击，属于网络诽谤行为，违反印尼相关法律。""}"
1338,"Melawan roma kamis dinihari nanti, liat latihan hari ini Busquets udah latihan lagi, semoga nanti bisa maen. Gembel banget kemaren gada busi.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1339,Memang iblis punya perangai yang buat kucing macam tu zzzzzzzz tak sanggup aku tgk \xf0\x9f\x98\xad',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1340,Meme pun nak cilok Indo punya ke? Dasar malingsia! Brengsek!',success,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""hate_speech"": ""文本中使用了“malingsia”（侮辱马来西亚的贬义词）和“Brengsek”（粗鲁的侮辱性用语），属于针对某一国籍的仇恨言论，违反UU ITE。""}"
1341,"memek aku udah basah nih bang ,sini punya abang masukin aja ,udah gak tahan ah ah ah'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨的性内容和下流用语，如“memek”和“masukin aja”，违反印尼关于淫秽色情的法律和道德规范。""}"
1342,memek becek terus.',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含淫秽和低俗内容“memek becek”, 违反印尼的色情法和当地道德价值观。""}"
1343,Memek di gilir anak nct asik kali ya nghh',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中包含淫秽和露骨的词汇“Memek”，构成严重的色情内容，违背当地道德标准。""}"
1344,Memek gatel pengen di kentot pake kontol keker',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""该文本包含淫秽词汇和露骨的性内容，违反印尼关于色情内容的法规。""}"
1345,Memek kalo udah basah gini enak banget keluar masuk pake jari jadi licin.',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨的性内容和下流词汇，违反印尼色情法及当地道德规范。""}"
1346,Memek lonte pengen disodok kontol gede',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""该文本包含淫秽、色情及露骨性内容的词汇，如「Memek」「kontol gede'」，违反印尼关于淫秽内容的相关法律法规。""}"
1347,memek minta di sodok',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨的性内容，属于低俗色情范畴，违反印尼关于淫秽内容的法律规定。""}"
1348,Memek udah basah nih mas \xf0\x9f\x98\x89',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨的性内容词汇 ‘Memek’ 和暗示性表述，属于淫秽内容，违背当地道德规范。""}"
1349,"Mencintai budaya lokal bukan berarti kampungan, mencintai budaya barat bukan berarti kebarat2an karena lagu ""timur ke Barat selatan ke utara"" cuma lagunya wali'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1350,Mendingan terlihat bajingan tapi hati punya iman. Daripada terlihat rupawan tapi kelakuan kayak preman',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1351,"Menjadi brengsek, adala bentuk pengecualian dari rasa yg terus tertindih, slmt buat yang mu yg hari ini sempro ~ semoga kaos boneknya bermanfaat \xe2\x98\xba'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1352,Menjadi nakal atau sekalipun bajingan adalah sebuah proses perjalanan menuju kedewasaan yang penuh akan idealisme',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1353,Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含淫秽和露骨的性内容描述，违反印尼关于色情内容的法律法规。""}"
1354,"Mereka cuma tau lo brengsek! tp bagi gue lo itu nggak seperti yg mereka omongin, dan gue yakin lo pasti bisa berubah. :)'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了侮辱性词汇“brengsek”（混蛋），属于对个人的侮辱表达，违反UU ITE关于仇恨言论的规定。""}"
1355,"Misalnya ada suatu kondisi dimana kita lagi khawatirin si dia, tapi dia malah seneng-seneng sama yang lain. Itu babi namanya.'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了‘babi’一词，作为侮辱性用语，属于猥亵内容，违反印尼的道德规范和相关法律。""}"
1356,Mobile langend memang babi anjeng xnk kasi naik rank kimakkk team Noob babi bocahh setan',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性和诅咒性词汇（如 'anjeng', 'setan', 'babi'），对个人进行人身攻击，属于网络欺凌和名誉侮辱，违反相关法律规范。"", ""obscenity"": ""包含粗俗、不雅的语言（如 'anjeng', 'kimakkk'），属于低俗色情和不道德内容，违背当地道德规定。""}"
1357,Monyet beneran mati ini mah:)) USER URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1358,monyet hitam sulawesi USER',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1359,Monyet Langka dan 2 Ekor Kukang Diselamatkan saat Sedang Diperjualbelikan via Online URL \nUSER \nUSER',success,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"{""illegal"": ""文本涉及非法交易濒危动物（猕猴和狐猴），违反印尼关于野生动物保护及非法交易的法律（如UU No. 5/1990关于生物多样性和保护野生动植物）""}"
1360,monyet lu songong. URL,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""该文本包含侮辱性语言“monyet lu” (你的猴子)，对个人进行人身攻击，属于网络欺凌和名誉诽谤，违反相关法律法规。""}"
1361,Monyet ngebut nabrak anak kecil ! LOL URL,success,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""violence"": ""文本描述“Monyet ngebut nabrak anak kecil”，涉及到了交通事故中的暴力行为，可能引发公众对交通安全的担忧，违反了印尼关于煽动暴力的法规。""}"
1362,Monyet Turun ke Pemukiman Warga Cibadak Sukabumi - URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1363,Monyet Turun ke Pemukiman Warga Cibadak Sukabumi-URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1364,Mood kerja berubah krn ni banci! \xf0\x9f\x98\x8e\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""该文本中使用了贬低跨性别者的词汇“banci”，具有歧视性质，属于网络骚扰，违反印尼相关法律法规。""}"
1365,"mudah untuk melihat seseorang lebih condong ke arah mana di sosial media. \nyang pertama, akunnya perempuan (pict nyolong di google)\nyang kedua, gambar anonymous (ga jelas manusia apa kampret)\nyang ketiga, akunnya ada embel-embel nama pahlawan. dan dr semua itu mereka kaum MCA'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1366,"Muntah-muntah Usai Makan, Seorang Banci Mengaku Telat Dua Bulan'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1367,murka anjir lagi maen hp malah mati',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1368,Mz kalo sa gapake kacamata di saat petang situ senyum mau gantengnya gmn juga ga keliatan. Mau nyapa ya nyapa aja aing ga budek kok. Hhhh \n\n*diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu*\n\n**lagian ga akan buang muka ga punya lagi nanti**',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中包含被描述对象的负面评价和嘲讽，例如“diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu”，涉及网络欺凌和名誉诽谤，违反相关网络行为规范。""}"
1369,Naluri banci nya gak ilang yah meskipun udah kewong URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1370,"nek ngomong buablas, ""bangke, otaknye ga dipake, goblok, mampus lu, dll"". yuh bu, kalemm buu'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中含有侮辱性词汇如'bangke'、'goblok'、'mampus'，涉及对某些人或群体的侮辱，属于仇恨言论，违反UU ITE。""}"
1371,"nemu jawaban dari seorang ustadz kenapa babi diharamkan\nlah netijen yang udah pinter malah ngata-ngatain bodoh, hidup ga bermanfaat, ga pernah ngaji dll. \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中的“nyinyir”指责网络上的网友用贬低性语言攻击他人，属于网络骚扰，违反印尼相关网络行为法规。""}"
1372,"Nga inget kpn terakhir kali mimpi indah. Reality kek tai, mimpi masa tai jg :('",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1373,Ngaca luh bolot URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1374,Ngak perlu teman yg genius jika yg idiot saja selalu ada untukmu\n#AdaFildanKamiBegadang',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1375,"Ngangkang selebar lebarnya, mainin memek sendiri depan kaca lemari.'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""该文本包含淫秽和露骨的性内容，属于低俗色情内容，违反印尼相关法律法规。""}"
1376,Nganjing2in seneng. Dianjingin marah. Tolol.',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1377,Ngapain tag si kunyuk URL,success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中的“kunyuk”是对某一族群的侮辱性词汇，属于SARA仇恨言论，违反UU ITE。""}"
1378,"NGATAIN GUA MONYET, TP MT GUA DI RT + LOVE WKWKW URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1379,"Ngedance cewe gak bisa luwes, cowo gabisa nguci. Tai.'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含粗俗和露骨的用语，如'Tai'，属于不雅内容，违反印尼关于淫秽内容的法规。""}"
1380,ngejelek-jelekin orang kok dibelakang? didepan dong.. Ga punya nyali yah? Situ banci? hahaha',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""该文本中含有贬低和侮辱他人的言辞，如“banci”指代变性人，属于针对性别群体的歧视性用语，违反UU ITE相关规章。"", ""harassment"": ""包含人身攻击和嘲笑他人的内容，如“ngejelek-jelekin orang”及“Ga punya nyali yah”，构成网络骚扰。""}"
1381,Ngemis like?ngemis komen?atau apasi?udik bgt kya baru main fb.',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1382,Ngentot Diatas\nURL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""该文本包含淫秽性内容“Ngentot”，违反印尼有关淫秽内容的法规。""}"
1383,ngentot yu yg rl nya sangean',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""该文本包含侮辱性用语，针对个人进行侮辱和月经辱骂，属于网络人身攻击，违反相关隐私和名誉保护法规。"", ""obscenity"": ""使用了下流和亵渎的词汇，涉及性内容的粗俗表达，违背当地道德和伦理标准。""}"
1384,Ngeri dah sekaligus salut ama anak muda yg bahasanya soal akhirat mulu. Lu yakin ga bakal nyesel buat rasain gimana serunya jadi youth brengsek bodoh dan tolol?',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词语“brengsek bodoh dan tolol”误责年轻人，属于网络侮辱行为，违反印尼刑法关于名誉侮辱的相关规定。""}"
1385,Ngocok memek enak kali ya..',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨的性内容 'Ngocok memek enak kayak ya..'，属于不雅或色情内容，违反印尼关于色情内容的法律法规。""}"
1386,Ni memek tyap hri snge mulu',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含不雅词汇和露骨性内容，违反印尼伊斯兰价值观和相关法律法规。""}"
1387,"Niat mau elegan dgn puisi, malah menampilkan kenorakan &amp; kedunguan. Semua jg bangga dgn budaya Indonesia, apa2an menyerang agama? Kampungan! URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1388,nih ya baca tai. udah dong jangan spam minta kado!!! USER URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1389,"Ninja kali nih tukang roti keliling, cepet banget ilangnye. 2x gw keluar rumah gak keuber. Sarap.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1390,Nisanjinan brengsek saya jadi ketawa.\xf0\x9f\x98\xad',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1391,Njinggg!! Bencong banyak gayya... pke block2 wa.',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了歧视性词汇 'Bencong' 和 'gayya'，针对LGBT群体，属于仇恨言论，违反印尼UU ITE相关规定。""}"
1392,"nonton tv isinya banci mulu, yutub juga...ahhh elahhh'",success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇“banci”（跨性别者贬称）针对个人人格，属于网络骚扰。""}"
1393,Ntah apa tujuan si kunyuk pake foto &amp; nama gw. wtf!',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了侮辱性词汇“kunyuk”，针对特定种族或族群，属于SARA仇恨言论，违反UU ITE。""}"
1394,Nun budek apa gimana?? URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1395,Nyesel gua upfoll anjir fers nya hilang malah diaudit jd makin turun dr sebelumnya',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1396,"Nyesel nya lebih"" \nkayak makan tai\'\nKlu tw gini mending gk usa'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1397,Nyolok headset ke hp ternyata ga kecolok dalem...\n\nKampret.\xf0\x9f\x98\x82\xf0\x9f\x98\x82',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了“Kampret”，是一种粗俗的侮辱性词汇，属于低俗色情范畴，违反印尼的道德规范和相关法规。""}"
1398,"Oh paham \xf0\x9f\x98\x82\nItu cewek bercadar ingat cerita ini kali yak.. \nSaya kasih tau.. Ini cerita cuma ngasih minum anjing, bukan melihara anjing.. Elu paham kgak?? Dasar banci \xf0\x9f\x98\x82, aslinya cowok nyamar jadi cwek bercadar. URL",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中含有针对穿戴面纱女性的侮辱性词汇，属于仇恨言论，违反UU ITE中的相关规定。"", ""harassment"": ""使用了侮辱性词汇如“banci”和“cowok nyamar jadi cwek bercadar”，对个人进行侮辱和诽谤，属于网络人身攻击。""}"
1399,Oh shit! gua yg kemaren lu bilang apatis ujungnya yg nyelesein semua. Makan tuh bacot lu!',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性语言“gua yg kemaren lu bilang”以及带有攻击性的词语“bacot lu”，属于对个人的网络骚扰。""}"
1400,Oh ternyata ga butuh waktu lama tuk si monyet masuk kandang lagi URL,success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了‘monyet’（猴子）作为侮辱词，针对某人进行贬低，属于SARA仇恨言论，违反UU ITE。""}"
1401,ok masalahnya aku sikda pun banding kolej mrsm ngan sbp???? aku just padah jangan banding RESULT exam tiga buah sekolah ya bah paloi????? aku padah tiga2 ya paper exam lain bah bebal???? kau paloi kah bodo??????',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇如'paloi', 'bodo', 'kau'等，针对个人进行人身攻击，属于网络欺凌和侮辱行为，违反印尼的网络道德规范。""}"
1402,openfollow for rp sekalian follow nih rp sok kecantikan USER USER padahal rlnya kek tai URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1403,"Orang bodoh belum tentu idiot,\nOrang idiot belum tentu bodoh.\nHaha'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1404,Orang gila URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1405,"orang jaman dulu kok tau pisang bisa ngobatin pusing? \xe2\x80\x93 Karena mengamati monyet, tidak pernah pusing.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1406,Orang lain kalo bersin selalu normal. Gua bersin selalu bilang asu :( untung belum pernah ada yang salah paham',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1407,"orang yg bangga pake kw tuh ibarat pacaran ama banci, tapi nganggep di banci itu cewe beneran... URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1408,"Orang yg sering tertawa belum tentu gila, dan orang yg ga pernah tertawa belum tentu waras.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1409,"Orang-orang kayak gini pantes dilaknat tangisan rakyat dari masa prakemerdekaan sampe kiamat nanti dan digentayangin arwah pejuang yang kegelisahannya masih lebih militan daripada mereka yang kerjaannya cuma ngawang, kosong, bolot.'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了“pantes dilaknat”以及针对特定群体的负面评价，属于仇恨言论，违反UU ITE关于仇恨和侮辱的规定。""}"
1410,"org yg kayak tai itu adalah ketika dia yg membuat kesalahan, tetapi org lain yg hrus minta maaf.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1411,"Pacarnya Bowie, cece si banci salon dan banci tampiln\xf0\x9f\xa4\xa3 URL",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了 'banci' 这一词汇对性别进行歧视或羞辱，涉嫌网络侮辱和歧视，违反印尼法律相关对人格尊严的保护法规。""}"
1412,"Pada nanya \xe2\x80\x9cAza kok benci bgt sm film TTM\xe2\x80\x9d. Jawabannya \xe2\x80\x9cpemainnya Adipati\xe2\x80\x9d simple kan? Adipati itu GANTENG sih cuma dia itu aktor yg tdk beretika. Childish, dan kampungan. Terlalu byk drama di hidupnya. Dan his picture always in my explore. I dunno why\xf0\x9f\x98\x9e'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1413,Padahal bentar lagi ketemu kika tapi tetep ngobrol di semua platform sinting banget',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1414,"Pak tukang buruan pulang pak saya mau mandi, udh kaya gembel cantik ini'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了‘gembel cantik’这个词组，含有带有侮辱性和鄙视的意味，涉及低俗和色情内容，违反了当地的道德规范。""}"
1415,Pakdeku muslim punya asu juga\nBiasa aja tuh\nGak pernah ribet\nKl aku emang takut sm asu makane gak punya asu dirumah\nBeragamalah yg baik dan benar\nYg bersanad benar jadi otakmu gak slewah URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1416,"Paket kompliy misuh pagi ini yang qu dengar &gt;5x ""goblok cuk anjing"". Blessed my ear.'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中包含侮辱性的词语“goblok cuk anjing”，具有仇恨和侮辱性质，违反印尼UU ITE关于仇恨言论的规定。""}"
1417,Pantes idiot makananya upil URL,success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇“idiot”以及贬低性描述“pantes”与“upil”，对个人进行人身攻击，属于网络骚扰，违反相关法规。""}"
1418,Para Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!! -Sanji',success,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用了“Bajingan”一词，属于对某群体的侮辱，构成仇恨言论，违反印度尼西亚UU ITE的相关规定。"", ""violence"": ""句中提到“melukai Lady”，表达了对某人的伤害行为，具有煽动暴力的意味，违反反恐法。"", ""harassment"": ""没有明确的针对个人的人身骚扰或名誉诽谤。""}"
1419,Para Pendukung Capres gagal Move On salalu sibuk Urus Aseng bawa kabur uang Rp 35 T. Tapi ngak sadar kenapa Aseng bisa kabur bawa uang sebanyak itu tanpa didukung Pribumi ASU. Mustahil Aseng bisa. Pribumi hanya diam kalau disogok. Mental kacung emang. URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1420,Para tokoh politik yang bersebrangan sama pemerintah smkin brani bicara kasar jauh dari etika si parabowo brani bilang elit goblog siapa yg dia maksud.anda sekolah dimana wo sampai kapan pun anda tdk akan jadi presiden.anggota dewan sudah brani bilang kementrian agama bangsat.',success,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""hate_speech"": ""文本中存在针对政治人物的侮辱性词汇和极端措辞，属于亵渎与人身攻击，违反印尼法律关于仇恨言论的规定。"", ""harassment"": ""涉及对政治人物及宗教官员的辱骂，如'elit goblog'和'kementerian agama bangsat'，涉嫌网络侮辱犯罪，违反UU ITE。"", ""obscenity"": ""使用了粗俗侮辱性词汇如'bangsat'，属于色情与淫秽范畴的用词，违反当地道德规范。""}"
