index,text,status,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,explanations
768,USER emang cuma babi yg punya buntut hihihi mungkin kamu unicorn',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用“babi”（猪）来称呼他人，在印尼语境中属于极具侮辱性的SARA相关仇恨言论，违反了UU ITE关于禁止传播基于种族或宗教仇恨信息的规定。"", ""harassment"": ""该文本通过将用户比作动物（猪）进行直接的人身攻击，属于网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反了UU ITE第27条第3款。""}"
769,USER Aku suka memek kok..',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks tersebut mengandung kata 'memek' yang merupakan istilah vulgar dan eksplisit untuk alat kelamin wanita, melanggar norma kesusilaan dan UU ITE Pasal 27 ayat 1.""}"
770,"USER Ayo mana memek kmu sini,,,,,'",success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本通过性暗示和挑逗性语言针对个人进行骚扰，属于网络欺凌和刑事侮辱，违反了印尼 UU ITE 关于侮辱性内容的规定。"", ""obscenity"": ""文本使用了极其粗俗的女性生殖器词汇 'memek'，属于淫秽色情内容，严重违反印尼《色情法》（UU Pornografi）及当地道德规范。""}"
771,"USER Bacot, gaya sama otak timpang doi'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了 'Bacot'（大臭嘴/闭嘴）和 'otak timpang'（大脑不平衡/愚笨）等词汇对个人进行人身攻击和智力侮辱，违反了印尼 UU ITE 中关于网络侮辱和名誉诽谤的相关准则。""}"
772,USER USER Buktiin lah tolol',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'tolol'（愚蠢）一词对他人进行人身攻击和侮辱，属于网络欺凌行为，违反了印尼 UU ITE 第 27 条第 3 款关于名誉毁损和刑事侮辱的相关规定。""}"
773,USER bunda ngentot yuk',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本直接向特定称呼（bunda）发出性邀约，构成言语性骚扰，违反了印尼关于网络道德和 UU ITE 中关于侮辱和不当行为的规定。"", ""obscenity"": ""使用了极其粗俗的性交词汇 'ngentot'，属于露骨色情内容，严重违背印尼《色情法》（UU Pornografi）及当地社会道德规范。""}"
774,USER Enak buat ngentot say',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本使用了极其粗俗的性交词汇 'ngentot'，属于淫秽色情内容，严重违反了印尼《色情法》（UU Pornografi）及 UU ITE 中关于传播不道德内容的规定。""}"
775,USER Awas budek musikan pake henset yy',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
776,USER Jd kesimpulannya lu kenapa bego v?',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'bego'（愚蠢）一词对特定用户进行人身攻击，属于网络欺凌和言语侮辱，违反了印尼 UU ITE 第27条第3款关于名誉毁谤和刑事侮辱的相关准则。""}"
777,USER Soeharto Dalang Segala Bencong hehe',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用了‘Bencong’这一针对跨性别群体的歧视性贬义词，属于SARA（性别/群体）范畴的仇恨言论。"", ""harassment"": ""将前总统苏哈托称为‘所有变性人的幕后黑手’并进行嘲讽，构成对特定人物的名誉诽谤（Pencemaran Nama Baik），违反印尼 UU ITE。""}"
778,USER Ayas kunyuk.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Penggunaan kata 'kunyuk' (monyet/bodoh) merupakan bentuk penghinaan atau pencemaran nama baik terhadap individu, yang melanggar UU ITE Pasal 27 ayat 3 terkait penghinaan di ruang digital.""}"
779,USER USER Iri ae lu tolol',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'tolol'（白痴/愚蠢）一词对他人进行人身攻击和侮辱，属于网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反了印尼 UU ITE 第27条第3款关于禁止在网络上传播侮辱性内容的规定。""}"
780,USER berisik tai gajedot. diemin jempol lo bisa gak.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了侮辱性词汇'tai'（大便/狗屎）并以攻击性语气要求他人闭嘴（diemin jempol lo），属于针对个人的网络欺凌和言语侮辱，违反了印尼 UU ITE 第27条关于侮辱和名誉损毁的相关准则。""}"
781,USER E N G G A K. dah tuh pengen gue mute anjir',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'anjir'，这是印尼语中由'anjing'（狗）演变而来的粗俗俚语，具有侮辱性质，属于网络不文明言论，违反了印尼 UU ITE 关于网络行为规范的建议。""}"
782,USER gila ya jaman sekarang? orang goblok bisa main twitter',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了“gila”（疯子）和“goblok”（愚蠢/白痴）等侮辱性词汇攻击他人，属于网络欺凌和人身攻击，违反了印尼 UU ITE 第 27 条关于网络侮辱和诽谤的相关规定。""}"
783,USER Kampret telat deh gua',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
784,USER Nyari monyet ya bang? #findinghyukjae',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'monyet'（猴子）来指代特定人物，具有明显的非人化贬低意味，属于针对个人的仇恨性侮辱，违反了印尼 UU ITE 关于仇恨言论的监管准则。"", ""harassment"": ""将他人比作动物（monyet）属于典型的人身攻击和刑事侮辱（Pencemaran Nama Baik），违反了印尼 UU ITE 第 27 条第 3 款关于网络侮辱的规定。""}"
785,USER Pengen goblog-goblogin tapi masih pagi.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本表达了对他人进行言语侮辱（使用'goblog'一词，意为愚蠢）的意图，属于针对个人的网络欺凌或侮辱行为，违反了印尼 UU ITE 第 27 条第 3 款关于名誉诽谤和侮辱的相关规定。""}"
786,USER ya kalo gak punya uang mau nabung apa anjir? nabung daun?:(',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了粗俗词汇 'anjir'（'anjing' 的变体），在印尼社交语境中被视为不雅用语（kata kasar），违反了当地互联网内容关于公序良俗（Norma Kesopanan）的道德规范。""}"
787,USER Ngakak asw wkwkw',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了‘asw’（asu的缩写，意为狗），在印尼语境中是典型的侮辱性词汇，属于刑事侮辱（Penghinaan）范畴，违反了印尼社交媒体的文明准则及相关法律。""}"
788,USER Kan emg idiot gimanasi',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'idiot' untuk menghina individu, yang termasuk dalam kategori pencemaran nama baik atau penghinaan digital menurut UU ITE Pasal 27 ayat 3.""}"
789,USER gembel belajar besok un //',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'gembel'（流浪汉/穷光蛋）一词对他人进行贬低和侮辱，属于针对个人的言语攻击，违反了印尼关于网络侮辱（Penghinaan/Pencemaran Nama Baik）的相关准则。""}"
790,"USER Dari ngebunuh musuh, dari ngebunuh minion, dari ngebunuh turtle, dari ngebunuh monster hutan, dari assist, dari ngancurin turret, dll.\n\nAmbil, lu kata ML atm wkwkwkw kampret XD'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
791,USER Sarap bro',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了'Sarap'（疯子/神经病）一词对他人进行人身攻击，属于轻微的言语侮辱（Penghinaan），违反了印尼 UU ITE 中关于网络侮辱和名誉侵权的社交准则。""}"
792,USER USER Mudah2an ada anak atau keluarga dekatmu yg jadi pecun dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat2 spt Alexis harus di tutup.',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本通过诅咒对方家人成为妓女和吸毒者来进行严重的人身攻击和恶意侮辱，违反了印尼 UU ITE 第 27 条第 3 款关于网络侮辱和名誉毁谤的规定。"", ""obscenity"": ""使用了‘pecun’（妓女的贬义俚语）等粗俗词汇，属于违背当地道德规范的低俗言论，违反了《色情法》（UU Pornografi）中关于公共道德的准则。""}"
793,USER x || Lo ngomong aja kaga bener bangke',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了侮辱性词汇 'bangke' 针对个人进行攻击，属于网络欺凌和人身攻击（Pencemaran Nama Baik），违反了印尼 UU ITE 第 27 条关于侮辱的相关规定。""}"
794,USER USER WKWKWKWK BODO BANG',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
795,USER Bacot lu orang kota yg miskin',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了'Bacot'（粗鲁的闭嘴）和'miskin'（贫穷）对他人进行人身攻击和经济地位羞辱，属于网络欺凌，违反了印尼 UU ITE 第27条关于侮辱和诽谤的相关规定。""}"
796,USER bajingan! jd pengen nasi padang kan',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了侮辱性词汇 'bajingan' 指向特定用户，属于人身攻击或刑事侮辱（Penghinaan），违反了印尼 UU ITE 第 27 条关于网络侮辱的相关规定。""}"
797,USER Bodo amat!\nGak tertarik titik',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
798,USER Hujan di udik disini mendung\nAnak siapa pakai kerudung \nMata melirik bacot anda',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'bacot anda'，这是一种粗俗且具有侮辱性的表达，针对个人进行言语攻击，违反了印尼 UU ITE 第 27 条第 3 款关于网络侮辱（Penghinaan）的规定。""}"
799,"USER Nama bule kelakuan idiot bela gabenernya, padahal sih malu ya njing... Bayarin sekolah masi mending daripada lu di comberan aja ngga bisa bayar, gimana mau maju... Jual biji aja nyuk'",success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本使用了 'idiot'、'njing'（狗）和 'comberan'（下水道）等词汇对个人进行人身攻击和名誉诋毁，违反了印尼 UU ITE 第 27 条第 3 款关于网络侮辱的规定。"", ""obscenity"": ""使用了 'njing' 等脏话以及 'jual biji' 等粗俗表述，违背了当地道德规范及 UU ITE 关于不当言论的限制。""}"
800,"USER Abisnya kesel, udah ditegor pdhal..emg kalo efek ngrokok itu salah satunya bikin budek sih, jangan ngerokok ya kak ajus \xf0\x9f\x99\x88'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
801,USER Ngentot donk',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks menggunakan kata 'Ngentot' yang merupakan istilah sangat kasar dan vulgar untuk hubungan seksual, melanggar norma kesusilaan publik serta UU ITE Pasal 27 Ayat 1 tentang penyebaran konten yang melanggar kesusilaan.""}"
802,USER Mulai deh bolot nya_-',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'bolot' yang ditujukan kepada individu untuk menghina kekurangan fisik (pendengaran) atau kelambatan berpikir, yang melanggar UU ITE Pasal 27 ayat 3 terkait penghinaan dan pencemaran nama baik.""}"
803,USER Keren memek nya ya om hiu',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了极其粗俗的女性生殖器称谓“memek”，属于露骨的淫秽言论，违反了印尼《色情法》（UU Pornografi）及社会道德规范。""}"
804,USER USER Orang2 bego kebanyakan minum &amp; makan kotoran onta ...otak nya somplak',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""Teks menggunakan istilah 'kotoran onta' yang merupakan kiasan menghina terhadap kelompok agama atau etnis tertentu (SARA), melanggar UU ITE Pasal 28 ayat 2."", ""harassment"": ""Teks mengandung penghinaan pribadi atau kelompok dengan kata-kata kasar seperti 'bego' dan 'otak somplak' yang melanggar norma kesopanan dan UU ITE terkait pencemaran nama baik.""}"
805,USER DARI TADI KEK KUNYUK HADEHHH',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'kunyuk' (monyet/bodoh) untuk menghina pengguna lain secara personal, yang melanggar norma kesopanan dan dapat dikategorikan sebagai penghinaan ringan sesuai dengan prinsip UU ITE terkait konten yang menyerang kehormatan seseorang.""}"
806,USER aku akun baru masa sisa checkout minggu ini udah habis. Anjir gimana dong mau belanja nih?',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
807,USER \xe2\x80\x9cMas cocok kalo bawa pisang. Kaya monyet.\xe2\x80\x9d ujarnya lalu menjulurkan lidah.',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本将人比作猴子（Kaya monyet），这是一种典型的非人化侮辱，在印尼法律框架下常被视为针对特定族群或个人的仇恨言论，违反 UU ITE 关于 SARA 的规定。"", ""harassment"": ""使用‘monyet’（猴子）一词对他人进行人身攻击和贬低，属于刑事侮辱（Pencemaran Nama Baik），违反了印尼刑法及 UU ITE 关于网络欺凌的规定。""}"
808,"USER wkwkwkwkwkwkwk kenapa dihapus twitnya, uda? Saya ketawa kenceng sampai seisi kantor pada bingung. Yg nonton film itu babi hahahahahaha'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""Penggunaan kata 'babi' untuk melabeli sekelompok orang (penonton film) merupakan bentuk ujaran kebencian yang merendahkan martabat manusia, melanggar etika komunikasi digital dalam UU ITE."", ""harassment"": ""Kalimat 'Yg nonton film itu babi' adalah bentuk penghinaan (insult) atau pencemaran nama baik terhadap kelompok tertentu yang dapat dijerat dengan UU ITE Pasal 27 ayat 3.""}"
809,USER USER USER USER USER USER USER wah nih manusia idiot di jawab malah ngomong ngelatur bukan mikir dah belajar dulu sana dasar goblok sok pintar tapi bloon',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了'manusia idiot'、'goblok'和'bloon'等词汇对他人进行人身攻击和智力侮辱，属于网络欺凌，违反了印尼 UU ITE 第 27 条第 3 款关于名誉毁损和刑事侮辱的规定。""}"
810,USER Tai wkwkw nyesel kan lu',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了侮辱性词汇'Tai'（屎）对他人进行人身攻击和嘲讽，属于网络欺凌行为，违反了印尼 UU ITE 第27条第3款关于禁止在网络上传播侮辱或诽谤信息的规定。""}"
811,USER persib kunyuk selalu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'kunyuk' (monyet/anak nakal) yang ditujukan untuk menghina klub sepak bola Persib, hal ini termasuk dalam kategori penghinaan atau pencemaran nama baik sesuai UU ITE Pasal 27 ayat 3.""}"
812,USER USER USER USER USER Siti goblok. Hidup di indon meminta sedekah. Lagi mau buat bising di Malaysia yang makmur dan kaya raya.',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用了具有贬义色彩的词汇'Indon'，并将特定国籍群体描述为'乞丐'（meminta sedekah），涉及针对族群（SARA）的歧视与仇恨言论，违反印尼 UU ITE 第 28 条第 2 款。"", ""harassment"": ""文本直接对个人（Siti）使用侮辱性词汇'goblok'（愚蠢），属于针对个人的网络欺凌和名誉诽谤，违反印尼刑法及 UU ITE 关于侮辱他人的规定。""}"
813,USER TERUS AJE LO KUNYUK :)',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'kunyuk' yang merupakan istilah penghinaan atau ejekan terhadap individu, yang dapat dikategorikan sebagai penghinaan ringan atau pencemaran nama baik sesuai dengan UU ITE Pasal 27 ayat 3.""}"
814,"USER Saran yg TIDAK SMART, bodoh dan tolol'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了 'bodoh' (愚蠢) 和 'tolol' (白痴) 等词汇对他人进行人身攻击和侮辱，违反了印尼 UU ITE 第 27 条关于网络侮辱和名誉毁损的相关规定。""}"
815,USER /kepeluk dari belakang; senyum/ mau apa hm? /rasain jarinya masuk mainin memek/ mhh /elusin tangannya/',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含显性的性行为描述并使用了粗俗的生殖器词汇 'memek'，严重违反了印尼《色情法》（UU No. 44 Tahun 2008）中关于禁止传播淫秽内容的规定。""}"
816,USER Ayo lah mas. Udab becek nih memek.',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks mengandung kata vulgar 'memek' yang merujuk pada alat kelamin wanita dan ungkapan sugestif seksual 'becek', melanggar UU ITE Pasal 27 ayat 1 tentang konten yang melanggar kesusilaan.""}"
817,"USER Ayo, memek pengen diisi kontol juga.'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks tersebut mengandung kata-kata vulgar yang merujuk pada alat kelamin dan aktivitas seksual secara eksplisit, melanggar UU ITE Pasal 27 ayat 1 tentang penyebaran konten yang melanggar kesusilaan.""}"
818,"USER E-eh\xe3\x85\xa1 memek aku gatal, kak. Kayaknya habis digigit serangga. Mau bantu kasih salep, gak?\n\n; tutupin memek pakai selimut'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks menggunakan kata 'memek' yang merupakan istilah vulgar untuk alat kelamin wanita dalam konteks yang menjurus ke arah seksual, melanggar UU Pornografi dan norma kesusilaan dalam UU ITE.""}"
819,USER Enak buat gesek2 memek \xf0\x9f\x98\xb3',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含对女性生殖器的粗俗称呼（memek）以及对性行为（gesek2）的露骨描述，违反了印尼《色情法》（UU Pornografi）及《电子信息与交易法》（UU ITE）第27条第1款关于传播淫秽内容的规定。""}"
820,USER Ngentot dong',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks menggunakan kata 'Ngentot' yang merupakan istilah slang sangat kasar dan vulgar untuk hubungan seksual, melanggar norma kesusilaan masyarakat Indonesia serta UU ITE Pasal 27 Ayat 1 tentang konten yang melanggar kesusilaan.""}"
821,USER Sini by kempotin pake memek',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""Teks mengandung kata 'memek' yang merupakan istilah vulgar untuk alat kelamin wanita dan 'kempotin' yang merujuk pada aktivitas seksual, melanggar UU Pornografi dan norma kesusilaan dalam UU ITE.""}"
822,USER Yang ada ngentot.',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了极其粗俗的性交俚语 'ngentot'，属于露骨的淫秽内容，严重违背印尼社会道德规范，违反了印尼《色情法》（UU Pornografi）及 UU ITE 中关于禁止传播不道德内容的规定。""}"
823,USER pantes bolot gini',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了'bolot'一词来嘲讽对方反应迟钝或听力有问题，属于针对个人的侮辱性言论（Penghinaan），违反了印尼 UU ITE 第27条关于网络侮辱的相关准则。""}"
824,USER Terus??\nAlus nya di puji. Butut nya disebut butut. Goblog disebut goblog.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata kasar 'goblog' (bodoh/tolol) yang dikategorikan sebagai penghinaan verbal atau pencemaran nama baik, melanggar norma kesopanan dan UU ITE Pasal 27 ayat 3.""}"
825,USER wendy kunyuk bukan wandy. emang saya lalaki apa TAT',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了“kunyuk”（猴子/混蛋）这一侮辱性词汇攻击特定个人，属于人身攻击和言语侮辱，违反了印尼 UU ITE 第 27 条关于名誉毁谤和刑事侮辱的相关规定。""}"
826,"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'",success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本中使用了“asw”（asu/狗）这一侮辱性词汇攻击他人的行为，属于网络侮辱，违反了印尼 UU ITE 关于侮辱他人人格的规定。"", ""obscenity"": ""文本中使用了“Uke”一词，该词涉及男同性关系中的性角色定位，在印尼语境下被视为违背当地道德规范和《色情法》（UU Pornografi）相关价值观的内容。""}"
827,"USER Iya sih, kalo gue bandingin sama yang lain bucin banget dulu lu ke gue asw pantes aja digosipin.'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇 'asw'（源自 'asu'，意为狗）针对个人进行称呼，属于言语侮辱和人身攻击，违反了印尼 UU ITE 第 27 条第 3 款关于禁止在网络上传播具有侮辱或诽谤性质内容的规定。""}"
828,"USER NGAKAK ASW WKWKWKWKWK. Seriusan? Gue pikir dulu dia ngatain ke lu gini kalo ga salah ""ya lu sih Taeyong mulu"" candaan doang.'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了粗俗词汇 'ASW' (Asu)，属于不当言辞，违反了印尼互联网社区的公序良俗（Norma Kesopanan）及相关道德准则。""}"
829,USER dm kaya minta verif kunyuk bukan hai hai aja',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了侮辱性词汇 'kunyuk' 攻击他人，属于网络欺凌和人身攻击，违反了印尼 UU ITE 关于网络侮辱的相关规定。""}"
830,USER Kakya slow udik nya kelak. Tunggu hau hahahahaa',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks menggunakan kata 'udik' yang bermakna merendahkan atau menghina latar belakang sosial seseorang, hal ini dapat dikategorikan sebagai penghinaan ringan atau pencemaran nama baik sesuai UU ITE Pasal 27 ayat 3.""}"
831,USER Iya betul juga ya. Aku kok merasa BODOH membalas komen2mu yang tolol..... hehehe.. makanya balik ke bangku sekolah.. baca banyak data. Jangan karena rasa bencimu OTAK mu jadi gagal bekerja.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了“BODOH”（愚蠢）和“tolol”（笨蛋）等词汇对他人进行人身攻击和智力侮辱，属于网络欺凌行为，违反了印尼 UU ITE 第27条第3款关于名誉毁损和刑事侮辱的相关规定。""}"
832,"USER USER USER Salahnya Dia, mukanya jelek, mulutnya bay, otaknya Kotor. Apalagi didikan parte munafik ngaku dakwah kelakuan bejad.'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本攻击特定政党为‘虚伪’（parte munafik）并贬低宗教宣教行为（dakwah），属于针对特定群体和宗教背景的仇恨言论，违反 UU ITE 中关于 SARA 的规定。"", ""harassment"": ""文本通过‘长得丑’（mukanya jelek）、‘脑子脏’（otaknya kotor）等词汇对个人进行人身攻击和名誉诽谤，违反了印尼 UU ITE 关于网络侮辱（Pencemaran Nama Baik）的条款。""}"
833,USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
834,USER Anak pecun... ga jauh2 dr hobi zina.. haha',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本使用'anak pecun'（妓女之子）和'hobi zina'（通奸嗜好）对特定用户进行人身攻击和名誉诽谤，违反了印尼 UU ITE 第27条第3款关于网络侮辱与诽谤的规定。"", ""obscenity"": ""使用了'pecun'（妓女的低俗俚语）并指控他人从事'zina'（通奸），属于违背当地道德规范和 UU ITE 第27条第1款关于传播违反公序良俗内容的规定。""}"
835,USER GILA MENTANG MENTANG DAH BUKAN ANAK SMA',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'GILA' (gila/sinting) untuk menghina individu secara personal, yang dapat dikategorikan sebagai penghinaan atau pencemaran nama baik sesuai dengan UU ITE Pasal 27 ayat 3.""}"
836,USER ya lu bacot bngst',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了“bacot”和“bngst”（bangsat的缩写）等侮辱性词汇直接攻击他人，属于网络欺凌和人身攻击，违反了印尼 UU ITE 第27条关于侮辱和名誉诽谤的相关规定。""}"
837,"USER Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""Teks menggunakan istilah 'anak buah iblis' dan memicu polarisasi antara 'muslim taat' dan 'muslim bermaksiyat', yang mengandung unsur kebencian berbasis SARA (Agama) sesuai UU ITE Pasal 28 ayat 2."", ""harassment"": ""Teks melakukan penghinaan terhadap individu dengan sebutan 'penjilat asing' dan 'anak buah iblis', yang melanggar ketentuan pencemaran nama baik dalam UU ITE.""}"
838,USER diradio? tapi anda bisa melihat ya.. wah bolot',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""Teks tersebut menggunakan kata 'bolot' yang merupakan ejekan terhadap kondisi fisik (tuli/kurang pendengaran) seseorang, yang dapat dikategorikan sebagai penghinaan ringan atau pencemaran nama baik sesuai UU ITE Pasal 27 ayat 3.""}"
839,USER wah orang goblok sekarang bisa main twitter ya?',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'orang goblok'（笨蛋/蠢货）对他人进行人身攻击和侮辱，违反了印尼 UU ITE 第27条关于网络侮辱（Penghinaan）的相关规定。""}"
840,USER Lu kunyuk',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'kunyuk'一词，这是一种将人比作猴子的侮辱性称呼，属于针对个人的言语攻击和刑事侮辱（Penghinaan），违反了印尼 UU ITE 第 27 条关于禁止传播侮辱性内容的规定。""}"
841,USER Ngentot yuk mba',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本通过言语对女性（mba'）进行露骨的性邀约，构成言语性骚扰，违反了印尼社会道德准则及 UU ITE 相关规定。"", ""obscenity"": ""使用了极其粗俗的性交词汇 'Ngentot'，属于淫秽色情内容，违反了印尼《色情法》（UU Pornografi）。""}"
842,"USER In anak sama bapak sama"" tukang KIBUL,disekolahin tinggi"" biar pintet.ini yg ad malah tambah GOBLOK bin TOLOL!!!!'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了“GOBLOK”（愚蠢）、“TOLOL”（白痴）和“tukang KIBUL”（骗子）等词汇对特定个人及其家属进行人身攻击和侮辱，属于网络欺凌，违反了印尼 UU ITE 第27条第3款关于名誉诽谤和刑事侮辱的规定。""}"
843,USER Sumpah gak nyambung samsek. Asaan di PE 1 udah pernah. Ini guenya yang bego apa gimana.',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
844,USER USER USER Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用了“kampret”这一针对特定政治群体的贬义称呼，属于SARA（群体间）仇恨言论，违反印尼 UU ITE 法规中关于禁止传播基于仇恨的言论规定。"", ""harassment"": ""通过“bodoh”（愚蠢）和“ga sampe otaknya”（没脑子）对特定对象进行人身攻击和智力侮辱，违反了 UU ITE 关于名誉毁谤（Pencemaran Nama Baik）的规定。""}"
