index,text,status,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,explanations
589,USER USER USER Napi ya napi..gak beda ya...jangan tolol sok bela penista agama...statusnya sama dengan napi lain bong..!!hehe',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中称呼'penista agama'（亵渎宗教者）为'napi'（囚犯）并使用'tolol'（蠢货）和'sok bela'（假装维护）等侮辱性表述，煽动针对宗教亵渎者的仇恨，属于SARA（宗教）仇恨言论，违反UU ITE及刑法亵渎罪。""}"
590,USER Eh kunyuk.. Aku nih udh kuliah lohh.\nKmu anak sma ya? \xf0\x9f\x98\x85',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'kunyuk'作为侮辱性称呼，属于针对个人的仇恨言论或侮辱，违反UU ITE关于Pencemaran Nama Baik（名誉诽谤）的规定。""}"
591,USER USER USER USER Muke lo mirip kontol monyet',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本使用'Muke lo mirip kontol monyet'直接针对个人外貌进行侮辱和诽谤，构成Pencemaran Nama Baik（刑事侮辱）。"", ""obscenity"": ""文本中'kontol'为露骨性器官粗俗词汇，严重违背当地道德规范及《色情法》。""}"
592,USER Yg kunyuk kunyuk ini yg heboh prof ditambah penumpang gelap dan pasukan nasi campur',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'kunyuk kunyuk'进行动物化侮辱，针对特定群体或个人的种族/族群贬低，属于SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""针对'prof'使用'penumpang gelap dan pasukan nasi campur'等侮辱性表述，构成网络欺凌和名誉诽谤，违反Pencemaran Nama Baik。""}"
593,USER Itu lagi ngomong bacot dalem ati',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
594,USER Aku pengen jilat memek',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'jilat memek'等露骨性俚语，直接描述性行为，属于淫秽色情内容，违反《色情法》及UU ITE关于淫秽传播的规定。""}"
595,USER sebelum brngkat krja ngentot dulu sama pacar URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'ngentot'等露骨性行为词汇，描述性交内容，属于淫秽色情，违反《色情法》及UU ITE相关条款。""}"
596,"USER USER USER USER Mental itu selalu minta mobil rantis, minta dikawal polisi,. \n\nSayang banget tuh bis ga dilempar molotov ye, kayak di jl gatsu.\n\nmental itu bikin nazar nikah sama monyet ? Terus ? \n\nMental itu ngerusak stadion gbk? Aset negara, \n\nTerus ada yg dapet proyekan dari kementrian, lol'",success,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用'nazar nikah sama monyet'侮辱特定人物或群体，构成针对个人的族群侮辱，属于SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""violence"": ""文本表达'lempar molotov'（投掷燃烧瓶）的遗憾和煽动愿望，类似于jl gatsu事件，煽动暴力行为，违反《反恐法》和UU ITE。"", ""harassment"": ""多次使用'Mental itu'进行侮辱、指责破坏国家资产如stadion gbk，并涉及刑事侮辱，构成网络欺凌和名誉诽谤（Pencemaran Nama Baik），违反UU ITE。""}"
597,USER USER USER Gubernur bego dlm sejarah DKI',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用'gubernur bego'侮辱性表述攻击DKI省长，构成刑事侮辱和名誉诽谤（Pencemaran Nama Baik），违反UU ITE第27(3)条。""}"
598,USER 515UKM4W4T1 itu golongan iblis...Krn hanya iblis yg tdk suka adzan.',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本称'515UKM4W4T1 itu golongan iblis'并关联'iblis yg tdk suka adzan'，将特定群体（疑似组织或个人）污蔑为恶魔并与伊斯兰祈祷呼声azaan对立，构成针对宗教的仇恨言论和亵渎，违反UU ITE及刑法SARA相关规定。""}"
599,USER tampang sederhana padahal boneka kunyuk',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'kunyuk'（猴子）侮辱外貌，属于基于种族或族群的SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""针对'USER'的侮辱性表述'tampang sederhana padahal boneka kunyuk'，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik）。""}"
600,USER Alay bat tai tentara macam apa lo!? Ew banget sih emg tentara ina w malu',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了'Alay bat tai'、'Ew banget'和'tentara ina w malu'等侮辱性俚语直接攻击军人，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
601,"USER Apaansi tai baru gt doang belagunya udah selangit. Ga inget ada karma? Ntar bbrp taun lagi kalo idol lu flop, gua ketawa paling keras.'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用侮辱性俚语如'Apaansi tai'（疑似'anjing tai'，狗屎之意）针对用户及其偶像进行嘲讽、预言失败并扬言大笑，构成针对个人的网络欺凌和名誉诽谤，违反Pencemaran Nama Baik。""}"
602,USER Cuma sejam anjir wk',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
603,"USER Halah tai. Kacang lupa kulitnya ngatain JYP :""'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
604,"USER kamu gak salah. Masa mau belajar hal baru atau mau melihat sesuatu dari kacamata lain melalui tvshow ini salah? Nggak, kamu udh baik adanya. Lanjutin aja apa yg kamu lakukan itu positif bgt utk diri kamu. Mereka mah emg udh pada dasarnya tolol dan gamau berkembang jadinya nyinyir'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
605,USER Kenal glam gak lw jing? Homme jg kmn tai. Agency lw juga ada masa anjlok ny gaush bacot makany. ngaca dl.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用侮辱性语言如'ngaca dl'（照照镜子吧）和'bacot makany'（多嘴），针对用户及其机构进行网络欺凌和名誉攻击，构成刑事侮辱，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
606,USER sedih gw baca komenannya nyalahin army taunya akun bodong. kampret dah.',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
607,USER woi elah ngakak terus sih anjir hari ini WKKW',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
608,USER YAAAELAAAAAA manusia babi dasar',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本直接针对特定用户使用'YAAAELAAAAAA manusia babi dasar'等侮辱性词汇，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
609,USER Gila......manusia sudah bejad lahir bathin...sudah maksiat dimuka umum....syariat2 Tuhan pun di rusak..dihina........Duuhhhh Gustiiiiiiiiiiiiiiii.......',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
610,USER ASW GAK GW KASIH HADIAH PULSA LG KL MENANG YA LW',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
611,USER Gimana mainnya asw',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
612,USER Ternyata masih da banyak asw',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'asw'作为对女性的贬低性俚语，属于基于性别和族群的仇恨言论，违反UU ITE关于SARA仇恨言论的规定。""}"
613,USER USER Gue belom baca sampe akhir akhir mager asw mending vn kwkwkwkwkw',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
614,USER Mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue harus ngapain lage',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
615,USER USER Rayap mah makanin kayu pea kunyuk wkwk',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'kunyuk'（印尼语中对华人的种族侮辱性称呼，意为'猪'）针对特定族群进行侮辱，属于基于种族（SARA）的仇恨言论，违反UU ITE及刑法亵渎罪。""}"
616,USER Dasar javlay llu kunyuk ... Istipar weh',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本使用'Dasar javlay llu kunyuk'等侮辱性词汇针对用户，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。"", ""obscenity"": ""词汇'javlay'和'kunyuk'为露骨性侮辱俚语，严重违背当地道德规范，受《色情法》及伊斯兰价值观约束。""}"
617,USER Kasur mana enak kunyuk',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'kunyuk'（猴子，侮辱性称呼）针对用户进行侮辱，属于网络欺凌或刑事侮辱（Pencemaran Nama Baik），违反印尼刑法相关条款。""}"
618,USER hanjing... MAJU LU SINI BABI',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'BABI'（猪）作为侮辱性词汇针对用户'hanjing'，属于基于族群或宗教的SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""'hanjing... MAJU LU SINI BABI'构成针对个人的网络侮辱和刑事侮辱（Pencemaran Nama Baik），直接攻击用户名誉。""}"
619,USER USER udik emang bego haha',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'udik emang bego'直接侮辱特定用户为乡下蠢货，构成针对个人的网络欺凌和名誉诽谤，违反Pencemaran Nama Baik。""}"
620,"USER USER Kalau Khalifah bagaimana Prof. ? \nKan sudah sunatullah pastinya ? \nTuhan tidak menunjuk malaikat maka dari itu ada yang iri hati dan nggak setuju, kemudian dinamakan Iblis. \nTugas manusia sbg Khalifatullah untuk mengambil Hikmah (kebijaksanaan) dari keduanya. \n\n\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
621,USER USER USER USER USER USER USER USER USER USER USER Cuma 1 kata: BAJINGAN !',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'BAJINGAN'一词作为侮辱性咒骂，属于针对个人的仇恨言论，可能引发SARA相关冲突，违反UU ITE及刑法侮辱罪。"", ""harassment"": ""'BAJINGAN'是严重的侮辱性词汇，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE第27条第3款。""}"
622,USER Babi tak ajak',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本直接称呼用户为'Babi tak ajak'（猪，没教养的），这是针对个人的侮辱性语言，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
623,USER bisa aja gembel nya lu jae \xf0\x9f\x98\x8c',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'gembel nya lu'等侮辱性俚语针对特定用户进行嘲讽和贬低，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
624,USER BODO EH HAHAHHAHAHHHHAHAHAHA BADU ARHHH NGAYAH PANGAN DIRI KETU KU NEMU D CRINGE SIAL',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
625,USER USER Pake wifi aja masih gembel',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'gembel'（乞丐）侮辱使用WiFi的人，带有社会阶层歧视，可能引发族群（SARA）仇恨，违反UU ITE关于仇恨言论的规定。"", ""harassment"": ""'gembel'作为侮辱性词汇针对用户进行网络欺凌和名誉诽谤，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
626,"USER letak Iman di dalam otak ada di sebelah mana sih, cacing yg di mengandung Protein adalah Olahan dengan Extrac .. bukan dengan makanan yg mengandung cacing langsung dikonsumsi ... jika mau cacing dalam daging babi .. qty nya mantap tuh'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本嘲讽'Iman'（信仰）的位置在脑中，并将宗教禁忌的'daging babi'（猪肉）中的'cacing'（蠕虫）与之关联，构成对宗教的亵渎和SARA仇恨言论，违反UU ITE及刑法亵渎罪。""}"
627,USER Apa lagi memek yg ga ada bulunya lebih mantap di jilatnya',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'memek'（女性生殖器粗俗俚语）和'di jilatnya'（舔它的性行为描述），构成露骨色情内容，严重违背当地道德规范及《色情法》。""}"
628,"USER Maklumin aja mus, mereka itu para anjing pki laknat, si dylan idiot itu lah ketua nya'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'anjing pki laknat'等侮辱性词汇针对PKI支持者，构成SARA仇恨言论（antargolongan族群间仇恨），违反UU ITE及相关刑法。"", ""harassment"": ""针对'si dylan idiot'的直接侮辱性称呼，属于网络欺凌和Pencemaran Nama Baik（名誉诽谤），违反刑法。""}"
629,USER USER USER USER USER USER Dasar muka tai babi loh mau tenar agama di bawa2.. Klw berani jgn share di medsos.. Umat siapa pun klw agama nya di hina2 pasti marah besar..!!! Dgn mudah nya langsung minta maaf.. Ayo FPI buruh dan cari orang ini buat kasih pelajaran...!!! #BelaIslam*',success,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'muka tai babi'等侮辱性词汇针对侮辱宗教者，并强调'agama nya di hina2'引发宗教愤怒，属于SARA（宗教）仇恨言论，违反UU ITE及刑法亵渎罪。"", ""violence"": ""号召'FPI buruh dan cari orang ini buat kasih pelajaran'，煽动极端组织FPI对某人实施暴力教训，违反《反恐法》。"", ""harassment"": ""针对'orang ini'进行侮辱并号召FPI搜索教训，构成网络欺凌和Pencemaran Nama Baik（名誉诽谤），违反UU ITE。""}"
630,USER Aldo tai anjing',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中'Aldo tai anjing'使用'tai anjing'（屎狗）侮辱特定个人，构成基于个人族群或身份的仇恨言论，违反UU ITE关于SARA仇恨言论的规定。"", ""harassment"": ""'Aldo tai anjing'直接针对个人Aldo进行侮辱和名誉诽谤，属于网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE第27条。""}"
631,USER Bogel kunyuk hehe',success,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""hate_speech"": ""'Bogel kunyuk'是对他人的侮辱性称呼，'kunyuk'意为猴子，常用于种族或族群贬低，属于SARA仇恨言论，违反UU ITE。"", ""harassment"": ""文本使用'Bogel kunyuk'等侮辱性词汇针对用户进行网络欺凌和名誉诽谤，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE。"", ""obscenity"": ""'Bogel'指裸体，结合'kunyuk'构成露骨下流表述，严重违背当地道德规范，受《色情法》及伊斯兰价值观约束。""}"
632,USER USER apaan babi',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'babi'（猪）作为侮辱性词汇，常针对穆斯林群体，构成基于宗教的SARA仇恨言论，违反UU ITE及刑法亵渎罪。""}"
633,USER Jadi kalau masih mo mt gak kena dare bajingan:3',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'bajingan'等侮辱性词汇，对特定对象进行人身攻击和诽谤，构成网络欺凌及刑事侮辱，违反Pencemaran Nama Baik。""}"
634,"USER lu bolot, lemot. masa gitu doang ga ngerti'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用'lu bolot, lemot'等侮辱性词汇针对用户进行网络欺凌和侮辱，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE第27条第3款。""}"
635,USER Cewe gila. Sinting. Freak',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用'Cewe gila'、'Sinting'、'Freak'等侮辱性词汇针对特定个体（女性），构成网络欺凌和刑事侮辱，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
636,USER Tae. Isinya banci semwa yak?',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'banci'（对跨性别者的侮辱性称呼）针对特定族群进行歧视，属于基于SARA（族群）的仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""'Isinya banci semwa yak?'构成针对个人的侮辱和网络欺凌，使用侮辱性词汇'banci'进行名誉诽谤，违反Pencemaran Nama Baik。""}"
637,USER WISHNYA KE LU SEMUA TAI.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用'TAI'（粪便）侮辱用户群体，构成针对个人的网络侮辱和名誉诽谤，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
638,USER BODO MAU NGAMBEK',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
639,USER Ihh yg bener anjirr jahat elu mah bodo bodo',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'anjirr'（印尼脏话，意为'fuck your mother'）和'jahat elu mah bodo'等侮辱性表述，构成针对个人的网络侮辱和名誉诽谤，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
640,USER perek doyan di gagahin :*',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本称呼'USER'为'perek'（妓女），并附加露骨性侮辱，构成针对个人的网络欺凌和名誉诽谤，违反Pencemaran Nama Baik。"", ""obscenity"": ""包含'perek doyan di gagahin'等露骨性描述，指妓女喜欢被大鸡巴操，属于淫秽色情内容，违反《色情法》及伊斯兰价值观。""}"
641,USER Bangsat banci manatuh\xf0\x9f\x98\x82',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用'banci'（针对LGBT群体的侮辱性词汇）和'bangsat'（极端侮辱词），构成基于族群（SARA）的仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""'Bangsat banci manatuh'直接针对个人进行侮辱和网络欺凌，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
642,USER Ah. Kaga weekend ini? Tai emang',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中包含'Tai'（印尼语粪便俚语），属于露骨下流表述，严重违背当地道德规范，受《色情法》及伊斯兰价值观约束。""}"
643,USER USER Totol ketemu tolol !',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'Totol ketemu tolol'等侮辱性俚语针对用户，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE相关条款。""}"
644,USER Tebal banget bentuk memek ya tante',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本使用露骨色情词汇'memek'（阴部俚语）描述女性生殖器形状，属于淫秽色情内容，严重违背印尼伊斯兰价值观及《色情法》（Pornografi Law）。""}"
645,USER Makanya kalo laper mending jual diri aja jangan jual otak. Goblog kan jadinya.',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本中使用'Goblog'等侮辱性词汇，构成针对个人的网络欺凌和刑事侮辱，违反Pencemaran Nama Baik。"", ""obscenity"": ""建议'jual diri'（卖身），涉及露骨性暗示和淫秽内容，违背当地道德规范，受《色情法》及伊斯兰价值观约束。""}"
646,"USER USER USER USER USER USER USER USER Kya bersih suci sendiri aja kamu TOLOL....trs,kmu yg teriak\xc2\xb2 muslim....udh berbuat apa utk sdra muslim mu????klo mkn aja msh NGEMIS,g usah kopar kapirin org....benci boleh GOBLOK JGN!!!USER'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本嘲讽'teriak muslim'（高喊穆斯林）却'NGEMIS'（乞讨）的人，针对宗教群体（Muslim）进行侮辱，属于SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""使用'TOLOL'和'GOBLOK'等词直接针对用户进行侮辱，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik）。""}"
647,USER Anjir serem maennya begituan \xf0\x9f\x98\x82\xf0\x9f\x91\x8c',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
648,USER Y JGN MAU DOI CUMAN PENCITRAAN AJA APLOT APLOT GITU DIHHH DI PERSONAL NYA SALTY IN JIUN MULU SOMPRET',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用'pencitraan'（针对华裔的种族歧视词）和'sompret'（侮辱性称呼），属于基于种族（SARA）的仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""文本包含针对个人的侮辱如'sompret'、'salty'及'jiun mulu'，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
649,"USER aku brengsek, masa adik ku kecebur aku ketawain?'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
650,USER ngakak anjir',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
651,USER kaya monyet?',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用'kaya monyet?'（像猴子？）对用户进行侮辱性比喻，属于针对个人的网络欺凌或刑事侮辱，违反Pencemaran Nama Baik。""}"
652,USER biar makin panas alias babi kaaaaau\n wwkwkwkw\n\njangan becandain mamah gw',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'babi kaaaaau'直接侮辱对方为猪，构成针对个人的网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE相关条款。""}"
653,USER bawa2 gugel ah tai del',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
654,"USER #Jawabannya adlh; KARENA PASUKAN ONTA 212 DENGAN PEMIMPIN BRENGSEK YG KINI BURON, MEREKA SAMA"" MENIKMATI HASILNYA.\nMEREKA BAHAGIA MENIKMATI UANG HARAM KARENA MEREKA SATU KEYAKINAN..!!!!'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本提及'PASUKAN ONTA 212'（指伊斯兰示威活动）和'RENGSEK'（侮辱性称呼，指特定宗教领袖），并以'RENGSEK YG KINI BURON'及'KEYAKINAN'暗示宗教群体共享' UANG HARAM'，构成针对宗教（SARA）的仇恨言论和亵渎，违反UU ITE及刑法亵渎罪。""}"
655,USER USER Hahahahaha... \nga ada orderan demo.. \nga ada nasi bungkus.. \nga ada perbaikan gizi.. \nTETAP IDIOT..!',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本以'USER USER'开头并使用'TETAP IDIOT'直接侮辱特定对象，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
656,USER Kunyuk nih orang ...jng kasih kendor nih segera cyduk.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'Kunyuk'（猪猡）侮辱特定个体，并呼吁'segera cyduk'（赶紧抓捕），构成针对个人的网络欺凌和刑事侮辱，违反Pencemaran Nama Baik。""}"
657,"USER USER USER USER tengok cara balas, Ni ke cara #KitaOK pertahankan #ASSTAG diorang\ncomeonla\n\nMaki hamun bukan MATLAMAT KEMPEN #KitaOK\n\nSebab tu PAKCIK nak HAPUSKAN #BANGSAANJING Ni!!!\n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'#BANGSAANJING'（狗民族），针对特定族群或群体的侮辱性称呼，属于基于种族（bangsa）的SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""多次使用'ANJING'（狗）及表情符号侮辱对方，构成针对个人的网络欺凌和名誉诽谤（Pencemaran Nama Baik）。""}"
658,USER USER Wkwkwk bangke. Sambil ada yg ngetok2 di jendela',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
659,"USER Medokan ndi? Ga ngerti aku yoan.\n\nMAKANE, mama ku macak budek nek aku jalok sangu \xf0\x9f\x98\xad'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
660,"USER Dia budek, buta, dan otak mati jd mungkin sulit. Jangan berharap banyak.'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本使用了'budek, buta, dan otak mati'等侮辱性词汇，针对特定个人进行贬低和嘲讽，构成网络欺凌或刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
661,USER Kok bs gitu sih asu bgt paypal :(',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
662,USER USER perek lu mah',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本中使用'perek lu mah''直接侮辱用户，属于针对个人的网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。"", ""obscenity"": ""'perek'为印尼俚语指妓女或荡妇，系露骨性侮辱内容，严重违背当地伊斯兰价值观和道德规范，受《色情法》约束。""}"
663,USER Kamu bau bangke tikus!!! \xf0\x9f\x98\xa3',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用了'bau bangke tikus'等侮辱性粗俗词汇，直接针对个人进行网络欺凌和名誉诽谤，构成刑事侮辱，违反UU ITE及Pencemaran Nama Baik。""}"
664,USER Kamu bau monyet .g',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'bau monyet'（猴子臭味）作为侮辱性表述，针对个人进行种族或族群贬低，属于SARA仇恨言论，违反UU ITE。"", ""harassment"": ""'Kamu bau monyet'直接针对用户进行侮辱和网络欺凌，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
665,USER Jadi inget fesbuk anjir lupa aku',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
666,USER USER Kunyuk emang die wkwk',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'kunyuk'（阴道俚语）侮辱特定用户，构成针对个人的网络侮辱和名誉诽谤，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
667,USER bodo yang penting mak bahagia',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
668,USER #PECUNIO akan membawa kita lebih jauh ke arah tujuan kita untuk membentuk pasar keuangan masa depan.\n#Pecun_io #ICO',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
669,USER anjirrrr brengsek bajingan. gila sih lu gua gangerti sih kalo jd lu \n\nternyata ada yg lebih parah dr mantan gua anjir lol\n\nudah skrng fokus exo yg jelas2 membuat kita bahagia^____~',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'anjirrrr brengsek bajingan'和'gila sih lu'等侮辱性词汇针对特定个人('lu')，构成网络欺凌和名誉诽谤，违反Pencemaran Nama Baik。""}"
670,"USER Hah cuman buat orang kek lu pecun.. Dang , aduh gk bgt orang kaya lu di bacotin dikit aja udah sesek napas'",success,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""violence"": ""文本中' di bacotin dikit aja udah sesek napas' 描述用棍棒打人导致呼吸困难的情景，煽动身体伤害，违反《反恐法》及刑法相关暴力条款。"", ""harassment"": ""'pecun'（意为傻瓜）和'lu'（针对特定人）结合侮辱性表述构成网络欺凌和刑事侮辱，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
671,USER Iya peno sinting',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'peno sinting'（阴茎疯了）作为侮辱性表达，构成针对个人的刑事侮辱和名誉诽谤，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
